t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.02950,78.22,-887.10,0.0180,-7.4003,37.600,70.059,1.00000,85.368,24.10
0.03000,0.00,-268.42,0.0136,-9.6095,39.674,68.360,1.00000,0.000,24.24
0.03050,-78.22,415.62,0.0089,-8.4623,41.972,66.491,0.65899,-81.000,24.48
0.03100,-154.51,1088.11,0.0057,-3.9301,44.236,64.659,0.11692,-82.912,25.10
0.03150,-227.00,1631.98,0.0054,2.9740,46.069,63.182,-0.53794,-83.038,26.03
0.03200,-293.89,1932.93,0.0089,11.0578,47.082,62.362,-1.00000,-82.482,27.15
0.03250,-353.55,1932.52,0.0165,19.6377,47.081,62.364,-1.00000,-81.209,28.29
0.03300,-404.51,1697.77,0.0284,27.4333,46.449,63.267,-1.00000,-79.109,29.34
0.03350,-445.50,1285.61,0.0437,33.3710,45.395,64.945,-1.00000,-75.568,30.21
0.03400,-475.53,751.19,0.0613,36.6659,44.054,67.163,-1.00000,-68.812,30.82
0.03450,-493.84,139.73,0.0798,36.8034,42.540,69.736,-1.00000,-52.065,31.14
0.03500,-500.00,-511.45,0.0975,33.4986,40.955,72.520,-0.91252,1.312,31.14
0.03550,-493.84,-1162.77,0.1127,26.6777,39.402,75.360,-0.54196,53.563,31.48
0.03600,-475.53,-1748.36,0.1236,16.5448,38.040,77.970,-0.03729,69.514,32.11
0.03650,-445.50,-2184.59,0.1288,3.7914,37.063,79.977,0.54108,75.631,32.98
0.03700,-404.51,-2398.39,0.1274,-9.3321,36.631,81.039,1.00000,78.532,33.98
0.03750,-353.55,-2353.90,0.1195,-22.1646,36.831,81.001,1.00000,79.977,34.98
0.03800,-293.89,-2038.70,0.1054,-33.9083,37.878,80.119,1.00000,80.439,35.85
0.03850,-227.00,-1497.33,0.0860,-43.2107,39.675,78.602,1.00000,79.869,36.49
0.03900,-154.51,-797.57,0.0628,-49.0513,41.999,76.644,1.00000,76.490,36.81
0.03950,-78.22,4.75,0.0376,-50.7446,44.666,74.403,0.85939,-46.688,36.85
0.04000,-0.00,845.58,0.0128,-47.9217,47.465,72.061,0.41208,0.000,37.27
0.04050,78.22,1621.29,-0.0095,-40.6551,50.051,69.907,-0.18910,-87.098,38.05
0.04100,154.51,2204.86,-0.0272,-29.6494,52.000,68.293,-0.85793,-85.691,39.07
0.04150,227.00,2483.09,-0.0388,-16.2449,52.933,67.529,-1.00000,-84.255,40.20
0.04200,293.89,2468.60,-0.0434,-2.2489,52.948,67.674,-1.00000,-82.304,41.29
0.04250,353.55,2225.75,-0.0414,9.6918,52.376,68.745,-1.00000,-79.306,42.22
0.04300,404.51,1812.16,-0.0340,19.4064,51.364,70.505,-1.00000,-73.967,42.93
0.04350,445.50,1276.73,-0.0224,26.5639,50.036,72.754,-1.00000,-61.811,43.34
0.04400,475.53,659.71,-0.0080,30.6189,48.499,75.334,-1.00000,-21.173,43.43
0.04450,493.84,-4.91,0.0076,31.2258,46.847,78.120,-0.66703,45.284,43.68
0.04500,500.00,-655.31,0.0226,28.2782,45.238,80.857,-0.17538,66.598,44.26
0.04550,493.84,-1200.95,0.0353,22.0991,43.891,83.160,0.41463,73.754,45.11
0.04600,475.53,-1555.47,0.0443,13.4853,43.013,84.651,1.00000,76.822,46.12
0.04650,445.50,-1655.53,0.0486,3.7323,42.754,85.053,1.00000,78.028,47.17
0.04700,404.51,-1496.14,0.0483,-4.8640,43.265,84.576,1.00000,77.985,48.12
0.04750,353.55,-1110.39,0.0441,-11.2341,44.513,83.441,1.00000,76.423,48.86
0.04800,293.89,-566.16,0.0374,-15.0840,46.279,81.849,1.00000,71.134,49.29
0.04850,227.00,82.58,0.0296,-15.8099,48.387,79.957,0.97197,32.464,49.36
0.04900,154.51,788.29,0.0222,-13.0176,50.684,77.903,0.57269,-76.299,49.68
0.04950,78.22,1463.37,0.0172,-6.6717,52.881,75.940,-0.00578,-86.768,50.37
0.05000,-0.00,1982.09,0.0160,2.1571,54.567,74.428,-0.68536,0.000,51.36
0.05050,-78.22,2228.62,0.0194,11.7303,55.363,73.699,-1.00000,-88.058,52.51
0.05100,-154.51,2175.99,0.0277,21.4783,55.195,73.858,-1.00000,-86.207,53.68
0.05150,-227.00,1895.51,0.0407,30.1945,54.424,74.910,-1.00000,-83.896,54.74
0.05200,-293.89,1443.06,0.0576,36.8167,53.217,76.670,-1.00000,-80.396,55.61
0.05250,-353.55,872.42,0.0771,40.5788,51.713,78.919,-1.00000,-73.913,56.22
0.05300,-404.51,227.93,0.0976,40.9809,50.032,81.487,-1.00000,-57.397,56.54
0.05350,-445.50,-453.56,0.1174,37.7509,48.275,84.238,-0.91595,1.036,56.54
0.05400,-475.53,-1132.91,0.1347,30.8275,46.551,87.026,-0.55082,54.119,56.87
0.05450,-493.84,-1744.51,0.1477,20.4257,45.028,89.584,-0.05499,68.453,57.50
0.05500,-500.00,-2204.92,0.1547,7.1956,43.911,91.560,0.51111,73.655,58.35
0.05550,-493.84,-2440.59,0.1547,-6.8625,43.377,92.633,1.00000,75.766,59.32
0.05600,-475.53,-2412.57,0.1479,-20.3850,43.519,92.636,1.00000,76.207,60.29
0.05650,-445.50,-2108.72,0.1345,-32.8879,44.509,91.754,1.00000,75.005,61.12
0.05700,-404.51,-1570.94,0.1154,-42.9927,46.255,90.183,1.00000,70.874,61.70
0.05750,-353.55,-868.17,0.0921,-49.6372,48.536,88.129,1.00000,55.510,61.96
0.05800,-293.89,-57.31,0.0665,-52.0995,51.170,85.760,0.77918,-38.834,62.08
0.05850,-227.00,786.49,0.0408,-49.9972,53.912,83.300,0.28552,-77.375,62.59
0.05900,-154.51,1546.66,0.0172,-43.4633,56.387,81.090,-0.35210,-84.810,63.44
0.05950,-78.22,2091.93,-0.0021,-33.3016,58.169,79.515,-1.00000,-87.936,64.52
0.06000,-0.00,2316.83,-0.0157,-20.9517,58.915,78.884,-1.00000,0.000,65.68
0.06050,78.22,2270.34,-0.0230,-8.0769,58.866,79.191,-1.00000,-87.956,66.78
0.06100,154.51,2010.06,-0.0240,3.3543,58.250,80.333,-1.00000,-85.240,67.70
0.06150,227.00,1594.99,-0.0201,11.8680,57.220,82.075,-1.00000,-80.579,68.39
0.06200,293.89,1071.93,-0.0126,17.8042,55.900,84.235,-1.00000,-69.307,68.78
0.06250,353.55,478.03,-0.0028,20.7903,54.394,86.673,-0.97871,-19.395,68.84
0.06300,404.51,-153.36,0.0077,20.5431,52.794,89.268,-0.62818,54.054,69.12
0.06350,445.50,-759.81,0.0172,17.0161,51.264,91.772,-0.12690,69.715,69.72
0.06400,475.53,-1251.88,0.0242,10.5955,50.033,93.820,0.46584,74.609,70.59
0.06450,493.84,-1545.72,0.0275,2.2907,49.308,95.061,1.00000,76.389,71.61
0.06500,500.00,-1589.13,0.0266,-5.7613,49.219,95.275,1.00000,76.540,72.65
0.06550,493.84,-1378.64,0.0219,-12.7031,49.888,94.635,1.00000,75.225,73.59
0.06600,475.53,-950.22,0.0142,-17.8562,51.248,93.331,1.00000,71.555,74.30
0.06650,445.50,-370.87,0.0045,-20.3229,53.087,91.570,1.00000,61.378,74.71
0.06700,404.51,305.24,-0.0056,-19.4788,55.235,89.514,0.95010,13.788,74.76
0.06750,353.55,1027.58,-0.0144,-14.9785,57.528,87.316,0.54228,-62.321,75.09
0.06800,293.89,1705.59,-0.0200,-6.8567,59.677,85.248,-0.03858,-78.240,75.80
0.06850,227.00,2213.74,-0.0208,3.6022,61.281,83.688,-0.71255,-83.482,76.79
0.06900,154.51,2438.43,-0.0163,14.7387,61.979,82.979,-1.00000,-86.130,77.93
0.06950,78.22,2359.38,-0.0061,25.9832,61.722,83.208,-1.00000,-88.036,79.08
0.07000,-0.00,2048.92,0.0095,36.0236,60.835,84.318,-1.00000,0.000,80.10
0.07050,-78.22,1563.21,0.0296,43.7665,59.483,86.112,-1.00000,-87.272,80.92
0.07100,-154.51,956.64,0.0528,48.4224,57.812,88.381,-1.00000,-82.084,81.48
0.07150,-227.00,274.25,0.0774,49.4735,55.946,90.957,-1.00000,-65.636,81.73
0.07200,-293.89,-446.22,0.1016,46.6358,53.994,93.708,-0.84245,27.399,81.80
0.07250,-353.55,-1157.45,0.1234,39.8545,52.088,96.459,-0.44006,66.260,82.20
0.07300,-404.51,-1785.23,0.1408,29.4056,50.424,98.917,0.08311,73.671,82.90
0.07350,-445.50,-2244.33,0.1523,16.0050,49.222,100.739,0.66145,76.090,83.79
0.07400,-475.53,-2461.05,0.1565,0.9611,48.667,101.621,1.00000,76.531,84.79
0.07450,-493.84,-2411.98,0.1535,-12.9683,48.838,101.496,1.00000,75.562,85.75
0.07500,-500.00,-2086.02,0.1438,-25.5309,49.872,100.503,1.00000,72.502,86.54
0.07550,-493.84,-1539.28,0.1283,-35.6726,51.608,98.840,1.00000,64.715,87.06
0.07600,-475.53,-836.89,0.1087,-42.3888,53.840,96.707,1.00000,37.232,87.24
0.07650,-445.50,-32.70,0.0866,-44.9956,56.397,94.268,0.69142,-42.818,87.45
0.07700,-404.51,789.26,0.0644,-43.1542,59.014,91.780,0.15152,-71.281,88.05
0.07750,-353.55,1501.85,0.0442,-37.1041,61.288,89.631,-0.51652,-79.211,88.97
0.07800,-293.89,1973.29,0.0279,-27.7770,62.801,88.224,-1.00000,-82.614,90.11
0.07850,-227.00,2130.83,0.0167,-16.6864,63.324,87.783,-1.00000,-84.501,91.29
0.07900,-154.51,2037.19,0.0112,-5.4063,63.134,88.247,-1.00000,-85.967,92.38
0.07950,-78.22,1747.59,0.0110,4.0281,62.413,89.459,-1.00000,-87.547,93.30
0.08000,-0.00,1318.72,0.0148,10.6594,61.314,91.200,-1.00000,0.000,93.95
0.08050,78.22,794.94,0.0212,14.7010,59.957,93.304,-1.00000,-83.772,94.31
0.08100,154.51,211.71,0.0290,15.8406,58.443,95.642,-0.94556,-20.314,94.34
0.08150,227.00,-395.93,0.0366,13.8720,56.872,98.086,-0.57950,69.978,94.65
0.08200,293.89,-963.85,0.0424,8.8491,55.414,100.389,-0.06905,76.848,95.28
0.08250,353.55,-1404.63,0.0450,1.4602,54.299,102.204,0.52465,78.630,96.16
0.08300,404.51,-1639.79,0.0437,-6.5154,53.727,103.211,1.00000,78.807,97.18
0.08350,445.50,-1627.47,0.0385,-14.4336,53.808,103.242,1.00000,77.871,98.22
0.08400,475.53,-1360.64,0.0294,-21.4974,54.652,102.425,1.00000,75.481,99.14
0.08450,493.84,-880.68,0.0173,-26.4921,56.160,100.939,1.00000,70.237,99.82
0.08500,500.00,-254.71,0.0034,-28.4947,58.123,98.994,1.00000,56.475,100.20
0.08550,493.84,462.78,-0.0106,-26.9064,60.370,96.761,0.91644,3.600,100.22
0.08600,475.53,1216.59,-0.0228,-21.4207,62.727,94.407,0.49225,-57.312,100.59
0.08650,445.50,1911.20,-0.0313,-12.1179,64.894,92.229,-0.09805,-73.093,101.32
0.08700,404.51,2419.66,-0.0344,0.0450,66.472,90.622,-0.77118,-78.650,102.33
0.08750,353.55,2629.08,-0.0313,12.5725,67.109,89.939,-1.00000,-81.168,103.47
0.08800,293.89,2535.96,-0.0219,24.9691,66.812,90.220,-1.00000,-82.532,104.59
0.08850,227.00,2210.79,-0.0065,36.0955,65.873,91.365,-1.00000,-83.472,105.58
0.08900,154.51,1710.30,0.0138,44.8490,64.452,93.167,-1.00000,-84.328,106.36
0.08950,78.22,1088.06,0.0378,50.4301,62.696,95.426,-1.00000,-85.571,106.86
0.09000,0.00,388.68,0.0636,52.3086,60.733,97.983,-1.00000,0.000,107.06
0.09050,-78.22,-350.26,0.0894,50.1873,58.673,100.706,-0.78216,73.959,107.19
0.09100,-154.51,-1075.35,0.1132,44.0092,56.666,103.404,-0.35144,80.475,107.65
0.09150,-227.00,-1706.05,0.1328,34.0888,54.930,105.767,0.19051,81.275,108.39
0.09200,-293.89,-2156.49,0.1467,21.1950,53.694,107.461,0.77405,81.033,109.32
0.09250,-353.55,-2354.45,0.1537,6.5403,53.147,108.199,1.00000,79.979,110.32
0.09300,-404.51,-2285.90,0.1534,-7.4026,53.357,107.978,1.00000,77.866,111.26
0.09350,-445.50,-1944.36,0.1466,-19.3368,54.416,106.897,1.00000,73.447,112.01
0.09400,-475.53,-1395.30,0.1345,-28.8365,56.126,105.171,1.00000,62.661,112.47
0.09450,-493.84,-700.64,0.1184,-34.9774,58.293,102.994,0.99335,22.722,112.58
0.09500,-500.00,87.54,0.1002,-37.1249,60.755,100.530,0.60057,-49.602,112.87
0.09550,-493.84,876.18,0.0820,-34.9996,63.222,98.068,0.01621,-70.178,113.56
0.09600,-475.53,1528.60,0.0658,-28.9596,65.267,96.040,-0.68041,-76.652,114.56
0.09650,-445.50,1913.25,0.0535,-20.0716,66.482,94.860,-1.00000,-79.304,115.74
0.09700,-404.51,1993.47,0.0460,-9.9237,66.760,94.654,-1.00000,-80.425,116.94
0.09750,-353.55,1841.12,0.0435,-0.2453,66.387,95.302,-1.00000,-80.848,118.03
0.09800,-293.89,1512.01,0.0453,6.9780,65.529,96.615,-1.00000,-80.757,118.94
0.09850,-227.00,1059.73,0.0501,11.7720,64.333,98.390,-1.00000,-79.995,119.58
0.09900,-154.51,525.77,0.0566,13.9548,62.915,100.476,-1.00000,-77.204,119.92
0.09950,-78.22,-56.01,0.0635,13.2285,61.372,102.753,-0.92941,-15.849,119.93
0.10000,0.00,-650.37,0.0693,9.4648,59.805,105.095,-0.55884,0.000,120.26
0.10050,78.22,-1193.60,0.0725,2.9176,58.389,107.262,-0.04903,86.481,120.89
0.10100,154.51,-1602.23,0.0720,-5.0636,57.346,108.929,0.53949,84.974,121.77
0.10150,227.00,-1801.97,0.0673,-13.7813,56.870,109.799,1.00000,83.616,122.79
0.10200,293.89,-1751.57,0.0582,-22.6896,57.072,109.716,1.00000,81.824,123.81
0.10250,353.55,-1442.62,0.0448,-30.5183,58.049,108.770,1.00000,78.864,124.71
0.10300,404.51,-918.86,0.0281,-35.9961,59.687,107.135,1.00000,73.003,125.37
0.10350,445.50,-248.57,0.0094,-38.1894,61.775,105.030,1.00000,57.305,125.72
0.10400,475.53,512.64,-0.0095,-36.4986,64.141,102.630,0.88180,-4.462,125.73
0.10450,493.84,1304.04,-0.0264,-30.6319,66.594,100.124,0.44005,-58.636,126.14
0.10500,500.00,2024.28,-0.0394,-20.7172,68.821,97.833,-0.16161,-71.839,126.90
0.10550,493.84,2544.74,-0.0466,-7.5287,70.424,96.167,-0.83659,-76.461,127.93
0.10600,475.53,2750.83,-0.0468,6.6136,71.050,95.492,-1.00000,-78.195,129.06
0.10650,445.50,2656.90,-0.0401,19.9002,70.763,95.797,-1.00000,-78.610,130.17
0.10700,404.51,2332.18,-0.0271,31.9302,69.826,96.942,-1.00000,-78.149,131.13
0.10750,353.55,1833.34,-0.0086,41.6230,68.398,98.719,-1.00000,-76.563,131.87
0.10800,293.89,1212.36,0.0140,48.1741,66.624,100.938,-1.00000,-72.256,132.33
0.10850,227.00,512.74,0.0390,51.0409,64.631,103.445,-1.00000,-51.536,132.48
0.10900,154.51,-228.71,0.0644,49.9093,62.527,106.117,-0.72615,68.042,132.67
0.10950,78.22,-953.46,0.0882,44.7119,60.479,108.744,-0.26788,85.664,133.18
0.11000,-0.00,-1575.32,0.1085,35.7877,58.725,111.003,0.29358,0.000,133.97
0.11050,-78.22,-2007.88,0.1235,23.9426,57.501,112.567,0.88481,87.679,134.94
0.11100,-154.51,-2180.25,0.1321,10.4060,56.997,113.164,1.00000,85.638,135.95
0.11150,-227.00,-2086.07,0.1339,-2.8423,57.271,112.836,1.00000,83.039,136.88
0.11200,-293.89,-1728.15,0.1297,-13.5641,58.358,111.665,1.00000,78.420,137.60
0.11250,-353.55,-1178.56,0.1208,-21.7573,60.039,109.887,1.00000,66.803,138.01
0.11300,-404.51,-496.06,0.1085,-26.6748,62.133,107.688,0.93841,12.752,138.05
0.11350,-445.50,263.04,0.0948,-27.7614,64.464,105.248,0.51366,-57.840,138.41
0.11400,-475.53,1000.03,0.0814,-24.8481,66.730,102.883,-0.09225,-72.137,139.15
0.11450,-493.84,1578.96,0.0705,-18.4110,68.512,101.029,-0.79458,-76.599,140.18
0.11500,-500.00,1872.31,0.0634,-9.6298,69.421,100.099,-1.00000,-78.098,141.37
0.11550,-493.84,1873.76,0.0610,-0.4160,69.448,100.131,-1.00000,-78.218,142.55
0.11600,-475.53,1659.53,0.0627,7.0296,68.874,100.960,-1.00000,-77.444,143.62
0.11650,-445.50,1286.15,0.0677,12.5043,67.860,102.382,-1.00000,-75.572,144.49
0.11700,-404.51,802.98,0.0748,15.6830,66.543,104.213,-1.00000,-71.479,145.09
0.11750,-353.55,249.87,0.0829,16.1334,65.036,106.311,-1.00000,-59.633,145.39
0.11800,-293.89,-340.33,0.0904,13.5973,63.435,108.562,-0.89680,8.979,145.41
0.11850,-227.00,-930.09,0.0960,8.0230,61.850,110.833,-0.51801,72.107,145.77
0.11900,-154.51,-1454.54,0.0980,-0.0525,60.459,112.886,-0.00876,83.222,146.42
0.11950,-78.22,-1834.25,0.0958,-9.1702,59.478,114.415,0.57063,87.450,147.29
0.12000,-0.00,-1997.90,0.0887,-19.2347,59.097,115.144,1.00000,0.000,148.29
0.12050,78.22,-1909.57,0.0765,-29.3161,59.418,114.943,1.00000,87.747,149.29
0.12100,154.51,-1557.50,0.0596,-38.0653,60.530,113.862,1.00000,84.843,150.14
0.12150,227.00,-990.59,0.0389,-44.1902,62.297,112.083,1.00000,79.440,150.75
0.12200,293.89,-277.56,0.0160,-46.7537,64.509,109.828,1.00000,62.784,151.04
0.12250,353.55,525.38,-0.0072,-45.1572,66.992,107.275,0.81361,-25.920,151.12
0.12300,404.51,1348.16,-0.0284,-39.1302,69.530,104.648,0.33895,-66.797,151.59
0.12350,445.50,2079.67,-0.0456,-28.8839,71.781,102.305,-0.28283,-74.751,152.41
0.12400,475.53,2590.16,-0.0567,-15.2840,73.350,100.666,-0.95943,-77.326,153.47
0.12450,493.84,2767.43,-0.0606,-0.0566,73.895,100.096,-1.00000,-77.745,154.61
0.12500,500.00,2656.82,-0.0571,13.7356,73.578,100.490,-1.00000,-76.948,155.68
0.12550,493.84,2322.63,-0.0471,26.0248,72.624,101.685,-1.00000,-74.888,156.60
0.12600,475.53,1823.35,-0.0314,35.9959,71.194,103.462,-1.00000,-70.567,157.27
0.12650,445.50,1207.90,-0.0116,42.8808,69.427,105.646,-1.00000,-59.700,157.65
0.12700,404.51,517.36,0.0108,46.1581,67.445,108.098,-0.97206,-15.588,157.71
0.12750,353.55,-210.54,0.0339,45.5278,65.361,110.689,-0.62165,57.922,157.99
0.12800,293.89,-909.64,0.0557,40.9571,63.362,113.184,-0.12329,76.277,158.59
0.12850,227.00,-1488.33,0.0743,32.8584,61.706,115.245,0.46324,82.462,159.45
0.12900,154.51,-1861.45,0.0881,22.1168,60.627,116.557,1.00000,85.617,160.46
0.12950,78.22,-1972.88,0.0962,10.0140,60.283,116.912,1.00000,87.816,161.49
0.13000,-0.00,-1809.43,0.0982,-1.5606,60.758,116.342,1.00000,0.000,162.39
0.13050,-78.22,-1408.38,0.0951,-10.3536,61.959,115.001,1.00000,86.635,163.05
0.13100,-154.51,-839.64,0.0883,-16.4010,63.673,113.118,1.00000,77.291,163.40
0.13150,-227.00,-157.90,0.0793,-19.1647,65.732,110.870,0.86201,-16.929,163.43
0.13200,-293.89,574.30,0.0698,-18.2195,67.946,108.458,0.39773,-71.299,163.87
0.13250,-353.55,1251.01,0.0617,-13.5687,69.991,106.227,-0.23086,-77.574,164.67
0.13300,-404.51,1738.61,0.0567,-5.9103,71.463,104.616,-0.93256,-79.311,165.74
0.13350,-445.50,1917.72,0.0559,2.7825,71.999,104.017,-1.00000,-79.324,166.92
0.13400,-475.53,1825.99,0.0593,10.5347,71.733,104.339,-1.00000,-78.326,168.07
0.13450,-493.84,1534.09,0.0663,17.0576,70.909,105.398,-1.00000,-76.314,169.09
0.13500,-500.00,1097.89,0.0760,21.5944,69.681,106.987,-1.00000,-72.624,169.89
0.13550,-493.84,564.77,0.0874,23.5242,68.184,108.933,-1.00000,-64.991,170.41
0.13600,-475.53,-26.46,0.0990,22.4531,66.530,111.103,-1.00000,-43.361,170.64
0.13650,-445.50,-643.63,0.1093,18.1869,64.814,113.388,-0.82220,23.976,170.74
0.13700,-404.51,-1242.52,0.1167,10.7384,63.167,115.632,-0.41493,64.233,171.16
0.13750,-353.55,-1752.14,0.1196,0.6753,61.786,117.577,0.10765,75.813,171.86
0.13800,-293.89,-2095.12,0.1173,-10.1847,60.884,118.932,0.68179,80.733,172.76
0.13850,-227.00,-2205.59,0.1093,-21.7353,60.640,119.446,1.00000,83.455,173.75
0.13900,-154.51,-2061.55,0.0956,-33.0120,61.123,119.051,1.00000,85.368,174.70
0.13950,-78.22,-1651.15,0.0766,-42.6358,62.410,117.776,1.00000,87.153,175.49
0.14000,0.00,-1034.33,0.0534,-49.3305,64.323,115.824,1.00000,0.000,176.00
0.14050,78.22,-277.94,0.0279,-52.1922,66.659,113.414,1.00000,77.614,176.18
0.14100,154.51,562.96,0.0020,-50.6501,69.248,110.721,0.69493,-69.280,176.39
0.14150,227.00,1404.00,-0.0220,-44.4843,71.831,108.018,0.16305,-79.084,176.97
0.14200,293.89,2118.86,-0.0418,-34.0537,74.026,105.719,-0.49316,-80.852,177.89
0.14250,353.55,2577.52,-0.0555,-20.4027,75.439,104.252,-1.00000,-80.967,179.00
0.14300,404.51,2704.18,-0.0619,-5.1931,75.840,103.865,-1.00000,-80.024,180.15
0.14350,445.50,2561.75,-0.0609,8.7438,75.449,104.400,-1.00000,-78.112,181.21
0.14400,475.53,2211.76,-0.0535,20.6067,74.456,105.663,-1.00000,-74.683,182.07
0.14450,493.84,1709.91,-0.0407,30.1383,73.020,107.452,-1.00000,-67.898,182.68
0.14500,500.00,1101.72,-0.0239,36.6411,71.272,109.606,-1.00000,-50.275,182.98
0.14550,493.84,425.46,-0.0046,39.6383,69.326,111.997,-0.88121,7.884,183.02
0.14600,475.53,-274.29,0.0151,38.8769,67.313,114.473,-0.48307,57.617,183.39
