t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.01500,0.00,64.70,0.0099,0.9187,30.137,49.690,-0.00726,0.000,0.67
0.01550,0.00,65.78,0.0103,0.9110,30.138,49.682,-0.00738,0.000,0.70
0.01600,0.00,66.88,0.0108,0.9034,30.139,49.675,-0.00750,0.000,0.73
0.01650,0.00,68.01,0.0112,0.8961,30.140,49.667,-0.00763,0.000,0.77
0.01700,0.00,69.17,0.0117,0.8892,30.142,49.660,-0.00776,0.000,0.80
0.01750,0.00,70.35,0.0121,0.8828,30.143,49.652,-0.00789,0.000,0.84
0.01800,0.00,71.56,0.0126,0.8769,30.144,49.644,-0.00803,0.000,0.87
0.01850,0.00,72.79,0.0130,0.8717,30.146,49.636,-0.00817,0.000,0.91
0.01900,0.00,74.03,0.0134,0.8670,30.147,49.628,-0.00831,0.000,0.94
0.01950,0.00,75.29,0.0139,0.8630,30.149,49.620,-0.00845,0.000,0.98
0.02000,0.00,76.57,0.0143,0.8595,30.150,49.612,-0.00859,0.000,1.02
0.02050,0.00,77.85,0.0147,0.8566,30.152,49.604,-0.00874,0.000,1.06
0.02100,0.00,79.14,0.0152,0.8543,30.153,49.596,-0.00888,0.000,1.10
0.02150,0.00,80.44,0.0156,0.8524,30.155,49.588,-0.00903,0.000,1.14
0.02200,0.00,81.74,0.0160,0.8509,30.157,49.580,-0.00917,0.000,1.18
0.02250,0.00,83.05,0.0164,0.8499,30.158,49.572,-0.00932,0.000,1.22
0.02300,0.00,84.35,0.0169,0.8491,30.160,49.564,-0.00947,0.000,1.26
0.02350,0.00,85.66,0.0173,0.8487,30.162,49.556,-0.00961,0.000,1.31
0.02400,0.00,86.96,0.0177,0.8485,30.163,49.548,-0.00976,0.000,1.35
0.02450,0.00,88.27,0.0181,0.8484,30.165,49.540,-0.00990,0.000,1.39
0.02500,0.00,89.57,0.0186,0.8485,30.167,49.532,-0.01005,0.000,1.44
0.02550,0.00,90.87,0.0190,0.8487,30.169,49.524,-0.01019,0.000,1.48
0.02600,0.00,92.16,0.0194,0.8490,30.170,49.516,-0.01034,0.000,1.53
0.02650,0.00,93.45,0.0198,0.8493,30.172,49.508,-0.01048,0.000,1.58
0.02700,0.00,94.74,0.0203,0.8496,30.173,49.500,-0.01063,0.000,1.62
0.02750,0.00,96.02,0.0207,0.8499,30.175,49.492,-0.01077,0.000,1.67
0.02800,0.00,97.30,0.0211,0.8502,30.177,49.484,-0.01091,0.000,1.72
0.02850,0.00,98.58,0.0215,0.8505,30.178,49.476,-0.01105,0.000,1.77
0.02900,0.00,99.85,0.0220,0.8507,30.180,49.468,-0.01120,0.000,1.82
0.02950,0.00,101.12,0.0224,0.8508,30.182,49.460,-0.01134,0.000,1.87
0.03000,0.00,102.39,0.0228,0.8509,30.183,49.452,-0.01148,0.000,1.92
0.03050,0.00,103.65,0.0232,0.8509,30.185,49.444,-0.01162,0.000,1.97
0.03100,0.00,104.92,0.0237,0.8509,30.186,49.436,-0.01176,0.000,2.03
0.03150,0.00,106.18,0.0241,0.8508,30.188,49.428,-0.01190,0.000,2.08
0.03200,0.00,107.44,0.0245,0.8507,30.189,49.420,-0.01204,0.000,2.13
0.03250,0.00,108.69,0.0249,0.8504,30.191,49.412,-0.01218,0.000,2.19
0.03300,0.00,109.95,0.0254,0.8502,30.192,49.404,-0.01232,0.000,2.24
0.03350,0.00,111.20,0.0258,0.8499,30.194,49.397,-0.01246,0.000,2.30
0.03400,0.00,112.46,0.0262,0.8495,30.196,49.389,-0.01260,0.000,2.35
0.03450,0.00,113.71,0.0266,0.8492,30.197,49.381,-0.01274,0.000,2.41
0.03500,0.00,114.96,0.0271,0.8487,30.199,49.373,-0.01288,0.000,2.47
0.03550,0.00,116.21,0.0275,0.8483,30.200,49.365,-0.01302,0.000,2.53
0.03600,0.00,117.46,0.0279,0.8479,30.202,49.357,-0.01316,0.000,2.59
0.03650,0.00,118.72,0.0283,0.8474,30.203,49.349,-0.01330,0.000,2.64
0.03700,0.00,119.97,0.0288,0.8469,30.205,49.342,-0.01344,0.000,2.70
0.03750,0.00,121.22,0.0292,0.8464,30.206,49.334,-0.01358,0.000,2.77
0.03800,0.00,122.47,0.0296,0.8459,30.208,49.326,-0.01372,0.000,2.83
0.03850,0.00,123.71,0.0300,0.8455,30.209,49.318,-0.01386,0.000,2.89
0.03900,0.00,124.96,0.0304,0.8450,30.211,49.310,-0.01400,0.000,2.95
0.03950,0.00,126.21,0.0309,0.8445,30.212,49.302,-0.01414,0.000,3.01
0.04000,0.00,127.46,0.0313,0.8440,30.214,49.294,-0.01427,0.000,3.08
0.04050,0.00,128.71,0.0317,0.8435,30.216,49.287,-0.01441,0.000,3.14
0.04100,0.00,129.96,0.0321,0.8430,30.217,49.279,-0.01455,0.000,3.21
0.04150,0.00,131.20,0.0326,0.8426,30.219,49.271,-0.01469,0.000,3.27
0.04200,0.00,132.45,0.0330,0.8421,30.220,49.263,-0.01483,0.000,3.34
0.04250,0.00,133.70,0.0334,0.8417,30.222,49.255,-0.01497,0.000,3.41
0.04300,0.00,134.94,0.0338,0.8412,30.223,49.248,-0.01511,0.000,3.47
0.04350,0.00,136.19,0.0342,0.8408,30.225,49.240,-0.01525,0.000,3.54
0.04400,0.00,137.43,0.0347,0.8403,30.226,49.232,-0.01539,0.000,3.61
0.04450,0.00,138.68,0.0351,0.8399,30.228,49.224,-0.01553,0.000,3.68
0.04500,0.00,139.92,0.0355,0.8395,30.229,49.216,-0.01566,0.000,3.75
0.04550,0.00,141.16,0.0359,0.8391,30.231,49.209,-0.01580,0.000,3.82
0.04600,0.00,142.41,0.0363,0.8386,30.232,49.201,-0.01594,0.000,3.89
0.04650,0.00,143.65,0.0368,0.8382,30.234,49.193,-0.01608,0.000,3.96
0.04700,0.00,144.89,0.0372,0.8378,30.236,49.185,-0.01622,0.000,4.04
0.04750,0.00,146.13,0.0376,0.8374,30.237,49.177,-0.01636,0.000,4.11
0.04800,0.00,147.37,0.0380,0.8370,30.239,49.170,-0.01650,0.000,4.18
0.04850,0.00,148.61,0.0384,0.8366,30.240,49.162,-0.01663,0.000,4.26
0.04900,0.00,149.85,0.0388,0.8362,30.242,49.154,-0.01677,0.000,4.33
0.04950,0.00,151.09,0.0393,0.8358,30.243,49.146,-0.01691,0.000,4.41
0.05000,8000.00,152.32,0.0397,0.8354,30.245,49.139,0.18309,0.000,8.33
0.05050,8000.00,156.76,0.0401,0.8370,30.258,49.123,0.38309,0.000,12.25
0.05100,8000.00,215.54,0.0405,0.9562,30.464,48.978,0.58309,0.000,16.14
0.05150,8000.00,363.81,0.0411,1.5171,30.990,48.619,0.78309,0.000,19.96
0.05200,8000.00,618.21,0.0422,2.8998,31.896,48.008,0.89042,0.000,23.65
0.05250,8000.00,976.30,0.0442,5.5278,33.174,47.155,0.87253,0.000,27.17
0.05300,8000.00,1407.68,0.0480,9.8692,34.720,46.135,0.80733,0.000,30.46
0.05350,8000.00,1868.02,0.0545,16.2863,36.375,45.058,0.73125,0.000,33.53
0.05400,8000.00,2316.69,0.0646,24.8426,37.997,44.022,0.65876,0.000,36.37
0.05450,8000.00,2722.38,0.0796,35.3430,39.474,43.103,0.59616,0.000,39.01
0.05500,8000.00,3063.60,0.1003,47.4347,40.729,42.351,0.54614,0.000,41.48
0.05550,8000.00,3327.55,0.1272,60.6676,41.716,41.796,0.50937,0.000,43.81
0.05600,8000.00,3508.60,0.1610,74.5382,42.414,41.451,0.48547,0.000,46.06
0.05650,8000.00,3606.84,0.2018,88.5258,42.823,41.314,0.47351,0.000,48.25
0.05700,8000.00,3626.83,0.2495,102.1220,42.958,41.373,0.47219,0.000,50.44
0.05750,8000.00,3576.53,0.3038,114.8533,42.848,41.608,0.47999,0.000,52.65
0.05800,8000.00,3466.36,0.3641,126.2998,42.528,41.993,0.49524,0.000,54.92
0.05850,8000.00,3308.45,0.4298,136.1087,42.041,42.498,0.51621,0.000,57.27
0.05900,8000.00,3115.92,0.4999,144.0029,41.433,43.089,0.54114,0.000,59.71
0.05950,8000.00,2902.27,0.5735,149.7871,40.751,43.733,0.56829,0.000,62.26
0.06000,8000.00,2680.77,0.6493,153.3489,40.041,44.396,0.59600,0.000,64.92
0.06050,8000.00,2464.04,0.7264,154.6577,39.347,45.045,0.62275,0.000,67.68
0.06100,8000.00,2263.53,0.8036,153.7601,38.709,45.653,0.64717,0.000,70.55
0.06150,8000.00,2089.28,0.8798,150.7728,38.162,46.193,0.66810,0.000,73.51
0.06200,8000.00,1949.55,0.9541,145.8738,37.734,46.644,0.68458,0.000,76.53
0.06250,8000.00,1850.74,1.0254,139.2918,37.448,46.990,0.69592,0.000,79.61
0.06300,8000.00,1797.25,1.0931,131.2948,37.318,47.220,0.70165,0.000,82.71
0.06350,8000.00,1791.50,1.1565,122.1780,37.354,47.327,0.70155,0.000,85.81
0.06400,8000.00,1834.02,1.2152,112.2517,37.556,47.310,0.69562,0.000,88.90
0.06450,8000.00,1923.57,1.2687,101.8302,37.922,47.173,0.68409,0.000,91.93
0.06500,8000.00,2057.34,1.3170,91.2207,38.440,46.923,0.66735,0.000,94.91
0.06550,8000.00,2231.21,1.3600,80.7138,39.098,46.569,0.64594,0.000,97.79
0.06600,8000.00,2440.00,1.3978,70.5760,39.876,46.127,0.62054,0.000,100.57
0.06650,8000.00,2677.72,1.4306,61.0421,40.754,45.609,0.59189,0.000,103.23
0.06700,8000.00,2937.86,1.4589,52.3110,41.710,45.035,0.56079,0.000,105.76
0.06750,8000.00,3213.65,1.4831,44.5421,42.720,44.419,0.52808,0.000,108.16
0.06800,8000.00,3498.31,1.5037,37.8532,43.759,43.779,0.49455,0.000,110.41
0.06850,8000.00,3785.21,1.5211,32.3204,44.806,43.133,0.46101,0.000,112.51
0.06900,8000.00,4068.16,1.5362,27.9791,45.837,42.494,0.42817,0.000,114.48
0.06950,8000.00,4341.47,1.5493,24.8257,46.834,41.878,0.39669,0.000,116.31
0.07000,8000.00,4600.13,1.5612,22.8212,47.779,41.297,0.36715,0.000,118.01
0.07050,8000.00,4839.88,1.5723,21.8948,48.656,40.761,0.34001,0.000,119.59
0.07100,8000.00,5057.31,1.5832,21.9485,49.454,40.279,0.31565,0.000,121.06
0.07150,8000.00,5249.86,1.5944,22.8621,50.164,39.857,0.29435,0.000,122.44
0.07200,8000.00,5415.87,1.6062,24.4986,50.780,39.500,0.27625,0.000,123.73
0.07250,8000.00,5554.51,1.6190,26.7098,51.299,39.210,0.26143,0.000,124.95
0.07300,8000.00,5665.80,1.6330,29.3414,51.721,38.987,0.24985,0.000,126.12
0.07350,8000.00,5750.55,1.6484,32.2382,52.050,38.829,0.24138,0.000,127.24
0.07400,8000.00,5810.23,1.6653,35.2490,52.291,38.733,0.23582,0.000,128.34
0.07450,8000.00,5846.95,1.6836,38.2310,52.450,38.693,0.23290,0.000,129.41
0.07500,8000.00,5863.32,1.7035,41.0535,52.539,38.703,0.23228,0.000,130.48
0.07550,8000.00,5862.35,1.7246,43.6014,52.566,38.757,0.23360,0.000,131.55
0.07600,8000.00,5847.31,1.7470,45.7776,52.543,38.845,0.23645,0.000,132.63
0.07650,8000.00,5821.67,1.7704,47.5046,52.484,38.959,0.24042,0.000,133.72
0.07700,8000.00,5788.91,1.7944,48.7260,52.400,39.092,0.24509,0.000,134.82
0.07750,8000.00,5752.48,1.8190,49.4064,52.302,39.233,0.25006,0.000,135.95
0.07800,8000.00,5715.61,1.8437,49.5315,52.203,39.375,0.25493,0.000,137.09
0.07850,8000.00,5681.32,1.8684,49.1066,52.113,39.511,0.25938,0.000,138.25
0.07900,8000.00,5652.26,1.8928,48.1553,52.041,39.633,0.26309,0.000,139.42
0.07950,8000.00,5630.68,1.9165,46.7175,51.995,39.736,0.26581,0.000,140.61
0.08000,8000.00,5618.38,1.9394,44.8468,51.981,39.816,0.26734,0.000,141.80
0.08050,8000.00,5616.72,1.9613,42.6077,52.004,39.868,0.26754,0.000,142.99
0.08100,8000.00,5626.52,1.9820,40.0728,52.067,39.891,0.26633,0.000,144.17
0.08150,8000.00,5648.18,2.0013,37.3201,52.171,39.883,0.26368,0.000,145.35
0.08200,8000.00,5681.61,2.0193,34.4297,52.315,39.846,0.25962,0.000,146.51
0.08250,8000.00,5726.33,2.0357,31.4812,52.499,39.778,0.25421,0.000,147.65
0.08300,8000.00,5781.48,2.0507,28.5511,52.718,39.684,0.24759,0.000,148.76
0.08350,8000.00,5845.89,2.0643,25.7106,52.969,39.565,0.23990,0.000,149.83
0.08400,8000.00,5918.13,2.0765,23.0237,53.246,39.426,0.23131,0.000,150.87
0.08450,8000.00,5996.61,2.0874,20.5455,53.545,39.270,0.22203,0.000,151.88
0.08500,8000.00,6079.59,2.0971,18.3216,53.858,39.101,0.21228,0.000,152.84
0.08550,8000.00,6165.30,2.1057,16.3868,54.181,38.924,0.20225,0.000,153.75
0.08600,8000.00,6251.95,2.1135,14.7652,54.506,38.744,0.19218,0.000,154.63
0.08650,8000.00,6337.83,2.1206,13.4700,54.827,38.564,0.18225,0.000,155.46
0.08700,8000.00,6421.33,2.1270,12.5035,55.140,38.389,0.17266,0.000,156.25
0.08750,8000.00,6501.00,2.1331,11.8568,55.438,38.222,0.16357,0.000,157.00
0.08800,8000.00,6575.59,2.1389,11.5112,55.718,38.067,0.15513,0.000,157.71
0.08850,8000.00,6644.06,2.1447,11.4390,55.976,37.927,0.14745,0.000,158.39
0.08900,8000.00,6705.63,2.1504,11.6058,56.210,37.803,0.14062,0.000,159.03
0.08950,8000.00,6759.78,2.1563,11.9724,56.417,37.696,0.13468,0.000,159.65
0.09000,8000.00,6806.23,2.1624,12.4972,56.596,37.608,0.12967,0.000,160.25
0.09050,8000.00,6844.94,2.1688,13.1370,56.748,37.539,0.12558,0.000,160.83
0.09100,8000.00,6876.10,2.1756,13.8490,56.873,37.488,0.12237,0.000,161.39
0.09150,8000.00,6900.12,2.1827,14.5915,56.973,37.454,0.12000,0.000,161.94
0.09200,8000.00,6917.55,2.1902,15.3250,57.050,37.436,0.11838,0.000,162.48
0.09250,8000.00,6929.12,2.1980,16.0135,57.106,37.433,0.11743,0.000,163.02
0.09300,8000.00,6935.66,2.2062,16.6250,57.144,37.442,0.11705,0.000,163.55
0.09350,8000.00,6938.09,2.2146,17.1325,57.167,37.462,0.11711,0.000,164.08
0.09400,8000.00,6937.37,2.2233,17.5144,57.180,37.489,0.11750,0.000,164.61
0.09450,8000.00,6934.48,2.2321,17.7548,57.185,37.521,0.11812,0.000,165.14
0.09500,8000.00,6930.39,2.2410,17.8440,57.186,37.556,0.11883,0.000,165.68
0.09550,8000.00,6926.02,2.2499,17.7779,57.185,37.592,0.11954,0.000,166.22
0.09600,8000.00,6922.21,2.2588,17.5582,57.187,37.626,0.12015,0.000,166.76
0.09650,8000.00,6919.73,2.2674,17.1914,57.193,37.657,0.12056,0.000,167.30
0.09700,8000.00,6919.21,2.2759,16.6891,57.206,37.682,0.12072,0.000,167.84
0.09750,8000.00,6921.17,2.2841,16.0665,57.227,37.702,0.12055,0.000,168.38
0.09800,8000.00,6926.01,2.2920,15.3422,57.258,37.714,0.12002,0.000,168.91
0.09850,8000.00,6933.96,2.2994,14.5373,57.300,37.717,0.11911,0.000,169.45
0.09900,8000.00,6945.15,2.3065,13.6745,57.353,37.713,0.11780,0.000,169.97
0.09950,8000.00,6959.56,2.3131,12.7776,57.418,37.700,0.11610,0.000,170.49
0.10000,8000.00,6977.05,2.3193,11.8703,57.492,37.679,0.11404,0.000,171.00
0.10050,8000.00,6997.38,2.3250,10.9763,57.577,37.650,0.11165,0.000,171.51
0.10100,8000.00,7020.18,2.3303,10.1177,57.670,37.615,0.10896,0.000,172.00
0.10150,8000.00,7045.04,2.3351,9.3151,57.769,37.574,0.10605,0.000,172.47
0.10200,8000.00,7071.46,2.3396,8.5862,57.874,37.528,0.10296,0.000,172.94
0.10250,8000.00,7098.91,2.3437,7.9454,57.983,37.480,0.09976,0.000,173.39
0.10300,8000.00,7126.83,2.3475,7.4026,58.092,37.430,0.09652,0.000,173.82
0.10350,8000.00,7154.68,2.3511,6.9628,58.201,37.380,0.09330,0.000,174.25
0.10400,8000.00,7181.94,2.3545,6.6262,58.308,37.330,0.09017,0.000,174.66
0.10450,8000.00,7208.14,2.3578,6.3881,58.411,37.283,0.08718,0.000,175.05
0.10500,8000.00,7232.87,2.3609,6.2400,58.508,37.239,0.08437,0.000,175.44
0.10550,8000.00,7255.83,2.3640,6.1706,58.599,37.200,0.08179,0.000,175.81
0.10600,8000.00,7276.79,2.3671,6.1669,58.683,37.165,0.07946,0.000,176.17
0.10650,8000.00,7295.59,2.3702,6.2149,58.759,37.135,0.07739,0.000,176.52
0.10700,8000.00,7312.18,2.3733,6.3008,58.827,37.110,0.07559,0.000,176.87
0.10750,8000.00,7326.59,2.3765,6.4113,58.887,37.090,0.07404,0.000,177.20
0.10800,8000.00,7338.88,2.3797,6.5340,58.940,37.075,0.07275,0.000,177.53
0.10850,8000.00,7349.22,2.3830,6.6577,58.985,37.066,0.07169,0.000,177.86
0.10900,8000.00,7357.78,2.3864,6.7726,59.025,37.060,0.07083,0.000,178.18
0.10950,8000.00,7364.77,2.3898,6.8703,59.059,37.058,0.07014,0.000,178.50
0.11000,8000.00,7370.46,2.3933,6.9441,59.088,37.059,0.06960,0.000,178.81
0.11050,8000.00,7375.09,2.3968,6.9887,59.113,37.063,0.06918,0.000,179.12
0.11100,8000.00,7378.92,2.4003,7.0007,59.136,37.069,0.06884,0.000,179.43
0.11150,8000.00,7382.20,2.4037,6.9782,59.156,37.076,0.06855,0.000,179.74
0.11200,8000.00,7385.17,2.4072,6.9206,59.176,37.083,0.06829,0.000,180.05
0.11250,8000.00,7388.04,2.4107,6.8292,59.195,37.091,0.06802,0.000,180.36
0.11300,8000.00,7391.02,2.4140,6.7062,59.214,37.098,0.06774,0.000,180.66
0.11350,8000.00,7394.25,2.4174,6.5552,59.234,37.105,0.06741,0.000,180.96
0.11400,8000.00,7397.86,2.4206,6.3806,59.255,37.110,0.06703,0.000,181.27
0.11450,8000.00,7401.95,2.4237,6.1876,59.278,37.114,0.06659,0.000,181.56
0.11500,8000.00,7406.56,2.4268,5.9817,59.303,37.117,0.06608,0.000,181.86
0.11550,8000.00,7411.72,2.4297,5.7685,59.330,37.118,0.06550,0.000,182.16
0.11600,8000.00,7417.41,2.4326,5.5537,59.358,37.118,0.06485,0.000,182.45
0.11650,8000.00,7423.60,2.4353,5.3423,59.388,37.117,0.06415,0.000,182.73
0.11700,8000.00,7430.22,2.4379,5.1389,59.419,37.114,0.06339,0.000,183.02
0.11750,8000.00,7437.19,2.4404,4.9472,59.452,37.110,0.06259,0.000,183.30
0.11800,8000.00,7444.43,2.4428,4.7700,59.485,37.105,0.06175,0.000,183.58
0.11850,8000.00,7451.83,2.4452,4.6091,59.519,37.100,0.06090,0.000,183.85
0.11900,8000.00,7459.31,2.4475,4.4654,59.553,37.095,0.06005,0.000,184.12
0.11950,8000.00,7466.75,2.4497,4.3391,59.587,37.089,0.05920,0.000,184.39
0.12000,8000.00,7474.09,2.4518,4.2293,59.621,37.084,0.05837,0.000,184.65
0.12050,8000.00,7481.24,2.4539,4.1349,59.653,37.079,0.05756,0.000,184.91
0.12100,8000.00,7488.14,2.4559,4.0542,59.685,37.074,0.05678,0.000,185.17
0.12150,8000.00,7494.75,2.4579,3.9852,59.716,37.070,0.05604,0.000,185.42
0.12200,8000.00,7501.03,2.4599,3.9259,59.745,37.067,0.05534,0.000,185.67
0.12250,8000.00,7506.97,2.4619,3.8740,59.773,37.064,0.05468,0.000,185.92
0.12300,8000.00,7512.56,2.4638,3.8277,59.800,37.062,0.05407,0.000,186.16
0.12350,8000.00,7517.79,2.4657,3.7849,59.826,37.061,0.05350,0.000,186.40
0.12400,8000.00,7522.70,2.4676,3.7441,59.850,37.061,0.05296,0.000,186.64
0.12450,8000.00,7527.30,2.4694,3.7038,59.873,37.061,0.05246,0.000,186.88
0.12500,8000.00,7531.61,2.4713,3.6630,59.895,37.062,0.05200,0.000,187.11
0.12550,8000.00,7535.67,2.4731,3.6207,59.917,37.064,0.05156,0.000,187.34
0.12600,8000.00,7539.51,2.4749,3.5765,59.937,37.066,0.05115,0.000,187.57
0.12650,8000.00,7543.16,2.4767,3.5298,59.957,37.068,0.05075,0.000,187.80
0.12700,8000.00,7546.66,2.4784,3.4806,59.976,37.071,0.05038,0.000,188.03
0.12750,8000.00,7550.02,2.4802,3.4290,59.994,37.074,0.05001,0.000,188.25
0.12800,8000.00,7553.29,2.4819,3.3751,60.013,37.077,0.04966,0.000,188.48
0.12850,8000.00,7556.48,2.4835,3.3194,60.030,37.080,0.04931,0.000,188.70
0.12900,8000.00,7559.61,2.4852,3.2621,60.048,37.083,0.04897,0.000,188.92
0.12950,8000.00,7562.70,2.4868,3.2037,60.066,37.087,0.04863,0.000,189.14
0.13000,8000.00,7565.76,2.4884,3.1447,60.083,37.090,0.04830,0.000,189.35
0.13050,8000.00,7568.79,2.4899,3.0856,60.100,37.093,0.04796,0.000,189.57
0.13100,8000.00,7571.80,2.4915,3.0268,60.117,37.097,0.04763,0.000,189.78
0.13150,8000.00,7574.79,2.4930,2.9687,60.134,37.100,0.04730,0.000,190.00
0.13200,8000.00,7577.77,2.4944,2.9115,60.151,37.103,0.04697,0.000,190.21
0.13250,8000.00,7580.72,2.4959,2.8557,60.168,37.107,0.04664,0.000,190.42
0.13300,8000.00,7583.65,2.4973,2.8013,60.184,37.110,0.04632,0.000,190.63
0.13350,8000.00,7586.55,2.4987,2.7485,60.201,37.113,0.04599,0.000,190.83
0.13400,8000.00,7589.42,2.5000,2.6974,60.217,37.117,0.04567,0.000,191.04
0.13450,8000.00,7592.26,2.5014,2.6480,60.233,37.120,0.04536,0.000,191.24
0.13500,8000.00,7595.05,2.5027,2.6003,60.249,37.123,0.04505,0.000,191.44
0.13550,8000.00,7597.79,2.5040,2.5542,60.265,37.127,0.04474,0.000,191.65
0.13600,8000.00,7600.48,2.5053,2.5097,60.281,37.130,0.04445,0.000,191.84
0.13650,8000.00,7603.12,2.5065,2.4666,60.296,37.134,0.04415,0.000,192.04
0.13700,8000.00,7605.71,2.5077,2.4249,60.311,37.138,0.04387,0.000,192.24
0.13750,8000.00,7608.23,2.5089,2.3844,60.326,37.141,0.04359,0.000,192.44
0.13800,8000.00,7610.71,2.5101,2.3450,60.341,37.145,0.04331,0.000,192.63
0.13850,8000.00,7613.12,2.5113,2.3065,60.355,37.149,0.04304,0.000,192.82
0.13900,8000.00,7615.48,2.5124,2.2690,60.369,37.153,0.04278,0.000,193.02
0.13950,8000.00,7617.79,2.5135,2.2322,60.383,37.157,0.04253,0.000,193.21
0.14000,8000.00,7620.04,2.5146,2.1961,60.397,37.162,0.04228,0.000,193.40
0.14050,8000.00,7622.24,2.5157,2.1607,60.411,37.166,0.04204,0.000,193.59
0.14100,8000.00,7624.39,2.5168,2.1259,60.424,37.170,0.04180,0.000,193.77
0.14150,8000.00,7626.50,2.5179,2.0916,60.437,37.175,0.04157,0.000,193.96
0.14200,8000.00,7628.55,2.5189,2.0578,60.450,37.179,0.04134,0.000,194.15
0.14250,8000.00,7630.57,2.5199,2.0245,60.463,37.184,0.04112,0.000,194.33
0.14300,8000.00,7632.55,2.5209,1.9917,60.476,37.188,0.04090,0.000,194.52
0.14350,8000.00,7634.48,2.5219,1.9594,60.488,37.193,0.04068,0.000,194.70
0.14400,8000.00,7636.38,2.5229,1.9275,60.501,37.198,0.04048,0.000,194.88
0.14450,8000.00,7638.24,2.5238,1.8961,60.513,37.203,0.04027,0.000,195.06
0.14500,8000.00,7640.07,2.5248,1.8651,60.525,37.207,0.04007,0.000,195.24
0.14550,8000.00,7641.87,2.5257,1.8347,60.537,37.212,0.03987,0.000,195.42
0.14600,8000.00,7643.63,2.5266,1.8047,60.548,37.217,0.03967,0.000,195.60
0.14650,8000.00,7645.36,2.5275,1.7752,60.560,37.222,0.03948,0.000,195.78
0.14700,8000.00,7647.06,2.5284,1.7462,60.572,37.227,0.03929,0.000,195.95
0.14750,8000.00,7648.74,2.5293,1.7177,60.583,37.232,0.03911,0.000,196.13
0.14800,8000.00,7650.38,2.5301,1.6896,60.594,37.237,0.03893,0.000,196.30
0.14850,8000.00,7652.00,2.5309,1.6621,60.605,37.242,0.03875,0.000,196.48
0.14900,8000.00,7653.58,2.5318,1.6350,60.616,37.248,0.03857,0.000,196.65
0.14950,8000.00,7655.14,2.5326,1.6084,60.627,37.253,0.03840,0.000,196.82
0.15000,8000.00,7656.68,2.5334,1.5823,60.638,37.258,0.03823,0.000,196.99
0.15050,8000.00,7658.19,2.5342,1.5567,60.649,37.263,0.03806,0.000,197.16
0.15100,8000.00,7659.67,2.5349,1.5315,60.659,37.268,0.03790,0.000,197.33
0.15150,8000.00,7661.12,2.5357,1.5067,60.670,37.274,0.03774,0.000,197.50
