t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
21.0,0.000,0.0211,298.8328,298.8117,298.8256,J,68.48,0.9708,0,0.16
22.0,0.000,0.0231,298.8642,298.8410,298.8563,J,68.45,0.9694,0,0.18
23.0,0.000,0.0253,298.8954,298.8702,298.8869,J,68.42,0.9681,0,0.21
24.0,0.000,0.0275,298.9266,298.8992,298.9173,J,68.38,0.9667,0,0.23
25.0,0.000,0.0298,298.9577,298.9280,298.9476,J,68.35,0.9653,0,0.26
26.0,0.000,0.0321,298.9887,298.9566,298.9778,J,68.32,0.9639,0,0.29
27.0,0.000,0.0346,299.0196,298.9850,299.0078,J,68.29,0.9625,0,0.33
28.0,0.000,0.0371,299.0504,299.0132,299.0377,J,68.26,0.9611,0,0.37
29.0,0.000,0.0398,299.0811,299.0413,299.0675,J,68.23,0.9597,0,0.41
30.0,0.000,0.0425,299.1117,299.0692,299.0972,J,68.20,0.9583,0,0.45
31.0,0.000,0.0453,299.1422,299.0969,299.1267,J,68.17,0.9569,0,0.49
32.0,0.000,0.0481,299.1726,299.1244,299.1562,J,68.14,0.9556,0,0.54
33.0,0.000,0.0511,299.2029,299.1518,299.1855,J,68.11,0.9542,0,0.59
34.0,0.000,0.0541,299.2331,299.1790,299.2146,J,68.08,0.9528,0,0.65
35.0,0.000,0.0572,299.2632,299.2060,299.2437,J,68.05,0.9514,0,0.70
36.0,0.000,0.0604,299.2932,299.2328,299.2726,J,68.02,0.9500,0,0.77
37.0,0.000,0.0636,299.3231,299.2595,299.3014,J,67.99,0.9486,0,0.83
38.0,0.000,0.0670,299.3530,299.2860,299.3301,J,67.97,0.9472,0,0.90
39.0,0.000,0.0704,299.3827,299.3124,299.3587,J,67.94,0.9458,0,0.97
40.0,0.000,0.0738,299.4124,299.3385,299.3871,J,67.91,0.9444,0,1.04
41.0,0.000,0.0774,299.4419,299.3645,299.4155,J,67.89,0.9431,0,1.12
42.0,0.000,0.0810,299.4714,299.3904,299.4437,J,67.86,0.9417,0,1.20
43.0,0.000,0.0847,299.5008,299.4161,299.4718,J,67.84,0.9403,0,1.28
44.0,0.000,0.0885,299.5301,299.4416,299.4997,J,67.81,0.9389,0,1.37
45.0,0.000,0.0923,299.5593,299.4670,299.5276,J,67.79,0.9375,0,1.46
46.0,0.000,0.0962,299.5884,299.4922,299.5554,J,67.76,0.9361,0,1.56
47.0,0.000,0.1002,299.6174,299.5172,299.5830,J,67.74,0.9347,0,1.66
48.0,0.000,0.1042,299.6463,299.5421,299.6105,J,67.71,0.9333,0,1.76
49.0,0.000,0.1083,299.6752,299.5669,299.6379,J,67.69,0.9319,0,1.87
50.0,0.000,0.1125,299.7039,299.5914,299.6652,J,67.67,0.9306,0,1.98
51.0,0.000,0.1167,299.7326,299.6159,299.6924,J,67.64,0.9292,0,2.10
52.0,0.000,0.1210,299.7611,299.6401,299.7195,J,67.62,0.9278,0,2.22
53.0,0.000,0.1254,299.7896,299.6643,299.7465,J,67.60,0.9264,0,2.35
54.0,0.000,0.1298,299.8180,299.6883,299.7733,J,67.58,0.9250,0,2.48
55.0,0.000,0.1343,299.8463,299.7121,299.8001,J,67.56,0.9236,0,2.61
56.0,0.000,0.1388,299.8746,299.7358,299.8267,J,67.54,0.9222,0,2.75
57.0,0.000,0.1434,299.9027,299.7593,299.8532,J,67.51,0.9208,0,2.89
58.0,0.000,0.1481,299.9308,299.7827,299.8796,J,67.49,0.9194,0,3.04
59.0,0.000,0.1528,299.9588,299.8059,299.9059,J,67.47,0.9181,0,3.20
60.0,0.000,0.1576,299.9866,299.8290,299.9321,J,67.45,0.9167,0,3.35
61.0,0.000,0.1625,300.0144,299.8520,299.9582,J,67.44,0.9153,0,3.52
62.0,0.000,0.1674,300.0422,299.8748,299.9842,J,67.42,0.9139,0,3.68
63.0,0.000,0.1724,300.0698,299.8975,300.0101,J,67.40,0.9125,0,3.86
64.0,0.000,0.1774,300.0974,299.9200,300.0359,J,67.38,0.9111,0,4.03
65.0,0.000,0.1825,300.1248,299.9424,300.0616,J,67.36,0.9097,0,4.21
66.0,0.000,0.1876,300.1522,299.9646,300.0872,J,67.34,0.9083,0,4.40
67.0,0.000,0.1928,300.1795,299.9868,300.1126,J,67.33,0.9069,0,4.60
68.0,0.000,0.1980,300.2068,300.0087,300.1380,J,67.31,0.9056,0,4.79
69.0,0.000,0.2033,300.2339,300.0306,300.1633,J,67.29,0.9042,0,5.00
70.0,0.000,0.2087,300.2610,300.0523,300.1885,J,67.28,0.9028,0,5.21
71.0,0.000,0.2141,300.2880,300.0739,300.2135,J,67.26,0.9014,0,5.42
72.0,0.000,0.2195,300.3149,300.0953,300.2385,J,67.24,0.9000,0,5.64
73.0,0.000,0.2250,300.3417,300.1167,300.2634,J,67.23,0.8986,0,5.86
74.0,0.000,0.2306,300.3684,300.1378,300.2881,J,67.21,0.8972,0,6.09
75.0,0.000,0.2362,300.3951,300.1589,300.3128,J,67.20,0.8958,0,6.33
76.0,0.000,0.2419,300.4217,300.1798,300.3374,J,67.18,0.8944,0,6.57
77.0,0.000,0.2476,300.4482,300.2006,300.3619,J,67.17,0.8931,0,6.82
78.0,0.000,0.2533,300.4746,300.2213,300.3862,J,67.16,0.8917,0,7.07
79.0,0.000,0.2591,300.5010,300.2419,300.4105,J,67.14,0.8903,0,7.33
80.0,0.000,0.2650,300.5273,300.2623,300.4347,J,67.13,0.8889,0,7.60
81.0,0.000,0.2709,300.5535,300.2826,300.4588,J,67.12,0.8875,0,7.87
82.0,0.000,0.2768,300.5796,300.3028,300.4828,J,67.10,0.8861,0,8.15
83.0,0.000,0.2828,300.6057,300.3228,300.5067,J,67.09,0.8847,0,8.43
84.0,0.000,0.2889,300.6316,300.3428,300.5305,J,67.08,0.8833,0,8.72
85.0,0.000,0.2950,300.6575,300.3626,300.5542,J,67.07,0.8819,0,9.01
86.0,0.000,0.3011,300.6834,300.3823,300.5779,J,67.06,0.8806,0,9.31
87.0,0.000,0.3073,300.7091,300.4019,300.6014,J,67.04,0.8792,0,9.62
88.0,0.000,0.3135,300.7348,300.4213,300.6248,J,67.03,0.8778,0,9.93
89.0,0.000,0.3197,300.7604,300.4407,300.6482,J,67.02,0.8764,0,10.25
90.0,0.000,0.3260,300.7859,300.4599,300.6714,J,67.01,0.8750,0,10.58
91.0,0.000,0.3324,300.8114,300.4790,300.6946,J,67.00,0.8736,0,10.91
92.0,0.000,0.3388,300.8368,300.4980,300.7177,J,66.99,0.8722,0,11.25
93.0,0.000,0.3452,300.8621,300.5169,300.7407,J,66.98,0.8708,0,11.60
94.0,0.000,0.3517,300.8873,300.5357,300.7636,J,66.97,0.8694,0,11.95
95.0,0.000,0.3582,300.9125,300.5543,300.7864,J,66.97,0.8681,0,12.31
96.0,0.000,0.3647,300.9376,300.5729,300.8091,J,66.96,0.8667,0,12.67
97.0,0.000,0.3713,300.9626,300.5913,300.8318,J,66.95,0.8653,0,13.04
98.0,0.000,0.3779,300.9876,300.6096,300.8543,J,66.94,0.8639,0,13.42
99.0,0.000,0.3846,301.0125,300.6279,300.8768,J,66.93,0.8625,0,13.80
100.0,0.000,0.3913,301.0373,300.6460,300.8992,J,66.93,0.8611,0,14.20
101.0,0.000,0.3980,301.0620,300.6640,300.9215,J,66.92,0.8597,0,14.59
102.0,0.000,0.4048,301.0867,300.6819,300.9437,J,66.91,0.8583,0,15.00
103.0,0.000,0.4116,301.1113,300.6997,300.9658,J,66.90,0.8569,0,15.41
104.0,0.000,0.4185,301.1358,300.7174,300.9878,J,66.90,0.8556,0,15.83
105.0,0.000,0.4254,301.1603,300.7349,301.0098,J,66.89,0.8542,0,16.25
106.0,0.000,0.4323,301.1847,300.7524,301.0317,J,66.89,0.8528,0,16.69
107.0,0.000,0.4392,301.2090,300.7698,301.0535,J,66.88,0.8514,0,17.13
108.0,0.000,0.4462,301.2333,300.7871,301.0752,J,66.88,0.8500,0,17.57
109.0,0.000,0.4533,301.2575,300.8042,301.0968,J,66.87,0.8486,0,18.03
110.0,0.000,0.4603,301.2816,300.8213,301.1184,J,66.87,0.8472,0,18.49
111.0,0.000,0.4674,301.3057,300.8383,301.1398,J,66.86,0.8458,0,18.95
112.0,0.000,0.4745,301.3297,300.8552,301.1612,J,66.86,0.8444,0,19.43
113.0,0.000,0.4817,301.3536,300.8719,301.1825,J,66.85,0.8431,0,19.91
114.0,0.000,0.4889,301.3775,300.8886,301.2037,J,66.85,0.8417,0,20.40
115.0,0.000,0.4961,301.4013,300.9052,301.2249,J,66.85,0.8403,0,20.89
116.0,0.000,0.5033,301.4250,300.9217,301.2459,J,66.84,0.8389,0,21.40
117.0,0.000,0.5106,301.4487,300.9381,301.2669,J,66.84,0.8375,0,21.91
118.0,0.000,0.5179,301.4723,300.9544,301.2879,J,66.84,0.8361,0,22.43
119.0,0.000,0.5252,301.4958,300.9706,301.3087,J,66.84,0.8347,0,22.95
120.0,0.000,0.5326,301.5193,300.9867,301.3294,J,66.83,0.8333,0,23.48
121.0,0.000,0.5400,301.5427,301.0027,301.3501,J,66.83,0.8319,0,24.02
122.0,0.000,0.5474,301.5661,301.0186,301.3707,J,66.83,0.8306,0,24.57
123.0,0.000,0.5549,301.5893,301.0345,301.3913,J,66.83,0.8292,0,25.13
124.0,0.000,0.5624,301.6126,301.0502,301.4117,J,66.83,0.8278,0,25.69
125.0,0.000,0.5699,301.6357,301.0658,301.4321,J,66.83,0.8264,0,26.26
126.0,0.000,0.5774,301.6588,301.0814,301.4524,J,66.82,0.8250,0,26.84
127.0,0.000,0.5850,301.6819,301.0969,301.4726,J,66.82,0.8236,0,27.42
128.0,0.000,0.5926,301.7048,301.1123,301.4928,J,66.82,0.8222,0,28.01
129.0,0.000,0.6002,301.7277,301.1276,301.5129,J,66.82,0.8208,0,28.61
130.0,0.000,0.6078,301.7506,301.1428,301.5329,J,66.82,0.8194,0,29.22
131.0,0.000,0.6155,301.7734,301.1579,301.5528,J,66.82,0.8181,0,29.84
132.0,0.000,0.6232,301.7961,301.1729,301.5727,J,66.83,0.8167,0,30.46
133.0,0.000,0.6309,301.8188,301.1879,301.5925,J,66.83,0.8153,0,31.09
134.0,0.000,0.6386,301.8414,301.2027,301.6122,J,66.83,0.8139,0,31.73
135.0,0.000,0.6464,301.8639,301.2175,301.6318,J,66.83,0.8125,0,32.38
136.0,0.000,0.6542,301.8864,301.2322,301.6514,J,66.83,0.8111,0,33.03
137.0,0.000,0.6620,301.9089,301.2468,301.6709,J,66.83,0.8097,0,33.69
138.0,0.000,0.6699,301.9312,301.2614,301.6904,J,66.83,0.8083,0,34.36
139.0,0.000,0.6777,301.9535,301.2758,301.7097,J,66.84,0.8069,0,35.04
140.0,0.000,0.6856,301.9758,301.2902,301.7290,J,66.84,0.8056,0,35.73
141.0,0.000,0.6935,301.9980,301.3045,301.7483,J,66.84,0.8042,0,36.42
142.0,0.000,0.7014,302.0201,301.3187,301.7674,U,66.84,0.8028,1,37.12
143.0,0.000,0.6878,302.0335,301.3457,301.7891,U,66.85,0.8014,1,37.81
144.0,0.000,0.6742,302.0469,301.3726,301.8107,U,66.85,0.8000,1,38.48
145.0,0.000,0.6606,302.0602,301.3995,301.8322,U,66.85,0.7986,1,39.14
146.0,0.000,0.6470,302.0734,301.4264,301.8537,U,66.86,0.7972,1,39.79
147.0,0.000,0.6334,302.0866,301.4532,301.8751,U,66.86,0.7958,1,40.42
148.0,0.000,0.6197,302.0997,301.4799,301.8964,U,66.87,0.7944,1,41.04
149.0,0.000,0.6060,302.1127,301.5067,301.9177,U,66.87,0.7931,1,41.65
150.0,0.000,0.5924,302.1257,301.5333,301.9390,U,66.87,0.7917,1,42.24
151.0,0.000,0.5787,302.1386,301.5599,301.9601,U,66.88,0.7903,1,42.82
152.0,0.000,0.5650,302.1515,301.5865,301.9813,U,66.88,0.7889,1,43.39
153.0,0.000,0.5528,302.1658,301.6131,302.0023,U,66.89,0.7875,1,43.94
154.0,0.000,0.5463,302.1858,301.6396,302.0234,U,66.89,0.7861,1,44.48
155.0,0.000,0.5397,302.2057,301.6660,302.0443,U,66.90,0.7847,1,45.02
156.0,0.000,0.5332,302.2256,301.6924,302.0652,U,66.91,0.7833,1,45.56
157.0,0.000,0.5267,302.2454,301.7188,302.0861,U,66.91,0.7819,1,46.08
158.0,0.000,0.5201,302.2652,301.7451,302.1069,U,66.92,0.7806,1,46.60
159.0,0.000,0.5135,302.2849,301.7714,302.1276,U,66.92,0.7792,1,47.12
160.0,0.000,0.5069,302.3045,301.7976,302.1483,U,66.93,0.7778,1,47.62
161.0,0.000,0.5003,302.3241,301.8238,302.1689,U,66.94,0.7764,1,48.12
162.0,0.000,0.4937,302.3436,301.8499,302.1895,U,66.94,0.7750,1,48.62
163.0,0.000,0.4871,302.3631,301.8760,302.2100,U,66.95,0.7736,1,49.11
164.0,0.000,0.4804,302.3825,301.9021,302.2305,U,66.96,0.7722,1,49.59
165.0,0.000,0.4738,302.4019,301.9281,302.2509,U,66.96,0.7708,1,50.06
166.0,0.000,0.4671,302.4212,301.9541,302.2713,U,66.97,0.7694,1,50.53
167.0,0.000,0.4604,302.4404,301.9800,302.2916,U,66.98,0.7681,1,50.99
168.0,0.000,0.4537,302.4596,302.0059,302.3119,U,66.99,0.7667,1,51.44
169.0,0.000,0.4470,302.4787,302.0318,302.3321,U,66.99,0.7653,1,51.89
170.0,0.000,0.4403,302.4978,302.0576,302.3522,U,67.00,0.7639,1,52.33
171.0,0.000,0.4335,302.5168,302.0833,302.3723,U,67.01,0.7625,1,52.76
172.0,0.000,0.4268,302.5358,302.1091,302.3924,U,67.02,0.7611,1,53.19
173.0,0.000,0.4200,302.5547,302.1348,302.4124,U,67.03,0.7597,1,53.61
174.0,0.000,0.4132,302.5736,302.1604,302.4323,U,67.04,0.7583,1,54.02
175.0,0.000,0.4064,302.5924,302.1860,302.4522,U,67.05,0.7569,1,54.43
176.0,0.000,0.3996,302.6112,302.2116,302.4721,U,67.05,0.7556,1,54.83
177.0,0.000,0.3928,302.6299,302.2371,302.4919,U,67.06,0.7542,1,55.22
178.0,0.000,0.3859,302.6485,302.2626,302.5116,U,67.07,0.7528,1,55.61
179.0,0.000,0.3791,302.6671,302.2880,302.5313,U,67.08,0.7514,1,55.99
180.0,0.000,0.3722,302.6856,302.3134,302.5510,U,67.09,0.7500,1,56.36
181.0,0.000,0.3654,302.7041,302.3388,302.5706,U,67.10,0.7486,1,56.72
182.0,0.000,0.3585,302.7226,302.3641,302.5901,U,67.11,0.7472,1,57.08
183.0,0.000,0.3516,302.7410,302.3894,302.6096,U,67.12,0.7458,1,57.43
184.0,0.000,0.3447,302.7593,302.4146,302.6291,U,67.13,0.7444,1,57.78
185.0,0.000,0.3377,302.7776,302.4398,302.6485,U,67.14,0.7431,1,58.12
186.0,0.000,0.3308,302.7958,302.4650,302.6678,U,67.15,0.7417,1,58.45
187.0,0.000,0.3239,302.8140,302.4901,302.6872,U,67.16,0.7403,1,58.77
188.0,0.000,0.3169,302.8321,302.5152,302.7064,U,67.17,0.7389,1,59.09
189.0,0.000,0.3099,302.8502,302.5403,302.7256,U,67.18,0.7375,1,59.40
190.0,0.000,0.3030,302.8682,302.5653,302.7448,U,67.19,0.7361,1,59.70
191.0,0.000,0.2960,302.8862,302.5902,302.7639,U,67.20,0.7347,1,60.00
192.0,0.000,0.2890,302.9041,302.6152,302.7830,U,67.21,0.7333,1,60.28
193.0,0.000,0.2888,302.9220,302.6332,302.8020,U,67.23,0.7319,1,60.57
194.0,0.000,0.2959,302.9399,302.6439,302.8210,U,67.24,0.7306,1,60.87
195.0,0.000,0.3030,302.9576,302.6546,302.8399,U,67.25,0.7292,1,61.17
196.0,0.000,0.3101,302.9754,302.6652,302.8588,U,67.26,0.7278,1,61.48
197.0,0.000,0.3172,302.9930,302.6758,302.8776,U,67.27,0.7264,1,61.80
198.0,0.000,0.3243,303.0107,302.6864,302.8964,U,67.28,0.7250,1,62.12
199.0,0.000,0.3320,303.0288,302.6969,302.9152,U,67.29,0.7236,1,62.46
200.0,0.000,0.3404,303.0477,302.7073,302.9339,U,67.31,0.7222,1,62.80
201.0,0.000,0.3488,303.0665,302.7177,302.9525,U,67.32,0.7208,1,63.15
202.0,0.000,0.3576,303.0858,302.7281,302.9711,U,67.33,0.7194,1,63.50
203.0,0.000,0.3673,303.1058,302.7385,302.9897,U,67.34,0.7181,1,63.87
204.0,0.000,0.3770,303.1258,302.7488,303.0082,U,67.36,0.7167,1,64.25
205.0,0.000,0.3872,303.1462,302.7590,303.0267,U,67.37,0.7153,1,64.63
206.0,0.000,0.3982,303.1674,302.7692,303.0451,U,67.38,0.7139,1,65.03
207.0,0.000,0.4092,303.1886,302.7794,303.0635,U,67.39,0.7125,1,65.44
208.0,0.000,0.4203,303.2098,302.7895,303.0818,U,67.40,0.7111,1,65.86
209.0,0.000,0.4313,303.2309,302.7996,303.1001,U,67.42,0.7097,1,66.29
210.0,0.000,0.4423,303.2520,302.8096,303.1184,U,67.43,0.7083,1,66.74
211.0,0.000,0.4534,303.2730,302.8196,303.1366,U,67.44,0.7069,1,67.19
212.0,0.000,0.4644,303.2940,302.8296,303.1548,U,67.46,0.7056,1,67.65
213.0,0.000,0.4754,303.3149,302.8395,303.1729,U,67.47,0.7042,1,68.13
214.0,0.000,0.4864,303.3358,302.8494,303.1910,U,67.48,0.7028,1,68.62
215.0,0.000,0.4984,303.3577,302.8592,303.2090,U,67.50,0.7014,1,69.11
216.0,0.000,0.5110,303.3800,302.8690,303.2270,U,67.51,0.7000,1,69.62
217.0,0.000,0.5235,303.4023,302.8788,303.2449,U,67.52,0.6986,1,70.15
218.0,0.000,0.5361,303.4246,302.8885,303.2628,U,67.54,0.6972,1,70.68
219.0,0.000,0.5486,303.4469,302.8982,303.2807,U,67.55,0.6958,1,71.23
220.0,0.000,0.5612,303.4691,302.9079,303.2985,U,67.56,0.6944,1,71.79
221.0,0.000,0.5738,303.4912,302.9175,303.3163,U,67.58,0.6931,1,72.37
222.0,0.000,0.5863,303.5134,302.9270,303.3341,U,67.59,0.6917,1,72.95
223.0,0.000,0.5989,303.5355,302.9366,303.3518,U,67.60,0.6903,1,73.55
224.0,0.000,0.6115,303.5575,302.9461,303.3694,U,67.62,0.6889,1,74.16
225.0,0.000,0.6240,303.5795,302.9555,303.3870,U,67.63,0.6875,1,74.79
226.0,0.000,0.6366,303.6015,302.9650,303.4046,U,67.64,0.6861,1,75.43
227.0,0.000,0.6491,303.6235,302.9743,303.4221,U,67.66,0.6847,1,76.07
228.0,0.000,0.6617,303.6454,302.9837,303.4396,U,67.67,0.6833,1,76.74
229.0,0.000,0.6743,303.6673,302.9930,303.4571,U,67.69,0.6819,1,77.41
230.0,0.000,0.6868,303.6891,303.0023,303.4745,U,67.70,0.6806,1,78.10
231.0,0.000,0.6994,303.7109,303.0115,303.4919,U,67.71,0.6792,1,78.80
232.0,0.000,0.7120,303.7327,303.0207,303.5092,J,67.73,0.6778,2,79.51
233.0,0.000,0.6975,303.7412,303.0437,303.5235,J,67.74,0.6764,2,80.21
234.0,0.000,0.6830,303.7497,303.0667,303.5377,J,67.76,0.6750,2,80.89
235.0,0.000,0.6685,303.7581,303.0896,303.5520,J,67.77,0.6736,2,81.56
236.0,0.000,0.6540,303.7665,303.1125,303.5662,J,67.79,0.6722,2,82.21
237.0,0.000,0.6396,303.7749,303.1354,303.5803,J,67.80,0.6708,2,82.85
238.0,0.000,0.6251,303.7833,303.1582,303.5945,J,67.81,0.6694,2,83.48
239.0,0.000,0.6106,303.7916,303.1809,303.6085,J,67.83,0.6681,2,84.09
240.0,0.000,0.5962,303.7999,303.2037,303.6226,J,67.84,0.6667,2,84.68
241.0,0.000,0.5818,303.8081,303.2263,303.6366,J,67.86,0.6653,2,85.26
242.0,0.000,0.5673,303.8163,303.2490,303.6506,J,67.87,0.6639,2,85.83
243.0,0.000,0.5535,303.8251,303.2716,303.6646,J,67.89,0.6625,2,86.39
244.0,0.000,0.5416,303.8358,303.2942,303.6785,J,67.90,0.6611,2,86.93
245.0,0.000,0.5298,303.8465,303.3167,303.6924,J,67.92,0.6597,2,87.46
246.0,0.000,0.5179,303.8571,303.3392,303.7062,J,67.93,0.6583,2,87.97
247.0,0.000,0.5060,303.8677,303.3616,303.7200,J,67.94,0.6569,2,88.48
248.0,0.000,0.4942,303.8782,303.3840,303.7338,J,67.96,0.6556,2,88.98
249.0,0.000,0.4823,303.8887,303.4064,303.7476,J,67.97,0.6542,2,89.46
250.0,0.000,0.4705,303.8992,303.4288,303.7613,J,67.99,0.6528,2,89.93
251.0,0.000,0.4586,303.9097,303.4510,303.7750,J,68.00,0.6514,2,90.39
252.0,0.000,0.4486,303.9219,303.4733,303.7886,J,68.02,0.6500,2,90.84
253.0,0.000,0.4387,303.9342,303.4955,303.8023,J,68.03,0.6486,2,91.27
254.0,0.000,0.4288,303.9465,303.5177,303.8158,J,68.05,0.6472,2,91.70
255.0,0.000,0.4202,303.9600,303.5398,303.8294,J,68.06,0.6458,2,92.12
256.0,0.000,0.4121,303.9740,303.5619,303.8429,J,68.08,0.6444,2,92.53
257.0,0.000,0.4040,303.9879,303.5840,303.8564,J,68.09,0.6431,2,92.94
258.0,0.000,0.3975,304.0035,303.6060,303.8699,J,68.11,0.6417,2,93.34
259.0,0.000,0.4017,304.0192,303.6174,303.8833,J,68.12,0.6403,2,93.74
260.0,0.000,0.4159,304.0348,303.6188,303.8967,J,68.14,0.6389,2,94.15
261.0,0.000,0.4301,304.0503,303.6202,303.9100,J,68.15,0.6375,2,94.58
262.0,0.000,0.4443,304.0659,303.6216,303.9234,J,68.16,0.6361,2,95.03
263.0,0.000,0.4584,304.0814,303.6229,303.9367,J,68.18,0.6347,2,95.49
264.0,0.000,0.4725,304.0968,303.6243,303.9499,J,68.19,0.6333,2,95.96
265.0,0.000,0.4865,304.1122,303.6257,303.9632,J,68.21,0.6319,2,96.45
266.0,0.000,0.5005,304.1276,303.6271,303.9764,J,68.22,0.6306,2,96.95
267.0,0.000,0.5145,304.1429,303.6285,303.9895,J,68.24,0.6292,2,97.46
268.0,0.000,0.5284,304.1582,303.6299,304.0027,J,68.25,0.6278,2,97.99
269.0,0.000,0.5422,304.1735,303.6313,304.0158,J,68.27,0.6264,2,98.53
270.0,0.000,0.5561,304.1887,303.6327,304.0289,J,68.28,0.6250,2,99.09
271.0,0.000,0.5698,304.2039,303.6341,304.0419,J,68.30,0.6236,2,99.66
272.0,0.000,0.5836,304.2191,303.6355,304.0549,J,68.31,0.6222,2,100.24
273.0,0.000,0.5973,304.2342,303.6369,304.0679,J,68.33,0.6208,2,100.84
274.0,0.000,0.6109,304.2493,303.6383,304.0808,J,68.34,0.6194,2,101.45
275.0,0.000,0.6246,304.2643,303.6397,304.0938,J,68.36,0.6181,2,102.07
276.0,0.000,0.6381,304.2793,303.6412,304.1067,J,68.37,0.6167,2,102.71
277.0,0.000,0.6517,304.2943,303.6426,304.1195,J,68.39,0.6153,2,103.36
278.0,0.000,0.6652,304.3092,303.6440,304.1324,J,68.40,0.6139,2,104.03
279.0,0.000,0.6786,304.3241,303.6455,304.1451,J,68.42,0.6125,2,104.71
280.0,0.000,0.6920,304.3389,303.6469,304.1579,J,68.43,0.6111,2,105.40
281.0,0.000,0.7054,304.3538,303.6483,304.1707,L,68.44,0.6097,3,106.10
282.0,0.000,0.6986,304.3702,303.6716,304.1898,L,68.46,0.6083,3,106.80
283.0,0.000,0.6917,304.3866,303.6949,304.2088,L,68.47,0.6069,3,107.49
284.0,0.000,0.6848,304.4029,303.7181,304.2279,L,68.49,0.6056,3,108.18
285.0,0.000,0.6780,304.4192,303.7413,304.2469,L,68.50,0.6042,3,108.86
286.0,0.000,0.6711,304.4355,303.7644,304.2659,L,68.52,0.6028,3,109.53
287.0,0.000,0.6643,304.4518,303.7875,304.2848,L,68.53,0.6014,3,110.19
288.0,0.000,0.6574,304.4680,303.8106,304.3037,L,68.55,0.6000,3,110.85
289.0,0.000,0.6505,304.4842,303.8336,304.3225,L,68.56,0.5986,3,111.50
290.0,0.000,0.6437,304.5003,303.8566,304.3414,L,68.58,0.5972,3,112.14
291.0,0.000,0.6368,304.5164,303.8796,304.3601,L,68.59,0.5958,3,112.78
292.0,0.000,0.6299,304.5325,303.9025,304.3789,L,68.61,0.5944,3,113.41
293.0,0.000,0.6230,304.5485,303.9254,304.3976,L,68.62,0.5931,3,114.03
294.0,0.000,0.6162,304.5645,303.9483,304.4163,L,68.64,0.5917,3,114.65
295.0,0.000,0.6093,304.5804,303.9711,304.4349,L,68.65,0.5903,3,115.26
296.0,0.000,0.6024,304.5963,303.9939,304.4535,L,68.67,0.5889,3,115.86
297.0,0.000,0.5955,304.6122,304.0167,304.4721,L,68.68,0.5875,3,116.46
298.0,0.000,0.5887,304.6281,304.0394,304.4907,L,68.69,0.5861,3,117.05
299.0,0.000,0.5818,304.6439,304.0621,304.5092,L,68.71,0.5847,3,117.63
300.0,0.000,0.5749,304.6597,304.0848,304.5276,L,68.72,0.5833,3,118.20
301.0,0.000,0.5680,304.6754,304.1074,304.5461,L,68.74,0.5819,3,118.77
302.0,0.000,0.5612,304.6911,304.1300,304.5645,L,68.75,0.5806,3,119.33
303.0,0.000,0.5543,304.7068,304.1525,304.5828,L,68.77,0.5792,3,119.89
304.0,0.000,0.5474,304.7224,304.1750,304.6011,L,68.78,0.5778,3,120.43
305.0,0.000,0.5405,304.7380,304.1975,304.6194,L,68.80,0.5764,3,120.97
306.0,0.000,0.5336,304.7536,304.2200,304.6377,L,68.81,0.5750,3,121.51
307.0,0.000,0.5267,304.7691,304.2424,304.6559,L,68.82,0.5736,3,122.04
