t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
21.0,0.000,0.0211,298.8328,298.8117,298.8256,J,68.48,0.9708,0,0.16
22.0,0.000,0.0231,298.8642,298.8410,298.8563,J,68.45,0.9694,0,0.18
23.0,0.000,0.0253,298.8954,298.8702,298.8869,J,68.42,0.9681,0,0.21
24.0,0.000,0.0275,298.9266,298.8992,298.9173,J,68.38,0.9667,0,0.23
25.0,0.000,0.0298,298.9577,298.9280,298.9476,J,68.35,0.9653,0,0.26
26.0,0.000,0.0321,298.9887,298.9566,298.9778,J,68.32,0.9639,0,0.29
27.0,0.000,0.0346,299.0196,298.9850,299.0078,J,68.29,0.9625,0,0.33
28.0,0.000,0.0371,299.0504,299.0132,299.0377,J,68.26,0.9611,0,0.37
29.0,0.000,0.0398,299.0811,299.0413,299.0675,J,68.23,0.9597,0,0.41
30.0,0.000,0.0425,299.1117,299.0692,299.0972,J,68.20,0.9583,0,0.45
31.0,0.000,0.0453,299.1422,299.0969,299.1267,J,68.17,0.9569,0,0.49
32.0,0.000,0.0481,299.1726,299.1244,299.1562,J,68.14,0.9556,0,0.54
33.0,0.000,0.0511,299.2029,299.1518,299.1855,J,68.11,0.9542,0,0.59
34.0,0.000,0.0541,299.2331,299.1790,299.2146,J,68.08,0.9528,0,0.65
35.0,0.000,0.0572,299.2632,299.2060,299.2437,J,68.05,0.9514,0,0.70
36.0,0.000,0.0604,299.2932,299.2328,299.2726,J,68.02,0.9500,0,0.77
37.0,0.000,0.0636,299.3231,299.2595,299.3014,J,67.99,0.9486,0,0.83
38.0,0.000,0.0670,299.3530,299.2860,299.3301,J,67.97,0.9472,0,0.90
39.0,0.000,0.0704,299.3827,299.3124,299.3587,J,67.94,0.9458,0,0.97
40.0,0.000,0.0738,299.4124,299.3385,299.3871,J,67.91,0.9444,0,1.04
41.0,0.000,0.0774,299.4419,299.3645,299.4155,J,67.89,0.9431,0,1.12
42.0,0.000,0.0810,299.4714,299.3904,299.4437,J,67.86,0.9417,0,1.20
43.0,0.000,0.0847,299.5008,299.4161,299.4718,J,67.84,0.9403,0,1.28
44.0,0.000,0.0885,299.5301,299.4416,299.4997,J,67.81,0.9389,0,1.37
45.0,0.000,0.0923,299.5593,299.4670,299.5276,J,67.79,0.9375,0,1.46
46.0,0.000,0.0962,299.5884,299.4922,299.5554,J,67.76,0.9361,0,1.56
47.0,0.000,0.1002,299.6174,299.5172,299.5830,J,67.74,0.9347,0,1.66
48.0,0.000,0.1042,299.6463,299.5421,299.6105,J,67.71,0.9333,0,1.76
49.0,0.000,0.1083,299.6752,299.5669,299.6379,J,67.69,0.9319,0,1.87
50.0,0.000,0.1125,299.7039,299.5914,299.6652,J,67.67,0.9306,0,1.98
51.0,0.000,0.1167,299.7326,299.6159,299.6924,J,67.64,0.9292,0,2.10
52.0,0.000,0.1210,299.7611,299.6401,299.7195,J,67.62,0.9278,0,2.22
53.0,0.000,0.1254,299.7896,299.6643,299.7465,J,67.60,0.9264,0,2.35
54.0,0.000,0.1298,299.8180,299.6883,299.7733,J,67.58,0.9250,0,2.48
55.0,0.000,0.1343,299.8463,299.7121,299.8001,J,67.56,0.9236,0,2.61
56.0,0.000,0.1388,299.8746,299.7358,299.8267,J,67.54,0.9222,0,2.75
57.0,0.000,0.1434,299.9027,299.7593,299.8532,J,67.51,0.9208,0,2.89
58.0,0.000,0.1481,299.9308,299.7827,299.8796,J,67.49,0.9194,0,3.04
59.0,0.000,0.1528,299.9588,299.8059,299.9059,J,67.47,0.9181,0,3.20
60.0,0.000,0.1576,299.9866,299.8290,299.9321,J,67.45,0.9167,0,3.35
61.0,0.000,0.1625,300.0144,299.8520,299.9582,J,67.44,0.9153,0,3.52
62.0,0.000,0.1674,300.0422,299.8748,299.9842,J,67.42,0.9139,0,3.68
63.0,0.000,0.1724,300.0698,299.8975,300.0101,J,67.40,0.9125,0,3.86
64.0,0.000,0.1774,300.0974,299.9200,300.0359,J,67.38,0.9111,0,4.03
65.0,0.000,0.1825,300.1248,299.9424,300.0616,J,67.36,0.9097,0,4.21
66.0,0.000,0.1876,300.1522,299.9646,300.0872,J,67.34,0.9083,0,4.40
67.0,0.000,0.1928,300.1795,299.9868,300.1126,J,67.33,0.9069,0,4.60
68.0,0.000,0.1980,300.2068,300.0087,300.1380,J,67.31,0.9056,0,4.79
69.0,0.000,0.2033,300.2339,300.0306,300.1633,J,67.29,0.9042,0,5.00
70.0,0.000,0.2087,300.2610,300.0523,300.1885,J,67.28,0.9028,0,5.21
71.0,0.000,0.2141,300.2880,300.0739,300.2135,J,67.26,0.9014,0,5.42
72.0,0.000,0.2195,300.3149,300.0953,300.2385,J,67.24,0.9000,0,5.64
73.0,0.000,0.2250,300.3417,300.1167,300.2634,J,67.23,0.8986,0,5.86
74.0,0.000,0.2306,300.3684,300.1378,300.2881,J,67.21,0.8972,0,6.09
75.0,0.000,0.2362,300.3951,300.1589,300.3128,J,67.20,0.8958,0,6.33
76.0,0.000,0.2419,300.4217,300.1798,300.3374,J,67.18,0.8944,0,6.57
77.0,0.000,0.2476,300.4482,300.2006,300.3619,J,67.17,0.8931,0,6.82
78.0,0.000,0.2533,300.4746,300.2213,300.3862,J,67.16,0.8917,0,7.07
79.0,0.000,0.2591,300.5010,300.2419,300.4105,J,67.14,0.8903,0,7.33
80.0,0.000,0.2650,300.5273,300.2623,300.4347,J,67.13,0.8889,0,7.60
81.0,0.000,0.2709,300.5535,300.2826,300.4588,J,67.12,0.8875,0,7.87
82.0,0.000,0.2768,300.5796,300.3028,300.4828,J,67.10,0.8861,0,8.15
83.0,0.000,0.2828,300.6057,300.3228,300.5067,J,67.09,0.8847,0,8.43
84.0,0.000,0.2889,300.6316,300.3428,300.5305,J,67.08,0.8833,0,8.72
85.0,0.000,0.2950,300.6575,300.3626,300.5542,J,67.07,0.8819,0,9.01
86.0,0.000,0.3011,300.6834,300.3823,300.5779,J,67.06,0.8806,0,9.31
87.0,0.000,0.3073,300.7091,300.4019,300.6014,J,67.04,0.8792,0,9.62
88.0,0.000,0.3135,300.7348,300.4213,300.6248,J,67.03,0.8778,0,9.93
89.0,0.000,0.3197,300.7604,300.4407,300.6482,J,67.02,0.8764,0,10.25
90.0,0.000,0.3260,300.7859,300.4599,300.6714,J,67.01,0.8750,0,10.58
91.0,0.000,0.3324,300.8114,300.4790,300.6946,J,67.00,0.8736,0,10.91
92.0,0.000,0.3388,300.8368,300.4980,300.7177,J,66.99,0.8722,0,11.25
93.0,0.000,0.3452,300.8621,300.5169,300.7407,J,66.98,0.8708,0,11.60
94.0,0.000,0.3517,300.8873,300.5357,300.7636,J,66.97,0.8694,0,11.95
95.0,0.000,0.3582,300.9125,300.5543,300.7864,J,66.97,0.8681,0,12.31
96.0,0.000,0.3647,300.9376,300.5729,300.8091,J,66.96,0.8667,0,12.67
97.0,0.000,0.3713,300.9626,300.5913,300.8318,J,66.95,0.8653,0,13.04
98.0,0.000,0.3779,300.9876,300.6096,300.8543,J,66.94,0.8639,0,13.42
99.0,0.000,0.3846,301.0125,300.6279,300.8768,J,66.93,0.8625,0,13.80
100.0,0.000,0.3913,301.0373,300.6460,300.8992,J,66.93,0.8611,0,14.20
101.0,0.000,0.3980,301.0620,300.6640,300.9215,J,66.92,0.8597,0,14.59
102.0,0.000,0.4048,301.0867,300.6819,300.9437,J,66.91,0.8583,0,15.00
103.0,0.000,0.4116,301.1113,300.6997,300.9658,J,66.90,0.8569,0,15.41
104.0,0.000,0.4185,301.1358,300.7174,300.9878,J,66.90,0.8556,0,15.83
105.0,0.000,0.4254,301.1603,300.7349,301.0098,J,66.89,0.8542,0,16.25
106.0,0.000,0.4323,301.1847,300.7524,301.0317,J,66.89,0.8528,0,16.69
107.0,0.000,0.4392,301.2090,300.7698,301.0535,J,66.88,0.8514,0,17.13
108.0,0.000,0.4462,301.2333,300.7871,301.0752,J,66.88,0.8500,0,17.57
109.0,0.000,0.4533,301.2575,300.8042,301.0968,J,66.87,0.8486,0,18.03
110.0,0.000,0.4603,301.2816,300.8213,301.1184,J,66.87,0.8472,0,18.49
111.0,0.000,0.4674,301.3057,300.8383,301.1398,J,66.86,0.8458,0,18.95
112.0,0.000,0.4745,301.3297,300.8552,301.1612,J,66.86,0.8444,0,19.43
113.0,0.000,0.4817,301.3536,300.8719,301.1825,J,66.85,0.8431,0,19.91
114.0,0.000,0.4889,301.3775,300.8886,301.2037,J,66.85,0.8417,0,20.40
115.0,0.000,0.4961,301.4013,300.9052,301.2249,J,66.85,0.8403,0,20.89
116.0,0.000,0.5033,301.4250,300.9217,301.2459,J,66.84,0.8389,0,21.40
117.0,0.000,0.5106,301.4487,300.9381,301.2669,J,66.84,0.8375,0,21.91
118.0,0.000,0.5179,301.4723,300.9544,301.2879,J,66.84,0.8361,0,22.43
119.0,0.000,0.5252,301.4958,300.9706,301.3087,J,66.84,0.8347,0,22.95
120.0,0.000,0.5326,301.5193,300.9867,301.3294,J,66.83,0.8333,0,23.48
121.0,0.000,0.5400,301.5427,301.0027,301.3501,J,66.83,0.8319,0,24.02
122.0,0.000,0.5474,301.5661,301.0186,301.3707,J,66.83,0.8306,0,24.57
123.0,0.000,0.5549,301.5893,301.0345,301.3913,J,66.83,0.8292,0,25.13
124.0,0.000,0.5624,301.6126,301.0502,301.4117,J,66.83,0.8278,0,25.69
125.0,0.000,0.5699,301.6357,301.0658,301.4321,J,66.83,0.8264,0,26.26
126.0,0.000,0.5774,301.6588,301.0814,301.4524,J,66.82,0.8250,0,26.84
127.0,0.000,0.5850,301.6819,301.0969,301.4726,J,66.82,0.8236,0,27.42
128.0,0.000,0.5926,301.7048,301.1123,301.4928,J,66.82,0.8222,0,28.01
129.0,0.000,0.6002,301.7277,301.1276,301.5129,J,66.82,0.8208,0,28.61
130.0,0.000,0.6078,301.7506,301.1428,301.5329,J,66.82,0.8194,0,29.22
131.0,0.000,0.6155,301.7734,301.1579,301.5528,J,66.82,0.8181,0,29.84
132.0,0.000,0.6232,301.7961,301.1729,301.5727,J,66.83,0.8167,0,30.46
133.0,0.000,0.6309,301.8188,301.1879,301.5925,J,66.83,0.8153,0,31.09
134.0,0.000,0.6386,301.8414,301.2027,301.6122,J,66.83,0.8139,0,31.73
135.0,0.000,0.6464,301.8639,301.2175,301.6318,J,66.83,0.8125,0,32.38
136.0,0.000,0.6542,301.8864,301.2322,301.6514,J,66.83,0.8111,0,33.03
137.0,0.000,0.6620,301.9089,301.2468,301.6709,J,66.83,0.8097,0,33.69
138.0,0.000,0.6699,301.9312,301.2614,301.6904,J,66.83,0.8083,0,34.36
139.0,0.000,0.6777,301.9535,301.2758,301.7097,J,66.84,0.8069,0,35.04
140.0,0.000,0.6856,301.9758,301.2902,301.7290,J,66.84,0.8056,0,35.73
141.0,0.000,0.6935,301.9980,301.3045,301.7483,J,66.84,0.8042,0,36.42
142.0,0.000,0.7014,302.0201,301.3187,301.7674,J,66.84,0.8028,0,37.12
143.0,0.000,0.7094,302.0422,301.3328,301.7865,J,66.85,0.8014,0,37.83
144.0,0.000,0.7173,302.0642,301.3469,301.8055,J,66.85,0.8000,0,38.55
145.0,0.000,0.7253,302.0862,301.3609,301.8245,J,66.85,0.7986,0,39.27
146.0,0.000,0.7333,302.1081,301.3748,301.8434,J,66.86,0.7972,0,40.01
147.0,0.000,0.7414,302.1300,301.3886,301.8622,J,66.86,0.7958,0,40.75
148.0,0.000,0.7494,302.1518,301.4023,301.8810,J,66.86,0.7944,0,41.50
149.0,0.000,0.7575,302.1735,301.4160,301.8997,J,66.87,0.7931,0,42.25
150.0,0.000,0.7656,302.1952,301.4296,301.9183,J,66.87,0.7917,0,43.02
151.0,0.000,0.7737,302.2168,301.4431,301.9369,J,66.88,0.7903,0,43.79
152.0,0.000,0.7818,302.2384,301.4566,301.9554,J,66.88,0.7889,0,44.57
153.0,0.000,0.7899,302.2599,301.4699,301.9738,J,66.89,0.7875,0,45.36
154.0,0.000,0.7981,302.2813,301.4832,301.9922,J,66.89,0.7861,0,46.16
155.0,0.000,0.8063,302.3027,301.4965,302.0105,J,66.90,0.7847,0,46.97
156.0,0.000,0.8145,302.3241,301.5096,302.0287,J,66.90,0.7833,0,47.78
157.0,0.000,0.8227,302.3454,301.5227,302.0469,J,66.91,0.7819,0,48.61
158.0,0.000,0.8309,302.3666,301.5357,302.0650,J,66.92,0.7806,0,49.44
159.0,0.000,0.8392,302.3878,301.5486,302.0830,J,66.92,0.7792,0,50.28
160.0,0.000,0.8474,302.4090,301.5615,302.1010,J,66.93,0.7778,0,51.12
161.0,0.000,0.8557,302.4300,301.5743,302.1190,J,66.93,0.7764,0,51.98
162.0,0.000,0.8640,302.4511,301.5870,302.1368,J,66.94,0.7750,0,52.84
163.0,0.000,0.8723,302.4720,301.5997,302.1546,J,66.95,0.7736,0,53.72
164.0,0.000,0.8807,302.4930,301.6123,302.1724,J,66.95,0.7722,0,54.60
165.0,0.000,0.8890,302.5138,301.6248,302.1901,J,66.96,0.7708,0,55.49
166.0,0.000,0.8974,302.5347,301.6373,302.2077,J,66.97,0.7694,0,56.38
167.0,0.000,0.9057,302.5554,301.6497,302.2252,J,66.98,0.7681,0,57.29
168.0,0.000,0.9141,302.5761,301.6620,302.2427,J,66.98,0.7667,0,58.20
169.0,0.000,0.9225,302.5968,301.6743,302.2602,J,66.99,0.7653,0,59.13
170.0,0.000,0.9310,302.6174,301.6864,302.2776,J,67.00,0.7639,0,60.06
171.0,0.000,0.9394,302.6380,301.6986,302.2949,J,67.01,0.7625,0,61.00
172.0,0.000,0.9478,302.6585,301.7106,302.3122,J,67.02,0.7611,0,61.94
173.0,0.000,0.9563,302.6789,301.7226,302.3294,J,67.02,0.7597,0,62.90
174.0,0.000,0.9648,302.6993,301.7346,302.3465,J,67.03,0.7583,0,63.86
175.0,0.000,0.9732,302.7197,301.7465,302.3636,J,67.04,0.7569,0,64.84
176.0,0.000,0.9817,302.7400,301.7583,302.3806,J,67.05,0.7556,0,65.82
177.0,0.000,0.9902,302.7603,301.7700,302.3976,J,67.06,0.7542,0,66.81
178.0,0.000,0.9988,302.7805,301.7817,302.4145,J,67.07,0.7528,0,67.81
179.0,0.000,1.0073,302.8006,301.7933,302.4314,J,67.08,0.7514,0,68.82
180.0,0.000,1.0158,302.8207,301.8049,302.4482,J,67.09,0.7500,0,69.83
181.0,0.000,1.0244,302.8408,301.8164,302.4650,J,67.10,0.7486,0,70.86
182.0,0.000,1.0330,302.8608,301.8278,302.4817,J,67.11,0.7472,0,71.89
183.0,0.000,1.0415,302.8807,301.8392,302.4983,J,67.11,0.7458,0,72.93
184.0,0.000,1.0501,302.9007,301.8505,302.5149,J,67.12,0.7444,0,73.98
185.0,0.000,1.0587,302.9205,301.8618,302.5314,J,67.13,0.7431,0,75.04
186.0,0.000,1.0673,302.9403,301.8730,302.5479,J,67.14,0.7417,0,76.11
187.0,0.000,1.0759,302.9601,301.8842,302.5643,J,67.16,0.7403,0,77.18
188.0,0.000,1.0846,302.9798,301.8952,302.5807,J,67.17,0.7389,0,78.27
189.0,0.000,1.0932,302.9995,301.9063,302.5970,J,67.18,0.7375,0,79.36
190.0,0.000,1.1019,303.0191,301.9173,302.6132,J,67.19,0.7361,0,80.46
191.0,0.000,1.1105,303.0387,301.9282,302.6294,J,67.20,0.7347,0,81.57
192.0,0.000,1.1192,303.0582,301.9390,302.6456,J,67.21,0.7333,0,82.69
193.0,0.000,1.1279,303.0777,301.9499,302.6617,J,67.22,0.7319,0,83.82
194.0,0.000,1.1365,303.0971,301.9606,302.6777,J,67.23,0.7306,0,84.96
195.0,0.000,1.1452,303.1165,301.9713,302.6937,J,67.24,0.7292,0,86.10
196.0,0.000,1.1539,303.1359,301.9819,302.7097,J,67.25,0.7278,0,87.26
197.0,0.000,1.1626,303.1552,301.9925,302.7256,J,67.26,0.7264,0,88.42
198.0,0.000,1.1713,303.1744,302.0031,302.7414,J,67.28,0.7250,0,89.59
199.0,0.000,1.1801,303.1936,302.0136,302.7572,J,67.29,0.7236,0,90.77
200.0,0.000,1.1888,303.2128,302.0240,302.7729,J,67.30,0.7222,0,91.96
201.0,0.000,1.1975,303.2319,302.0344,302.7886,J,67.31,0.7208,0,93.16
202.0,0.000,1.2063,303.2510,302.0447,302.8042,J,67.32,0.7194,0,94.36
203.0,0.000,1.2150,303.2700,302.0549,302.8198,J,67.33,0.7181,0,95.58
204.0,0.000,1.2238,303.2890,302.0652,302.8354,J,67.35,0.7167,0,96.80
205.0,0.000,1.2326,303.3079,302.0753,302.8509,J,67.36,0.7153,0,98.03
206.0,0.000,1.2413,303.3268,302.0855,302.8663,J,67.37,0.7139,0,99.28
207.0,0.000,1.2501,303.3456,302.0955,302.8817,J,67.38,0.7125,0,100.53
208.0,0.000,1.2589,303.3644,302.1055,302.8970,J,67.40,0.7111,0,101.78
209.0,0.000,1.2677,303.3832,302.1155,302.9123,J,67.41,0.7097,0,103.05
210.0,0.000,1.2765,303.4019,302.1254,302.9275,J,67.42,0.7083,0,104.33
211.0,0.000,1.2853,303.4205,302.1353,302.9427,J,67.43,0.7069,0,105.61
212.0,0.000,1.2941,303.4392,302.1451,302.9579,J,67.45,0.7056,0,106.91
213.0,0.000,1.3029,303.4578,302.1549,302.9730,J,67.46,0.7042,0,108.21
214.0,0.000,1.3117,303.4763,302.1646,302.9880,J,67.47,0.7028,0,109.52
215.0,0.000,1.3205,303.4948,302.1743,303.0030,J,67.49,0.7014,0,110.84
216.0,0.000,1.3293,303.5132,302.1839,303.0179,J,67.50,0.7000,0,112.17
217.0,0.000,1.3382,303.5316,302.1935,303.0329,J,67.51,0.6986,0,113.51
218.0,0.000,1.3470,303.5500,302.2030,303.0477,J,67.52,0.6972,0,114.86
219.0,0.000,1.3558,303.5683,302.2125,303.0625,J,67.54,0.6958,0,116.21
220.0,0.000,1.3647,303.5866,302.2219,303.0773,J,67.55,0.6944,0,117.58
221.0,0.000,1.3735,303.6048,302.2313,303.0920,J,67.56,0.6931,0,118.95
222.0,0.000,1.3824,303.6230,302.2406,303.1067,J,67.58,0.6917,0,120.33
223.0,0.000,1.3912,303.6412,302.2499,303.1213,J,67.59,0.6903,0,121.72
224.0,0.000,1.4001,303.6593,302.2592,303.1359,J,67.61,0.6889,0,123.13
225.0,0.000,1.4090,303.6774,302.2684,303.1504,J,67.62,0.6875,0,124.53
226.0,0.000,1.4178,303.6954,302.2776,303.1649,J,67.63,0.6861,0,125.95
227.0,0.000,1.4267,303.7134,302.2867,303.1793,J,67.65,0.6847,0,127.38
228.0,0.000,1.4356,303.7313,302.2958,303.1937,J,67.66,0.6833,0,128.81
229.0,0.000,1.4444,303.7492,302.3048,303.2081,J,67.67,0.6819,0,130.26
230.0,0.000,1.4533,303.7671,302.3138,303.2224,J,67.69,0.6806,0,131.71
231.0,0.000,1.4622,303.7849,302.3227,303.2366,J,67.70,0.6792,0,133.17
232.0,0.000,1.4710,303.8027,302.3316,303.2509,J,67.72,0.6778,0,134.64
233.0,0.000,1.4799,303.8204,302.3405,303.2650,J,67.73,0.6764,0,136.12
234.0,0.000,1.4888,303.8381,302.3493,303.2792,J,67.74,0.6750,0,137.61
235.0,0.000,1.4977,303.8558,302.3581,303.2933,J,67.76,0.6736,0,139.11
236.0,0.000,1.5066,303.8734,302.3668,303.3073,J,67.77,0.6722,0,140.62
237.0,0.000,1.5155,303.8910,302.3755,303.3213,J,67.79,0.6708,0,142.13
238.0,0.000,1.5244,303.9085,302.3841,303.3353,J,67.80,0.6694,0,143.66
239.0,0.000,1.5332,303.9260,302.3927,303.3492,J,67.82,0.6681,0,145.19
240.0,0.000,1.5421,303.9434,302.4013,303.3630,J,67.83,0.6667,0,146.73
241.0,0.000,1.5510,303.9609,302.4098,303.3769,J,67.84,0.6653,0,148.28
242.0,0.000,1.5599,303.9782,302.4183,303.3907,J,67.86,0.6639,0,149.84
243.0,0.000,1.5688,303.9956,302.4268,303.4044,J,67.87,0.6625,0,151.41
244.0,0.000,1.5777,304.0129,302.4352,303.4181,J,67.89,0.6611,0,152.99
245.0,0.000,1.5866,304.0301,302.4435,303.4318,J,67.90,0.6597,0,154.58
246.0,0.000,1.5955,304.0474,302.4519,303.4454,J,67.92,0.6583,0,156.17
247.0,0.000,1.6044,304.0645,302.4601,303.4590,J,67.93,0.6569,0,157.78
248.0,0.000,1.6133,304.0817,302.4684,303.4725,J,67.95,0.6556,0,159.39
249.0,0.000,1.6222,304.0988,302.4766,303.4860,J,67.96,0.6542,0,161.01
250.0,0.000,1.6311,304.1158,302.4848,303.4994,J,67.98,0.6528,0,162.64
251.0,0.000,1.6400,304.1329,302.4929,303.5129,J,67.99,0.6514,0,164.28
252.0,0.000,1.6489,304.1499,302.5010,303.5262,J,68.00,0.6500,0,165.93
253.0,0.000,1.6578,304.1668,302.5090,303.5396,J,68.02,0.6486,0,167.59
254.0,0.000,1.6667,304.1837,302.5171,303.5528,J,68.03,0.6472,0,169.26
255.0,0.000,1.6756,304.2006,302.5250,303.5661,J,68.05,0.6458,0,170.93
256.0,0.000,1.6845,304.2174,302.5330,303.5793,J,68.06,0.6444,0,172.62
257.0,0.000,1.6933,304.2342,302.5409,303.5925,J,68.08,0.6431,0,174.31
258.0,0.000,1.7022,304.2510,302.5488,303.6056,J,68.09,0.6417,0,176.01
259.0,0.000,1.7111,304.2677,302.5566,303.6187,J,68.11,0.6403,0,177.72
260.0,0.000,1.7200,304.2844,302.5644,303.6317,J,68.12,0.6389,0,179.44
261.0,0.000,1.7289,304.3010,302.5721,303.6448,J,68.14,0.6375,0,181.17
262.0,0.000,1.7378,304.3176,302.5799,303.6577,J,68.15,0.6361,0,182.91
263.0,0.000,1.7467,304.3342,302.5876,303.6707,J,68.17,0.6347,0,184.66
264.0,0.000,1.7555,304.3508,302.5952,303.6836,J,68.18,0.6333,0,186.41
265.0,0.000,1.7644,304.3673,302.6028,303.6964,J,68.20,0.6319,0,188.18
266.0,0.000,1.7733,304.3837,302.6104,303.7092,J,68.21,0.6306,0,189.95
267.0,0.000,1.7822,304.4001,302.6180,303.7220,J,68.23,0.6292,0,191.73
268.0,0.000,1.7911,304.4165,302.6255,303.7348,J,68.24,0.6278,0,193.52
269.0,0.000,1.7999,304.4329,302.6329,303.7475,J,68.26,0.6264,0,195.32
270.0,0.000,1.8088,304.4492,302.6404,303.7601,J,68.27,0.6250,0,197.13
271.0,0.000,1.8177,304.4655,302.6478,303.7727,J,68.28,0.6236,0,198.95
272.0,0.000,1.8265,304.4817,302.6552,303.7853,J,68.30,0.6222,0,200.78
273.0,0.000,1.8354,304.4979,302.6625,303.7979,J,68.31,0.6208,0,202.61
274.0,0.000,1.8443,304.5141,302.6698,303.8104,J,68.33,0.6194,0,204.46
275.0,0.000,1.8531,304.5302,302.6771,303.8229,J,68.34,0.6181,0,206.31
276.0,0.000,1.8620,304.5463,302.6843,303.8353,J,68.36,0.6167,0,208.17
277.0,0.000,1.8708,304.5624,302.6916,303.8477,J,68.37,0.6153,0,210.04
278.0,0.000,1.8797,304.5784,302.6987,303.8601,J,68.39,0.6139,0,211.92
279.0,0.000,1.8885,304.5944,302.7059,303.8724,J,68.40,0.6125,0,213.81
280.0,0.000,1.8974,304.6103,302.7130,303.8847,J,68.42,0.6111,0,215.71
281.0,0.000,1.9062,304.6263,302.7201,303.8970,J,68.43,0.6097,0,217.61
282.0,0.000,1.9150,304.6421,302.7271,303.9092,J,68.45,0.6083,0,219.53
283.0,0.000,1.9239,304.6580,302.7341,303.9214,J,68.46,0.6069,0,221.45
284.0,0.000,1.9327,304.6738,302.7411,303.9335,J,68.47,0.6056,0,223.39
285.0,0.000,1.9415,304.6896,302.7481,303.9456,J,68.49,0.6042,0,225.33
286.0,0.000,1.9503,304.7053,302.7550,303.9577,J,68.50,0.6028,0,227.28
287.0,0.000,1.9591,304.7210,302.7619,303.9697,J,68.52,0.6014,0,229.24
288.0,0.000,1.9680,304.7367,302.7687,303.9817,J,68.53,0.6000,0,231.20
289.0,0.000,1.9768,304.7523,302.7756,303.9937,J,68.55,0.5986,0,233.18
290.0,0.000,1.9856,304.7679,302.7824,304.0056,J,68.56,0.5972,0,235.17
291.0,0.000,1.9944,304.7835,302.7891,304.0175,J,68.58,0.5958,0,237.16
292.0,0.000,2.0032,304.7990,302.7959,304.0294,J,68.59,0.5944,0,239.16
293.0,0.000,2.0120,304.8145,302.8026,304.0412,J,68.60,0.5931,0,241.18
294.0,0.000,2.0207,304.8300,302.8092,304.0530,J,68.62,0.5917,0,243.20
295.0,0.000,2.0295,304.8454,302.8159,304.0647,J,68.63,0.5903,0,245.23
296.0,0.000,2.0383,304.8608,302.8225,304.0765,J,68.65,0.5889,0,247.26
297.0,0.000,2.0471,304.8762,302.8291,304.0881,J,68.66,0.5875,0,249.31
298.0,0.000,2.0558,304.8915,302.8356,304.0998,J,68.68,0.5861,0,251.37
299.0,0.000,2.0646,304.9068,302.8422,304.1114,J,68.69,0.5847,0,253.43
300.0,0.000,2.0734,304.9220,302.8487,304.1230,J,68.70,0.5833,0,255.51
301.0,0.000,2.0821,304.9373,302.8551,304.1345,J,68.72,0.5819,0,257.59
302.0,0.000,2.0909,304.9524,302.8616,304.1461,J,68.73,0.5806,0,259.68
303.0,0.000,2.0996,304.9676,302.8680,304.1575,J,68.75,0.5792,0,261.78
304.0,0.000,2.1084,304.9827,302.8744,304.1690,J,68.76,0.5778,0,263.89
305.0,0.000,2.1171,304.9978,302.8807,304.1804,J,68.77,0.5764,0,266.00
306.0,0.000,2.1258,305.0129,302.8871,304.1918,J,68.79,0.5750,0,268.13
307.0,0.000,2.1345,305.0279,302.8934,304.2031,J,68.80,0.5736,0,270.26
