t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
0.0,0.000,0.0000,298.1500,298.1500,298.1500,J,51.05,1.0000,0,0.00
1.0,0.000,0.0000,298.1747,298.1747,298.1747,J,51.02,0.9986,0,0.00
2.0,0.000,0.0001,298.1994,298.1993,298.1994,J,50.99,0.9972,0,0.00
3.0,0.000,0.0002,298.2240,298.2238,298.2239,J,50.97,0.9958,0,0.00
4.0,0.000,0.0005,298.2485,298.2480,298.2484,J,50.94,0.9944,0,0.00
5.0,0.000,0.0008,298.2729,298.2722,298.2727,J,50.91,0.9931,0,0.00
6.0,0.000,0.0012,298.2973,298.2961,298.2969,J,50.89,0.9917,0,0.00
7.0,0.000,0.0016,298.3216,298.3200,298.3210,J,50.86,0.9903,0,0.00
8.0,0.000,0.0022,298.3458,298.3436,298.3451,J,50.84,0.9889,0,0.01
9.0,0.000,0.0028,298.3699,298.3671,298.3690,J,50.81,0.9875,0,0.01
10.0,0.000,0.0035,298.3939,298.3905,298.3928,J,50.79,0.9861,0,0.01
11.0,0.000,0.0042,298.4179,298.4137,298.4165,J,50.76,0.9847,0,0.02
12.0,0.000,0.0050,298.4418,298.4368,298.4401,J,50.74,0.9833,0,0.02
13.0,0.000,0.0059,298.4656,298.4597,298.4636,J,50.71,0.9819,0,0.03
14.0,0.000,0.0069,298.4894,298.4825,298.4871,J,50.69,0.9806,0,0.03
15.0,0.000,0.0079,298.5131,298.5051,298.5104,J,50.67,0.9792,0,0.04
16.0,0.000,0.0090,298.5366,298.5276,298.5336,J,50.64,0.9778,0,0.05
17.0,0.000,0.0102,298.5602,298.5500,298.5567,J,50.62,0.9764,0,0.06
18.0,0.000,0.0114,298.5836,298.5722,298.5797,J,50.60,0.9750,0,0.07
19.0,0.000,0.0127,298.6070,298.5942,298.6027,J,50.57,0.9736,0,0.09
20.0,0.000,0.0141,298.6303,298.6162,298.6255,J,50.55,0.9722,0,0.10
21.0,0.000,0.0156,298.6535,298.6380,298.6482,J,50.53,0.9708,0,0.12
22.0,0.000,0.0171,298.6767,298.6596,298.6709,J,50.51,0.9694,0,0.13
23.0,0.000,0.0186,298.6998,298.6811,298.6934,J,50.49,0.9681,0,0.15
24.0,0.000,0.0203,298.7228,298.7025,298.7159,J,50.46,0.9667,0,0.17
25.0,0.000,0.0219,298.7457,298.7238,298.7383,J,50.44,0.9653,0,0.19
26.0,0.000,0.0237,298.7686,298.7449,298.7605,J,50.42,0.9639,0,0.22
27.0,0.000,0.0255,298.7914,298.7658,298.7827,J,50.40,0.9625,0,0.24
28.0,0.000,0.0274,298.8141,298.7867,298.8048,J,50.38,0.9611,0,0.27
29.0,0.000,0.0293,298.8368,298.8074,298.8268,J,50.36,0.9597,0,0.30
30.0,0.000,0.0313,298.8593,298.8280,298.8487,J,50.34,0.9583,0,0.33
31.0,0.000,0.0334,298.8819,298.8485,298.8705,J,50.32,0.9569,0,0.36
32.0,0.000,0.0355,298.9043,298.8688,298.8922,J,50.30,0.9556,0,0.40
33.0,0.000,0.0377,298.9267,298.8890,298.9138,J,50.28,0.9542,0,0.44
34.0,0.000,0.0399,298.9490,298.9091,298.9354,J,50.26,0.9528,0,0.48
35.0,0.000,0.0422,298.9712,298.9290,298.9568,J,50.24,0.9514,0,0.52
36.0,0.000,0.0445,298.9934,298.9488,298.9782,J,50.23,0.9500,0,0.56
37.0,0.000,0.0469,299.0155,298.9685,298.9995,J,50.21,0.9486,0,0.61
38.0,0.000,0.0494,299.0375,298.9881,299.0206,J,50.19,0.9472,0,0.66
39.0,0.000,0.0519,299.0595,299.0076,299.0417,J,50.17,0.9458,0,0.71
40.0,0.000,0.0545,299.0814,299.0269,299.0628,J,50.15,0.9444,0,0.77
41.0,0.000,0.0571,299.1032,299.0461,299.0837,J,50.14,0.9431,0,0.82
42.0,0.000,0.0598,299.1250,299.0652,299.1045,J,50.12,0.9417,0,0.88
43.0,0.000,0.0625,299.1467,299.0842,299.1253,J,50.10,0.9403,0,0.95
44.0,0.000,0.0653,299.1683,299.1031,299.1459,J,50.09,0.9389,0,1.01
45.0,0.000,0.0681,299.1899,299.1218,299.1665,J,50.07,0.9375,0,1.08
46.0,0.000,0.0710,299.2114,299.1404,299.1870,J,50.05,0.9361,0,1.15
47.0,0.000,0.0739,299.2328,299.1589,299.2074,J,50.04,0.9347,0,1.22
48.0,0.000,0.0769,299.2542,299.1773,299.2278,J,50.02,0.9333,0,1.30
49.0,0.000,0.0799,299.2755,299.1956,299.2480,J,50.01,0.9319,0,1.38
50.0,0.000,0.0830,299.2967,299.2138,299.2682,J,49.99,0.9306,0,1.46
51.0,0.000,0.0861,299.3179,299.2318,299.2883,J,49.97,0.9292,0,1.55
52.0,0.000,0.0893,299.3390,299.2498,299.3083,J,49.96,0.9278,0,1.64
53.0,0.000,0.0925,299.3601,299.2676,299.3282,J,49.95,0.9264,0,1.73
54.0,0.000,0.0958,299.3811,299.2853,299.3481,J,49.93,0.9250,0,1.83
55.0,0.000,0.0991,299.4020,299.3029,299.3678,J,49.92,0.9236,0,1.93
56.0,0.000,0.1024,299.4229,299.3204,299.3875,J,49.90,0.9222,0,2.03
57.0,0.000,0.1058,299.4437,299.3378,299.4071,J,49.89,0.9208,0,2.14
58.0,0.000,0.1093,299.4644,299.3551,299.4267,J,49.88,0.9194,0,2.24
59.0,0.000,0.1128,299.4851,299.3723,299.4461,J,49.86,0.9181,0,2.36
60.0,0.000,0.1163,299.5057,299.3894,299.4655,J,49.85,0.9167,0,2.47
61.0,0.000,0.1199,299.5263,299.4063,299.4848,J,49.84,0.9153,0,2.59
62.0,0.000,0.1235,299.5467,299.4232,299.5040,J,49.82,0.9139,0,2.72
63.0,0.000,0.1272,299.5672,299.4400,299.5231,J,49.81,0.9125,0,2.84
64.0,0.000,0.1309,299.5875,299.4566,299.5422,J,49.80,0.9111,0,2.98
65.0,0.000,0.1347,299.6079,299.4732,299.5612,J,49.79,0.9097,0,3.11
66.0,0.000,0.1385,299.6281,299.4897,299.5801,J,49.78,0.9083,0,3.25
67.0,0.000,0.1423,299.6483,299.5060,299.5989,J,49.76,0.9069,0,3.39
68.0,0.000,0.1462,299.6684,299.5223,299.6177,J,49.75,0.9056,0,3.54
69.0,0.000,0.1501,299.6885,299.5384,299.6364,J,49.74,0.9042,0,3.69
70.0,0.000,0.1540,299.7085,299.5545,299.6550,J,49.73,0.9028,0,3.84
71.0,0.000,0.1580,299.7285,299.5705,299.6735,J,49.72,0.9014,0,4.00
72.0,0.000,0.1620,299.7484,299.5863,299.6920,J,49.71,0.9000,0,4.16
73.0,0.000,0.1661,299.7682,299.6021,299.7104,J,49.70,0.8986,0,4.33
74.0,0.000,0.1702,299.7880,299.6178,299.7287,J,49.69,0.8972,0,4.50
75.0,0.000,0.1744,299.8077,299.6333,299.7469,J,49.68,0.8958,0,4.67
76.0,0.000,0.1785,299.8274,299.6488,299.7651,J,49.67,0.8944,0,4.85
77.0,0.000,0.1828,299.8470,299.6642,299.7832,J,49.66,0.8931,0,5.03
78.0,0.000,0.1870,299.8665,299.6795,299.8013,J,49.65,0.8917,0,5.22
79.0,0.000,0.1913,299.8860,299.6947,299.8192,J,49.64,0.8903,0,5.41
80.0,0.000,0.1956,299.9055,299.7098,299.8371,J,49.63,0.8889,0,5.61
81.0,0.000,0.2000,299.9248,299.7249,299.8549,J,49.62,0.8875,0,5.81
82.0,0.000,0.2044,299.9442,299.7398,299.8727,J,49.62,0.8861,0,6.01
83.0,0.000,0.2088,299.9634,299.7546,299.8904,J,49.61,0.8847,0,6.22
84.0,0.000,0.2133,299.9827,299.7694,299.9080,J,49.60,0.8833,0,6.43
85.0,0.000,0.2178,300.0018,299.7841,299.9255,J,49.59,0.8819,0,6.65
86.0,0.000,0.2223,300.0209,299.7986,299.9430,J,49.58,0.8806,0,6.87
87.0,0.000,0.2269,300.0400,299.8131,299.9604,J,49.58,0.8792,0,7.10
88.0,0.000,0.2315,300.0590,299.8275,299.9778,J,49.57,0.8778,0,7.33
89.0,0.000,0.2361,300.0779,299.8418,299.9950,J,49.56,0.8764,0,7.57
90.0,0.000,0.2407,300.0968,299.8561,300.0123,J,49.56,0.8750,0,7.81
91.0,0.000,0.2454,300.1156,299.8702,300.0294,J,49.55,0.8736,0,8.05
92.0,0.000,0.2501,300.1344,299.8843,300.0465,J,49.54,0.8722,0,8.30
93.0,0.000,0.2549,300.1531,299.8983,300.0635,J,49.54,0.8708,0,8.56
94.0,0.000,0.2597,300.1718,299.9122,300.0804,J,49.53,0.8694,0,8.82
95.0,0.000,0.2645,300.1904,299.9260,300.0973,J,49.53,0.8681,0,9.08
96.0,0.000,0.2693,300.2090,299.9397,300.1141,J,49.52,0.8667,0,9.35
97.0,0.000,0.2742,300.2275,299.9533,300.1309,J,49.51,0.8653,0,9.63
98.0,0.000,0.2791,300.2460,299.9669,300.1476,J,49.51,0.8639,0,9.91
99.0,0.000,0.2840,300.2644,299.9804,300.1642,J,49.50,0.8625,0,10.19
100.0,0.000,0.2890,300.2828,299.9938,300.1808,J,49.50,0.8611,0,10.48
101.0,0.000,0.2939,300.3011,300.0071,300.1973,J,49.49,0.8597,0,10.77
102.0,0.000,0.2989,300.3193,300.0204,300.2137,J,49.49,0.8583,0,11.07
103.0,0.000,0.3040,300.3375,300.0336,300.2301,J,49.49,0.8569,0,11.38
104.0,0.000,0.3090,300.3557,300.0467,300.2464,J,49.48,0.8556,0,11.68
105.0,0.000,0.3141,300.3738,300.0597,300.2627,J,49.48,0.8542,0,12.00
106.0,0.000,0.3192,300.3919,300.0726,300.2788,J,49.47,0.8528,0,12.32
107.0,0.000,0.3244,300.4099,300.0855,300.2950,J,49.47,0.8514,0,12.64
108.0,0.000,0.3295,300.4278,300.0983,300.3110,J,49.47,0.8500,0,12.97
109.0,0.000,0.3347,300.4457,300.1110,300.3270,J,49.46,0.8486,0,13.31
110.0,0.000,0.3400,300.4636,300.1236,300.3430,J,49.46,0.8472,0,13.65
111.0,0.000,0.3452,300.4814,300.1362,300.3589,J,49.46,0.8458,0,13.99
112.0,0.000,0.3505,300.4992,300.1487,300.3747,J,49.46,0.8444,0,14.34
113.0,0.000,0.3557,300.5169,300.1611,300.3905,J,49.45,0.8431,0,14.70
114.0,0.000,0.3611,300.5345,300.1735,300.4062,J,49.45,0.8417,0,15.06
115.0,0.000,0.3664,300.5522,300.1858,300.4219,J,49.45,0.8403,0,15.43
116.0,0.000,0.3717,300.5697,300.1980,300.4374,J,49.45,0.8389,0,15.80
117.0,0.000,0.3771,300.5872,300.2101,300.4530,J,49.44,0.8375,0,16.17
118.0,0.000,0.3825,300.6047,300.2222,300.4685,J,49.44,0.8361,0,16.56
119.0,0.000,0.3880,300.6221,300.2342,300.4839,J,49.44,0.8347,0,16.94
120.0,0.000,0.3934,300.6395,300.2461,300.4993,J,49.44,0.8333,0,17.34
121.0,0.000,0.3989,300.6568,300.2580,300.5146,J,49.44,0.8319,0,17.74
122.0,0.000,0.4044,300.6741,300.2698,300.5298,J,49.44,0.8306,0,18.14
123.0,0.000,0.4099,300.6914,300.2815,300.5450,J,49.44,0.8292,0,18.55
124.0,0.000,0.4154,300.7085,300.2931,300.5602,J,49.44,0.8278,0,18.97
125.0,0.000,0.4209,300.7257,300.3047,300.5752,J,49.44,0.8264,0,19.39
126.0,0.000,0.4265,300.7428,300.3163,300.5903,J,49.43,0.8250,0,19.81
127.0,0.000,0.4321,300.7598,300.3277,300.6052,J,49.43,0.8236,0,20.25
128.0,0.000,0.4377,300.7768,300.3391,300.6202,J,49.43,0.8222,0,20.68
129.0,0.000,0.4434,300.7938,300.3504,300.6350,J,49.43,0.8208,0,21.13
130.0,0.000,0.4490,300.8107,300.3617,300.6498,J,49.43,0.8194,0,21.58
131.0,0.000,0.4547,300.8276,300.3729,300.6646,J,49.43,0.8181,0,22.03
132.0,0.000,0.4604,300.8444,300.3840,300.6793,J,49.44,0.8167,0,22.49
133.0,0.000,0.4661,300.8612,300.3951,300.6940,J,49.44,0.8153,0,22.96
134.0,0.000,0.4718,300.8779,300.4061,300.7086,J,49.44,0.8139,0,23.43
135.0,0.000,0.4775,300.8946,300.4171,300.7231,J,49.44,0.8125,0,23.91
136.0,0.000,0.4833,300.9113,300.4280,300.7376,J,49.44,0.8111,0,24.39
137.0,0.000,0.4891,300.9279,300.4388,300.7521,J,49.44,0.8097,0,24.88
138.0,0.000,0.4949,300.9444,300.4495,300.7664,J,49.44,0.8083,0,25.37
139.0,0.000,0.5007,300.9609,300.4603,300.7808,U,49.44,0.8069,1,25.87
140.0,0.000,0.4908,300.9711,300.4803,300.7969,U,49.44,0.8056,1,26.37
141.0,0.000,0.4810,300.9812,300.5003,300.8130,U,49.45,0.8042,1,26.85
142.0,0.000,0.4711,300.9913,300.5202,300.8291,U,49.45,0.8028,1,27.32
143.0,0.000,0.4612,301.0013,300.5401,300.8451,U,49.45,0.8014,1,27.78
144.0,0.000,0.4513,301.0113,300.5600,300.8611,U,49.45,0.8000,1,28.23
145.0,0.000,0.4414,301.0213,300.5798,300.8770,U,49.46,0.7986,1,28.67
146.0,0.000,0.4315,301.0312,300.5997,300.8929,U,49.46,0.7972,1,29.10
147.0,0.000,0.4216,301.0410,300.6194,300.9087,U,49.46,0.7958,1,29.52
148.0,0.000,0.4116,301.0508,300.6392,300.9245,U,49.46,0.7944,1,29.94
149.0,0.000,0.4017,301.0606,300.6589,300.9403,U,49.47,0.7931,1,30.34
150.0,0.000,0.3939,301.0725,300.6786,300.9560,U,49.47,0.7917,1,30.73
151.0,0.000,0.3892,301.0874,300.6982,300.9717,U,49.47,0.7903,1,31.12
152.0,0.000,0.3844,301.1023,300.7178,300.9873,U,49.48,0.7889,1,31.51
153.0,0.000,0.3797,301.1171,300.7374,301.0029,U,49.48,0.7875,1,31.89
154.0,0.000,0.3749,301.1319,300.7570,301.0184,U,49.48,0.7861,1,32.26
155.0,0.000,0.3702,301.1467,300.7765,301.0339,U,49.49,0.7847,1,32.63
156.0,0.000,0.3654,301.1614,300.7960,301.0494,U,49.49,0.7833,1,33.00
157.0,0.000,0.3606,301.1761,300.8154,301.0648,U,49.49,0.7819,1,33.36
158.0,0.000,0.3558,301.1907,300.8348,301.0802,U,49.50,0.7806,1,33.71
159.0,0.000,0.3510,301.2053,300.8542,301.0956,U,49.50,0.7792,1,34.06
160.0,0.000,0.3462,301.2198,300.8736,301.1109,U,49.51,0.7778,1,34.41
161.0,0.000,0.3414,301.2343,300.8929,301.1261,U,49.51,0.7764,1,34.75
162.0,0.000,0.3366,301.2488,300.9122,301.1413,U,49.52,0.7750,1,35.09
163.0,0.000,0.3317,301.2632,300.9315,301.1565,U,49.52,0.7736,1,35.42
164.0,0.000,0.3268,301.2775,300.9507,301.1717,U,49.53,0.7722,1,35.75
165.0,0.000,0.3220,301.2919,300.9699,301.1868,U,49.53,0.7708,1,36.07
166.0,0.000,0.3171,301.3062,300.9891,301.2018,U,49.54,0.7694,1,36.39
167.0,0.000,0.3122,301.3204,301.0082,301.2169,U,49.54,0.7681,1,36.70
168.0,0.000,0.3073,301.3346,301.0273,301.2318,U,49.55,0.7667,1,37.00
169.0,0.000,0.3024,301.3488,301.0464,301.2468,U,49.55,0.7653,1,37.31
170.0,0.000,0.2975,301.3629,301.0654,301.2617,U,49.56,0.7639,1,37.60
171.0,0.000,0.2925,301.3770,301.0844,301.2766,U,49.56,0.7625,1,37.90
172.0,0.000,0.2876,301.3910,301.1034,301.2914,U,49.57,0.7611,1,38.18
173.0,0.000,0.2827,301.4050,301.1224,301.3062,U,49.57,0.7597,1,38.47
174.0,0.000,0.2777,301.4190,301.1413,301.3209,U,49.58,0.7583,1,38.74
175.0,0.000,0.2727,301.4329,301.1602,301.3357,U,49.59,0.7569,1,39.02
176.0,0.000,0.2677,301.4468,301.1790,301.3503,U,49.59,0.7556,1,39.29
177.0,0.000,0.2628,301.4606,301.1979,301.3650,U,49.60,0.7542,1,39.55
178.0,0.000,0.2578,301.4744,301.2167,301.3796,U,49.60,0.7528,1,39.81
179.0,0.000,0.2528,301.4882,301.2354,301.3942,U,49.61,0.7514,1,40.06
180.0,0.000,0.2477,301.5019,301.2542,301.4087,U,49.62,0.7500,1,40.31
181.0,0.000,0.2427,301.5156,301.2729,301.4232,U,49.62,0.7486,1,40.55
182.0,0.000,0.2377,301.5292,301.2916,301.4376,U,49.63,0.7472,1,40.79
183.0,0.000,0.2326,301.5428,301.3102,301.4521,U,49.64,0.7458,1,41.02
184.0,0.000,0.2276,301.5564,301.3288,301.4664,U,49.64,0.7444,1,41.25
185.0,0.000,0.2225,301.5699,301.3474,301.4808,U,49.65,0.7431,1,41.47
186.0,0.000,0.2174,301.5834,301.3660,301.4951,U,49.66,0.7417,1,41.69
187.0,0.000,0.2124,301.5969,301.3845,301.5094,U,49.66,0.7403,1,41.90
188.0,0.000,0.2073,301.6103,301.4030,301.5236,U,49.67,0.7389,1,42.11
189.0,0.000,0.2063,301.6237,301.4173,301.5378,U,49.68,0.7375,1,42.31
190.0,0.000,0.2115,301.6370,301.4255,301.5520,U,49.68,0.7361,1,42.52
191.0,0.000,0.2167,301.6503,301.4336,301.5661,U,49.69,0.7347,1,42.74
192.0,0.000,0.2219,301.6636,301.4417,301.5802,U,49.70,0.7333,1,42.96
193.0,0.000,0.2271,301.6768,301.4497,301.5943,U,49.71,0.7319,1,43.19
194.0,0.000,0.2323,301.6900,301.4577,301.6083,U,49.71,0.7306,1,43.42
195.0,0.000,0.2379,301.7036,301.4657,301.6223,U,49.72,0.7292,1,43.66
196.0,0.000,0.2440,301.7177,301.4737,301.6362,U,49.73,0.7278,1,43.90
197.0,0.000,0.2501,301.7317,301.4816,301.6502,U,49.74,0.7264,1,44.15
198.0,0.000,0.2568,301.7462,301.4894,301.6641,U,49.75,0.7250,1,44.41
199.0,0.000,0.2638,301.7611,301.4973,301.6779,U,49.75,0.7236,1,44.67
200.0,0.000,0.2709,301.7760,301.5051,301.6917,U,49.76,0.7222,1,44.95
201.0,0.000,0.2785,301.7914,301.5129,301.7055,U,49.77,0.7208,1,45.22
202.0,0.000,0.2866,301.8072,301.5206,301.7193,U,49.78,0.7194,1,45.51
203.0,0.000,0.2947,301.8230,301.5283,301.7330,U,49.79,0.7181,1,45.81
204.0,0.000,0.3027,301.8387,301.5360,301.7467,U,49.79,0.7167,1,46.11
205.0,0.000,0.3108,301.8544,301.5437,301.7603,U,49.80,0.7153,1,46.42
206.0,0.000,0.3188,301.8701,301.5513,301.7739,U,49.81,0.7139,1,46.74
207.0,0.000,0.3269,301.8858,301.5589,301.7875,U,49.82,0.7125,1,47.06
208.0,0.000,0.3350,301.9014,301.5664,301.8011,U,49.83,0.7111,1,47.40
209.0,0.000,0.3430,301.9170,301.5740,301.8146,U,49.84,0.7097,1,47.74
210.0,0.000,0.3511,301.9326,301.5814,301.8281,U,49.84,0.7083,1,48.09
211.0,0.000,0.3603,301.9492,301.5889,301.8415,U,49.85,0.7069,1,48.45
212.0,0.000,0.3695,301.9658,301.5963,301.8550,U,49.86,0.7056,1,48.82
213.0,0.000,0.3787,301.9824,301.6037,301.8683,U,49.87,0.7042,1,49.20
214.0,0.000,0.3878,301.9990,301.6111,301.8817,U,49.88,0.7028,1,49.59
215.0,0.000,0.3970,302.0155,301.6185,301.8950,U,49.89,0.7014,1,49.99
216.0,0.000,0.4062,302.0320,301.6258,301.9083,U,49.90,0.7000,1,50.39
217.0,0.000,0.4154,302.0484,301.6330,301.9216,U,49.91,0.6986,1,50.81
218.0,0.000,0.4246,302.0649,301.6403,301.9348,U,49.92,0.6972,1,51.23
219.0,0.000,0.4338,302.0813,301.6475,301.9480,U,49.92,0.6958,1,51.67
220.0,0.000,0.4430,302.0977,301.6547,301.9612,U,49.93,0.6944,1,52.11
221.0,0.000,0.4521,302.1140,301.6619,301.9743,U,49.94,0.6931,1,52.56
222.0,0.000,0.4613,302.1303,301.6690,301.9874,U,49.95,0.6917,1,53.02
223.0,0.000,0.4705,302.1466,301.6761,302.0005,U,49.96,0.6903,1,53.49
224.0,0.000,0.4797,302.1629,301.6832,302.0135,U,49.97,0.6889,1,53.97
225.0,0.000,0.4889,302.1792,301.6903,302.0265,U,49.98,0.6875,1,54.46
226.0,0.000,0.4981,302.1954,301.6973,302.0395,U,49.99,0.6861,1,54.96
227.0,0.000,0.5073,302.2116,301.7043,302.0524,U,50.00,0.6847,1,55.47
228.0,0.000,0.5165,302.2277,301.7112,302.0654,J,50.01,0.6833,2,55.98
229.0,0.000,0.5059,302.2342,301.7283,302.0761,J,50.02,0.6819,2,56.49
230.0,0.000,0.4953,302.2407,301.7453,302.0867,J,50.03,0.6806,2,56.99
231.0,0.000,0.4848,302.2471,301.7623,302.0974,J,50.04,0.6792,2,57.47
232.0,0.000,0.4742,302.2535,301.7793,302.1080,J,50.04,0.6778,2,57.94
233.0,0.000,0.4636,302.2599,301.7962,302.1186,J,50.05,0.6764,2,58.41
234.0,0.000,0.4531,302.2662,301.8131,302.1292,J,50.06,0.6750,2,58.86
235.0,0.000,0.4425,302.2725,301.8300,302.1397,J,50.07,0.6736,2,59.30
236.0,0.000,0.4320,302.2788,301.8469,302.1502,J,50.08,0.6722,2,59.74
237.0,0.000,0.4214,302.2851,301.8637,302.1607,J,50.09,0.6708,2,60.16
238.0,0.000,0.4109,302.2914,301.8805,302.1712,J,50.10,0.6694,2,60.57
239.0,0.000,0.4004,302.2976,301.8972,302.1816,J,50.11,0.6681,2,60.97
240.0,0.000,0.3917,302.3056,301.9139,302.1920,J,50.12,0.6667,2,61.36
241.0,0.000,0.3830,302.3137,301.9306,302.2024,J,50.13,0.6653,2,61.74
242.0,0.000,0.3744,302.3217,301.9473,302.2128,J,50.14,0.6639,2,62.12
243.0,0.000,0.3657,302.3296,301.9639,302.2231,J,50.15,0.6625,2,62.48
244.0,0.000,0.3570,302.3376,301.9805,302.2334,J,50.16,0.6611,2,62.84
245.0,0.000,0.3484,302.3455,301.9971,302.2437,J,50.17,0.6597,2,63.19
246.0,0.000,0.3397,302.3534,302.0137,302.2539,J,50.18,0.6583,2,63.53
247.0,0.000,0.3311,302.3613,302.0302,302.2642,J,50.19,0.6569,2,63.86
248.0,0.000,0.3236,302.3703,302.0467,302.2744,J,50.20,0.6556,2,64.18
249.0,0.000,0.3164,302.3795,302.0631,302.2845,J,50.21,0.6542,2,64.50
250.0,0.000,0.3092,302.3887,302.0796,302.2947,J,50.22,0.6528,2,64.81
251.0,0.000,0.3028,302.3988,302.0960,302.3048,J,50.23,0.6514,2,65.11
