t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
252.0,0.000,0.5793,302.4153,301.8360,302.2198,U,50.23,0.6500,1,108.49
253.0,0.000,0.5723,302.4264,301.8541,302.2322,U,50.24,0.6486,1,109.07
254.0,0.000,0.5654,302.4375,301.8721,302.2445,U,50.25,0.6472,1,109.63
255.0,0.000,0.5585,302.4486,301.8901,302.2568,U,50.26,0.6458,1,110.19
256.0,0.000,0.5516,302.4596,301.9080,302.2690,U,50.27,0.6444,1,110.74
257.0,0.000,0.5447,302.4706,301.9260,302.2813,U,50.28,0.6431,1,111.29
258.0,0.000,0.5378,302.4816,301.9439,302.2935,U,50.29,0.6417,1,111.82
259.0,0.000,0.5308,302.4926,301.9617,302.3057,U,50.30,0.6403,1,112.36
260.0,0.000,0.5239,302.5035,301.9796,302.3178,U,50.31,0.6389,1,112.88
261.0,0.000,0.5170,302.5144,301.9974,302.3300,U,50.32,0.6375,1,113.40
262.0,0.000,0.5100,302.5253,302.0152,302.3421,U,50.33,0.6361,1,113.91
263.0,0.000,0.5031,302.5361,302.0330,302.3541,U,50.34,0.6347,1,114.41
264.0,0.000,0.4962,302.5469,302.0507,302.3662,U,50.35,0.6333,1,114.91
265.0,0.000,0.4892,302.5577,302.0685,302.3782,U,50.36,0.6319,1,115.39
266.0,0.000,0.4823,302.5685,302.0862,302.3902,U,50.37,0.6306,1,115.88
267.0,0.000,0.4754,302.5792,302.1038,302.4022,U,50.38,0.6292,1,116.35
268.0,0.000,0.4684,302.5899,302.1215,302.4141,U,50.39,0.6278,1,116.82
269.0,0.000,0.4615,302.6006,302.1391,302.4260,U,50.40,0.6264,1,117.28
270.0,0.000,0.4545,302.6112,302.1567,302.4379,U,50.41,0.6250,1,117.74
271.0,0.000,0.4476,302.6218,302.1742,302.4498,U,50.42,0.6236,1,118.18
272.0,0.000,0.4406,302.6324,302.1918,302.4616,U,50.43,0.6222,1,118.63
273.0,0.000,0.4337,302.6430,302.2093,302.4734,U,50.44,0.6208,1,119.06
274.0,0.000,0.4267,302.6535,302.2268,302.4852,U,50.45,0.6194,1,119.49
275.0,0.000,0.4198,302.6640,302.2442,302.4969,U,50.46,0.6181,1,119.91
276.0,0.000,0.4128,302.6745,302.2617,302.5087,U,50.47,0.6167,1,120.32
277.0,0.000,0.4059,302.6850,302.2791,302.5204,U,50.48,0.6153,1,120.72
278.0,0.000,0.3989,302.6954,302.2965,302.5320,U,50.49,0.6139,1,121.12
279.0,0.000,0.3920,302.7058,302.3138,302.5437,U,50.50,0.6125,1,121.51
280.0,0.000,0.3850,302.7162,302.3312,302.5553,U,50.51,0.6111,1,121.90
281.0,0.000,0.3780,302.7265,302.3485,302.5669,U,50.52,0.6097,1,122.28
282.0,0.000,0.3711,302.7368,302.3657,302.5785,U,50.53,0.6083,1,122.65
283.0,0.000,0.3685,302.7471,302.3786,302.5900,U,50.54,0.6069,1,123.02
284.0,0.000,0.3749,302.7574,302.3825,302.6015,U,50.55,0.6056,1,123.39
285.0,0.000,0.3813,302.7676,302.3863,302.6130,U,50.56,0.6042,1,123.77
286.0,0.000,0.3876,302.7778,302.3902,302.6245,U,50.57,0.6028,1,124.16
287.0,0.000,0.3940,302.7880,302.3940,302.6360,U,50.58,0.6014,1,124.56
288.0,0.000,0.4003,302.7982,302.3979,302.6474,U,50.59,0.6000,1,124.96
289.0,0.000,0.4066,302.8083,302.4017,302.6588,U,50.60,0.5986,1,125.36
290.0,0.000,0.4129,302.8184,302.4055,302.6701,U,50.61,0.5972,1,125.78
291.0,0.000,0.4199,302.8292,302.4093,302.6815,U,50.62,0.5958,1,126.20
292.0,0.000,0.4275,302.8406,302.4131,302.6928,U,50.63,0.5944,1,126.62
293.0,0.000,0.4350,302.8519,302.4169,302.7041,U,50.64,0.5931,1,127.06
294.0,0.000,0.4426,302.8632,302.4206,302.7154,U,50.65,0.5917,1,127.50
295.0,0.000,0.4501,302.8744,302.4244,302.7266,U,50.66,0.5903,1,127.95
296.0,0.000,0.4576,302.8857,302.4281,302.7378,U,50.67,0.5889,1,128.41
297.0,0.000,0.4652,302.8971,302.4319,302.7490,U,50.68,0.5875,1,128.87
298.0,0.000,0.4740,302.9095,302.4356,302.7602,U,50.69,0.5861,1,129.35
299.0,0.000,0.4827,302.9219,302.4393,302.7713,U,50.70,0.5847,1,129.83
300.0,0.000,0.4914,302.9343,302.4430,302.7824,U,50.71,0.5833,1,130.32
301.0,0.000,0.5000,302.9467,302.4467,302.7935,U,50.72,0.5819,1,130.82
302.0,0.000,0.5100,302.9603,302.4503,302.8046,U,50.73,0.5806,1,131.33
303.0,0.000,0.5199,302.9739,302.4540,302.8156,U,50.74,0.5792,1,131.85
304.0,0.000,0.5298,302.9875,302.4576,302.8267,U,50.75,0.5778,1,132.38
305.0,0.000,0.5397,303.0010,302.4613,302.8377,U,50.75,0.5764,1,132.92
306.0,0.000,0.5496,303.0145,302.4649,302.8486,U,50.76,0.5750,1,133.47
307.0,0.000,0.5595,303.0280,302.4685,302.8596,U,50.77,0.5736,1,134.03
