t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
56.0,0.000,0.1835,300.4287,300.2452,300.3654,J,89.12,0.8911,0,3.64
57.0,0.000,0.1896,300.4658,300.2762,300.4004,J,89.09,0.8892,0,3.83
58.0,0.000,0.1958,300.5028,300.3070,300.4352,J,89.07,0.8872,0,4.02
59.0,0.000,0.2020,300.5397,300.3377,300.4699,J,89.04,0.8853,0,4.23
60.0,0.000,0.2084,300.5765,300.3682,300.5045,J,89.02,0.8833,0,4.44
61.0,0.000,0.2148,300.6132,300.3984,300.5389,J,89.00,0.8814,0,4.65
62.0,0.000,0.2213,300.6498,300.4285,300.5732,J,88.98,0.8794,0,4.87
63.0,0.000,0.2278,300.6863,300.4585,300.6074,J,88.96,0.8775,0,5.10
64.0,0.000,0.2345,300.7226,300.4882,300.6414,J,88.94,0.8756,0,5.33
65.0,0.000,0.2412,300.7589,300.5177,300.6753,J,88.92,0.8736,0,5.57
66.0,0.000,0.2479,300.7950,300.5471,300.7091,J,88.91,0.8717,0,5.82
67.0,0.000,0.2548,300.8311,300.5763,300.7427,J,88.89,0.8697,0,6.08
68.0,0.000,0.2617,300.8670,300.6053,300.7762,J,88.87,0.8678,0,6.34
69.0,0.000,0.2687,300.9029,300.6342,300.8095,J,88.86,0.8658,0,6.61
70.0,0.000,0.2758,300.9386,300.6628,300.8428,J,88.84,0.8639,0,6.88
71.0,0.000,0.2829,300.9742,300.6913,300.8759,J,88.83,0.8619,0,7.17
72.0,0.000,0.2901,301.0098,300.7197,300.9089,J,88.82,0.8600,0,7.46
73.0,0.000,0.2974,301.0452,300.7478,300.9417,J,88.81,0.8581,0,7.75
74.0,0.000,0.3047,301.0805,300.7758,300.9744,J,88.79,0.8561,0,8.06
75.0,0.000,0.3122,301.1158,300.8036,301.0070,J,88.78,0.8542,0,8.37
76.0,0.000,0.3196,301.1509,300.8313,301.0395,J,88.77,0.8522,0,8.69
77.0,0.000,0.3272,301.1859,300.8588,301.0718,J,88.76,0.8503,0,9.02
78.0,0.000,0.3348,301.2209,300.8861,301.1041,J,88.75,0.8483,0,9.35
79.0,0.000,0.3424,301.2557,300.9133,301.1362,J,88.75,0.8464,0,9.69
80.0,0.000,0.3502,301.2904,300.9403,301.1681,J,88.74,0.8444,0,10.04
81.0,0.000,0.3580,301.3251,300.9671,301.2000,J,88.73,0.8425,0,10.40
82.0,0.000,0.3658,301.3596,300.9938,301.2317,J,88.73,0.8406,0,10.77
83.0,0.000,0.3737,301.3941,301.0204,301.2633,J,88.72,0.8386,0,11.14
84.0,0.000,0.3817,301.4284,301.0467,301.2948,J,88.72,0.8367,0,11.52
85.0,0.000,0.3897,301.4627,301.0730,301.3262,J,88.71,0.8347,0,11.91
86.0,0.000,0.3978,301.4969,301.0990,301.3575,J,88.71,0.8328,0,12.31
87.0,0.000,0.4060,301.5310,301.1250,301.3886,J,88.70,0.8308,0,12.72
88.0,0.000,0.4142,301.5649,301.1507,301.4197,J,88.70,0.8289,0,13.13
89.0,0.000,0.4225,301.5988,301.1764,301.4506,J,88.70,0.8269,0,13.55
90.0,0.000,0.4308,301.6326,301.2018,301.4814,J,88.70,0.8250,0,13.99
91.0,0.000,0.4392,301.6663,301.2272,301.5121,J,88.70,0.8231,0,14.42
92.0,0.000,0.4476,301.7000,301.2524,301.5427,J,88.70,0.8211,0,14.87
93.0,0.000,0.4561,301.7335,301.2774,301.5731,J,88.70,0.8192,0,15.33
94.0,0.000,0.4646,301.7669,301.3023,301.6035,J,88.70,0.8172,0,15.79
95.0,0.000,0.4732,301.8003,301.3271,301.6337,J,88.70,0.8153,0,16.27
96.0,0.000,0.4819,301.8336,301.3517,301.6638,J,88.71,0.8133,0,16.75
97.0,0.000,0.4906,301.8667,301.3761,301.6939,J,88.71,0.8114,0,17.24
98.0,0.000,0.4993,301.8998,301.4005,301.7238,J,88.71,0.8094,0,17.74
99.0,0.000,0.5081,301.9328,301.4247,301.7536,J,88.72,0.8075,0,18.25
100.0,0.000,0.5170,301.9657,301.4487,301.7833,J,88.72,0.8056,0,18.76
101.0,0.000,0.5259,301.9986,301.4727,301.8129,J,88.73,0.8036,0,19.29
102.0,0.000,0.5349,302.0313,301.4965,301.8424,J,88.73,0.8017,0,19.82
103.0,0.000,0.5439,302.0640,301.5201,301.8718,J,88.74,0.7997,0,20.37
104.0,0.000,0.5529,302.0966,301.5436,301.9011,J,88.74,0.7978,0,20.92
105.0,0.000,0.5620,302.1291,301.5670,301.9302,J,88.75,0.7958,0,21.48
106.0,0.000,0.5712,302.1615,301.5903,301.9593,J,88.76,0.7939,0,22.05
107.0,0.000,0.5803,302.1938,301.6134,301.9883,J,88.77,0.7919,0,22.63
108.0,0.000,0.5896,302.2260,301.6365,302.0171,J,88.78,0.7900,0,23.22
109.0,0.000,0.5989,302.2582,301.6593,302.0459,J,88.78,0.7881,0,23.82
110.0,0.000,0.6082,302.2903,301.6821,302.0746,J,88.79,0.7861,0,24.43
111.0,0.000,0.6176,302.3223,301.7047,302.1031,J,88.80,0.7842,0,25.05
112.0,0.000,0.6270,302.3542,301.7272,302.1316,J,88.82,0.7822,0,25.68
113.0,0.000,0.6364,302.3860,301.7496,302.1600,J,88.83,0.7803,0,26.31
114.0,0.000,0.6459,302.4178,301.7719,302.1883,J,88.84,0.7783,0,26.96
115.0,0.000,0.6555,302.4495,301.7940,302.2164,J,88.85,0.7764,0,27.61
116.0,0.000,0.6651,302.4811,301.8160,302.2445,J,88.86,0.7744,0,28.28
117.0,0.000,0.6747,302.5126,301.8379,302.2725,J,88.88,0.7725,0,28.95
118.0,0.000,0.6844,302.5440,301.8597,302.3004,J,88.89,0.7706,0,29.64
119.0,0.000,0.6941,302.5754,301.8814,302.3282,J,88.90,0.7686,0,30.33
120.0,0.000,0.7038,302.6067,301.9029,302.3559,J,88.92,0.7667,0,31.03
121.0,0.000,0.7136,302.6379,301.9243,302.3835,J,88.93,0.7647,0,31.75
122.0,0.000,0.7234,302.6691,301.9456,302.4110,J,88.95,0.7628,0,32.47
123.0,0.000,0.7333,302.7001,301.9668,302.4384,J,88.96,0.7608,0,33.21
124.0,0.000,0.7432,302.7311,301.9879,302.4657,J,88.98,0.7589,0,33.95
125.0,0.000,0.7531,302.7620,302.0089,302.4929,J,88.99,0.7569,0,34.70
126.0,0.000,0.7631,302.7929,302.0298,302.5201,J,89.01,0.7550,0,35.46
127.0,0.000,0.7731,302.8236,302.0505,302.5471,J,89.03,0.7531,0,36.24
128.0,0.000,0.7831,302.8543,302.0712,302.5741,J,89.04,0.7511,0,37.02
129.0,0.000,0.7932,302.8849,302.0917,302.6010,J,89.06,0.7492,0,37.81
130.0,0.000,0.8033,302.9155,302.1121,302.6277,J,89.08,0.7472,0,38.62
131.0,0.000,0.8135,302.9459,302.1324,302.6544,J,89.10,0.7453,0,39.43
132.0,0.000,0.8237,302.9763,302.1526,302.6810,J,89.12,0.7433,0,40.25
133.0,0.000,0.8339,303.0066,302.1727,302.7075,J,89.13,0.7414,0,41.09
134.0,0.000,0.8442,303.0369,302.1927,302.7340,J,89.15,0.7394,0,41.93
135.0,0.000,0.8544,303.0671,302.2126,302.7603,J,89.17,0.7375,0,42.79
136.0,0.000,0.8648,303.0972,302.2324,302.7866,J,89.19,0.7356,0,43.65
137.0,0.000,0.8751,303.1272,302.2521,302.8127,J,89.21,0.7336,0,44.53
138.0,0.000,0.8855,303.1572,302.2717,302.8388,J,89.23,0.7317,0,45.41
139.0,0.000,0.8959,303.1871,302.2912,302.8648,J,89.25,0.7297,0,46.31
140.0,0.000,0.9063,303.2169,302.3106,302.8907,J,89.27,0.7278,0,47.21
141.0,0.000,0.9168,303.2467,302.3298,302.9166,J,89.30,0.7258,0,48.13
142.0,0.000,0.9273,303.2764,302.3490,302.9423,J,89.32,0.7239,0,49.06
143.0,0.000,0.9379,303.3060,302.3681,302.9680,J,89.34,0.7219,0,50.00
144.0,0.000,0.9484,303.3355,302.3871,302.9936,J,89.36,0.7200,0,50.95
145.0,0.000,0.9590,303.3650,302.4060,303.0191,J,89.38,0.7181,0,51.90
146.0,0.000,0.9696,303.3944,302.4248,303.0445,J,89.41,0.7161,0,52.87
147.0,0.000,0.9803,303.4238,302.4435,303.0698,J,89.43,0.7142,0,53.85
148.0,0.000,0.9910,303.4530,302.4621,303.0951,U,89.45,0.7122,1,54.85
149.0,0.000,0.9723,303.4704,302.4981,303.1237,U,89.47,0.7103,1,55.82
150.0,0.000,0.9536,303.4876,302.5340,303.1523,U,89.50,0.7083,1,56.77
151.0,0.000,0.9349,303.5048,302.5699,303.1808,U,89.52,0.7064,1,57.71
152.0,0.000,0.9162,303.5219,302.6058,303.2093,U,89.55,0.7044,1,58.62
153.0,0.000,0.8974,303.5390,302.6415,303.2376,U,89.57,0.7025,1,59.52
154.0,0.000,0.8787,303.5560,302.6773,303.2659,U,89.60,0.7006,1,60.40
155.0,0.000,0.8599,303.5729,302.7130,303.2942,U,89.62,0.6986,1,61.26
156.0,0.000,0.8411,303.5897,302.7486,303.3224,U,89.64,0.6967,1,62.10
157.0,0.000,0.8223,303.6065,302.7842,303.3505,U,89.67,0.6947,1,62.92
158.0,0.000,0.8035,303.6232,302.8197,303.3785,U,89.69,0.6928,1,63.72
159.0,0.000,0.7847,303.6399,302.8552,303.4065,U,89.72,0.6908,1,64.51
160.0,0.000,0.7740,303.6647,302.8906,303.4344,U,89.75,0.6889,1,65.28
161.0,0.000,0.7650,303.6911,302.9260,303.4623,U,89.77,0.6869,1,66.05
162.0,0.000,0.7561,303.7174,302.9614,303.4901,U,89.80,0.6850,1,66.80
163.0,0.000,0.7471,303.7437,302.9967,303.5178,U,89.82,0.6831,1,67.55
164.0,0.000,0.7381,303.7699,303.0319,303.5455,U,89.85,0.6811,1,68.29
165.0,0.000,0.7290,303.7961,303.0671,303.5731,U,89.88,0.6792,1,69.02
166.0,0.000,0.7200,303.8222,303.1022,303.6006,U,89.90,0.6772,1,69.74
167.0,0.000,0.7109,303.8482,303.1373,303.6281,U,89.93,0.6753,1,70.45
168.0,0.000,0.7018,303.8741,303.1723,303.6555,U,89.95,0.6733,1,71.15
169.0,0.000,0.6927,303.9000,303.2073,303.6828,U,89.98,0.6714,1,71.84
170.0,0.000,0.6836,303.9258,303.2423,303.7101,U,90.01,0.6694,1,72.53
171.0,0.000,0.6744,303.9516,303.2772,303.7373,U,90.03,0.6675,1,73.20
172.0,0.000,0.6653,303.9773,303.3120,303.7645,U,90.06,0.6656,1,73.87
173.0,0.000,0.6561,304.0029,303.3468,303.7916,U,90.09,0.6636,1,74.52
174.0,0.000,0.6469,304.0285,303.3816,303.8186,U,90.12,0.6617,1,75.17
175.0,0.000,0.6377,304.0539,303.4163,303.8456,U,90.14,0.6597,1,75.81
176.0,0.000,0.6284,304.0794,303.4509,303.8725,U,90.17,0.6578,1,76.44
177.0,0.000,0.6192,304.1047,303.4855,303.8993,U,90.20,0.6558,1,77.06
178.0,0.000,0.6099,304.1300,303.5201,303.9261,U,90.22,0.6539,1,77.67
179.0,0.000,0.6006,304.1552,303.5546,303.9529,U,90.25,0.6519,1,78.27
180.0,0.000,0.5913,304.1804,303.5891,303.9795,U,90.28,0.6500,1,78.86
181.0,0.000,0.5820,304.2055,303.6235,304.0061,U,90.31,0.6481,1,79.44
182.0,0.000,0.5727,304.2305,303.6579,304.0327,U,90.33,0.6461,1,80.01
183.0,0.000,0.5633,304.2555,303.6922,304.0592,U,90.36,0.6442,1,80.58
184.0,0.000,0.5539,304.2804,303.7265,304.0856,U,90.39,0.6422,1,81.13
185.0,0.000,0.5446,304.3053,303.7607,304.1120,U,90.42,0.6403,1,81.67
186.0,0.000,0.5352,304.3301,303.7949,304.1383,U,90.44,0.6383,1,82.21
187.0,0.000,0.5257,304.3548,303.8290,304.1646,U,90.47,0.6364,1,82.73
188.0,0.000,0.5163,304.3794,303.8631,304.1907,U,90.50,0.6344,1,83.25
189.0,0.000,0.5068,304.4040,303.8972,304.2169,U,90.53,0.6325,1,83.76
190.0,0.000,0.4974,304.4286,303.9312,304.2430,U,90.56,0.6306,1,84.26
191.0,0.000,0.4879,304.4530,303.9651,304.2690,U,90.58,0.6286,1,84.74
192.0,0.000,0.4784,304.4775,303.9991,304.2949,U,90.61,0.6267,1,85.22
193.0,0.000,0.4689,304.5018,304.0329,304.3208,U,90.64,0.6247,1,85.69
194.0,0.000,0.4594,304.5261,304.0667,304.3467,U,90.67,0.6228,1,86.15
195.0,0.000,0.4498,304.5503,304.1005,304.3725,U,90.69,0.6208,1,86.60
196.0,0.000,0.4403,304.5745,304.1342,304.3982,U,90.72,0.6189,1,87.04
197.0,0.000,0.4307,304.5986,304.1679,304.4239,U,90.75,0.6169,1,87.47
198.0,0.000,0.4211,304.6226,304.2015,304.4495,U,90.78,0.6150,1,87.89
199.0,0.000,0.4115,304.6466,304.2351,304.4751,U,90.80,0.6131,1,88.30
200.0,0.000,0.4019,304.6705,304.2687,304.5006,U,90.83,0.6111,1,88.71
201.0,0.000,0.4101,304.6944,304.2843,304.5260,U,90.86,0.6092,1,89.12
202.0,0.000,0.4198,304.7182,304.2984,304.5514,U,90.89,0.6072,1,89.54
203.0,0.000,0.4295,304.7419,304.3125,304.5767,U,90.91,0.6053,1,89.96
204.0,0.000,0.4391,304.7656,304.3265,304.6020,U,90.94,0.6033,1,90.40
205.0,0.000,0.4488,304.7892,304.3405,304.6272,U,90.97,0.6014,1,90.85
206.0,0.000,0.4584,304.8128,304.3544,304.6524,U,90.99,0.5994,1,91.31
207.0,0.000,0.4694,304.8376,304.3683,304.6775,U,91.02,0.5975,1,91.78
208.0,0.000,0.4808,304.8629,304.3821,304.7026,U,91.05,0.5956,1,92.26
209.0,0.000,0.4922,304.8881,304.3958,304.7276,U,91.07,0.5936,1,92.75
210.0,0.000,0.5044,304.9140,304.4096,304.7525,U,91.10,0.5917,1,93.26
211.0,0.000,0.5176,304.9409,304.4232,304.7774,U,91.13,0.5897,1,93.78
212.0,0.000,0.5309,304.9677,304.4368,304.8022,U,91.15,0.5878,1,94.31
213.0,0.000,0.5446,304.9950,304.4504,304.8270,U,91.18,0.5858,1,94.85
214.0,0.000,0.5597,305.0236,304.4639,304.8517,U,91.21,0.5839,1,95.41
215.0,0.000,0.5747,305.0521,304.4774,304.8764,U,91.23,0.5819,1,95.99
216.0,0.000,0.5898,305.0806,304.4908,304.9010,U,91.26,0.5800,1,96.58
217.0,0.000,0.6048,305.1090,304.5042,304.9256,U,91.29,0.5781,1,97.18
218.0,0.000,0.6198,305.1373,304.5175,304.9501,U,91.31,0.5761,1,97.80
219.0,0.000,0.6349,305.1656,304.5308,304.9746,U,91.34,0.5742,1,98.43
220.0,0.000,0.6499,305.1939,304.5440,304.9989,U,91.36,0.5722,1,99.08
221.0,0.000,0.6649,305.2221,304.5571,305.0233,U,91.39,0.5703,1,99.75
222.0,0.000,0.6799,305.2502,304.5703,305.0476,U,91.42,0.5683,1,100.43
223.0,0.000,0.6955,305.2788,304.5833,305.0718,U,91.44,0.5664,1,101.12
224.0,0.000,0.7126,305.3089,304.5964,305.0960,U,91.47,0.5644,1,101.84
225.0,0.000,0.7297,305.3390,304.6093,305.1201,U,91.49,0.5625,1,102.57
226.0,0.000,0.7468,305.3691,304.6223,305.1442,U,91.52,0.5606,1,103.31
227.0,0.000,0.7640,305.3991,304.6351,305.1682,U,91.54,0.5586,1,104.08
228.0,0.000,0.7811,305.4290,304.6480,305.1922,U,91.57,0.5567,1,104.86
229.0,0.000,0.7982,305.4590,304.6607,305.2161,J,91.59,0.5547,2,105.66
230.0,0.000,0.7795,305.4715,304.6920,305.2361,J,91.62,0.5528,2,106.44
231.0,0.000,0.7608,305.4840,304.7232,305.2561,J,91.64,0.5508,2,107.20
232.0,0.000,0.7421,305.4965,304.7543,305.2760,J,91.66,0.5489,2,107.94
233.0,0.000,0.7235,305.5089,304.7854,305.2959,J,91.69,0.5469,2,108.66
234.0,0.000,0.7080,305.5244,304.8164,305.3157,J,91.71,0.5450,2,109.37
235.0,0.000,0.6926,305.5400,304.8474,305.3355,J,91.74,0.5431,2,110.06
236.0,0.000,0.6772,305.5556,304.8784,305.3552,J,91.76,0.5411,2,110.74
237.0,0.000,0.6618,305.5711,304.9092,305.3749,J,91.78,0.5392,2,111.40
238.0,0.000,0.6464,305.5865,304.9401,305.3946,J,91.81,0.5372,2,112.05
239.0,0.000,0.6310,305.6019,304.9708,305.4141,J,91.83,0.5353,2,112.68
240.0,0.000,0.6157,305.6172,305.0016,305.4337,J,91.85,0.5333,2,113.30
241.0,0.000,0.6003,305.6326,305.0322,305.4532,J,91.88,0.5314,2,113.90
242.0,0.000,0.5875,305.6503,305.0628,305.4726,J,91.90,0.5294,2,114.48
243.0,0.000,0.5746,305.6680,305.0934,305.4920,J,91.92,0.5275,2,115.06
244.0,0.000,0.5618,305.6857,305.1239,305.5114,J,91.95,0.5256,2,115.62
245.0,0.000,0.5512,305.7056,305.1544,305.5307,J,91.97,0.5236,2,116.17
246.0,0.000,0.5406,305.7254,305.1848,305.5500,J,91.99,0.5217,2,116.71
247.0,0.000,0.5301,305.7452,305.2151,305.5692,J,92.01,0.5197,2,117.24
248.0,0.000,0.5217,305.7672,305.2454,305.5884,J,92.03,0.5178,2,117.76
249.0,0.000,0.5135,305.7892,305.2757,305.6075,J,92.06,0.5158,2,118.28
250.0,0.000,0.5201,305.8111,305.2910,305.6266,J,92.08,0.5139,2,118.80
251.0,0.000,0.5387,305.8330,305.2943,305.6456,J,92.10,0.5119,2,119.34
252.0,0.000,0.5573,305.8549,305.2976,305.6646,J,92.12,0.5100,2,119.89
253.0,0.000,0.5758,305.8767,305.3009,305.6835,J,92.14,0.5081,2,120.47
254.0,0.000,0.5943,305.8984,305.3041,305.7024,J,92.16,0.5061,2,121.06
255.0,0.000,0.6127,305.9201,305.3074,305.7213,J,92.19,0.5042,2,121.68
256.0,0.000,0.6310,305.9417,305.3107,305.7401,J,92.21,0.5022,2,122.31
257.0,0.000,0.6493,305.9633,305.3139,305.7588,J,92.23,0.5003,2,122.96
258.0,0.000,0.6676,305.9848,305.3172,305.7775,J,92.25,0.4983,2,123.62
259.0,0.000,0.6858,306.0063,305.3204,305.7962,J,92.27,0.4964,2,124.31
260.0,0.000,0.7040,306.0277,305.3237,305.8148,J,92.29,0.4944,2,125.01
261.0,0.000,0.7221,306.0490,305.3270,305.8334,J,92.31,0.4925,2,125.74
262.0,0.000,0.7401,306.0703,305.3302,305.8519,J,92.33,0.4906,2,126.48
263.0,0.000,0.7581,306.0916,305.3335,305.8704,L,92.35,0.4886,3,127.23
264.0,0.000,0.7496,306.1149,305.3653,305.8972,L,92.37,0.4867,3,127.98
265.0,0.000,0.7411,306.1382,305.3971,305.9238,L,92.39,0.4847,3,128.73
266.0,0.000,0.7326,306.1614,305.4288,305.9505,L,92.41,0.4828,3,129.46
267.0,0.000,0.7241,306.1846,305.4605,305.9771,L,92.43,0.4808,3,130.18
268.0,0.000,0.7156,306.2077,305.4921,306.0036,L,92.46,0.4789,3,130.90
269.0,0.000,0.7070,306.2307,305.5237,306.0301,L,92.48,0.4769,3,131.60
270.0,0.000,0.6985,306.2537,305.5553,306.0565,L,92.50,0.4750,3,132.30
271.0,0.000,0.6899,306.2767,305.5867,306.0829,L,92.52,0.4731,3,132.99
272.0,0.000,0.6814,306.2996,305.6182,306.1092,L,92.54,0.4711,3,133.67
273.0,0.000,0.6729,306.3224,305.6496,306.1355,L,92.56,0.4692,3,134.35
274.0,0.000,0.6643,306.3452,305.6809,306.1617,L,92.58,0.4672,3,135.01
275.0,0.000,0.6558,306.3680,305.7122,306.1879,L,92.60,0.4653,3,135.67
276.0,0.000,0.6472,306.3907,305.7435,306.2140,L,92.62,0.4633,3,136.31
277.0,0.000,0.6386,306.4133,305.7747,306.2401,L,92.64,0.4614,3,136.95
278.0,0.000,0.6301,306.4359,305.8059,306.2661,L,92.66,0.4594,3,137.58
279.0,0.000,0.6215,306.4585,305.8370,306.2920,L,92.68,0.4575,3,138.20
280.0,0.000,0.6129,306.4810,305.8680,306.3180,L,92.69,0.4556,3,138.82
281.0,0.000,0.6043,306.5034,305.8991,306.3438,L,92.71,0.4536,3,139.42
282.0,0.000,0.5958,306.5258,305.9300,306.3697,L,92.73,0.4517,3,140.02
283.0,0.000,0.5872,306.5481,305.9610,306.3954,L,92.75,0.4497,3,140.60
284.0,0.000,0.5786,306.5704,305.9918,306.4212,L,92.77,0.4478,3,141.18
285.0,0.000,0.5700,306.5927,306.0227,306.4469,L,92.79,0.4458,3,141.75
286.0,0.000,0.5614,306.6149,306.0534,306.4725,L,92.81,0.4439,3,142.31
287.0,0.000,0.5528,306.6370,306.0842,306.4981,L,92.83,0.4419,3,142.87
288.0,0.000,0.5442,306.6591,306.1149,306.5236,L,92.85,0.4400,3,143.41
289.0,0.000,0.5356,306.6811,306.1455,306.5491,L,92.87,0.4381,3,143.95
290.0,0.000,0.5270,306.7031,306.1761,306.5745,L,92.89,0.4361,3,144.47
291.0,0.000,0.5184,306.7250,306.2067,306.5999,L,92.91,0.4342,3,144.99
292.0,0.000,0.5098,306.7469,306.2372,306.6252,L,92.93,0.4322,3,145.50
293.0,0.000,0.5012,306.7688,306.2676,306.6505,L,92.95,0.4303,3,146.00
294.0,0.000,0.4926,306.7906,306.2980,306.6757,L,92.97,0.4283,3,146.50
295.0,0.000,0.4839,306.8123,306.3284,306.7009,L,92.99,0.4264,3,146.98
296.0,0.000,0.4753,306.8340,306.3587,306.7261,L,93.01,0.4244,3,147.46
297.0,0.000,0.4667,306.8557,306.3890,306.7512,L,93.03,0.4225,3,147.92
298.0,0.000,0.4581,306.8772,306.4192,306.7762,L,93.05,0.4206,3,148.38
299.0,0.000,0.4494,306.8988,306.4494,306.8012,L,93.07,0.4186,3,148.83
300.0,0.000,0.4408,306.9203,306.4795,306.8262,L,11.57,0.4167,3,149.27
301.0,0.000,0.4322,306.9022,306.4701,306.8116,L,11.57,0.4161,3,149.70
302.0,0.000,0.4236,306.8842,306.4607,306.7970,L,11.57,0.4156,3,150.13
303.0,0.000,0.4150,306.8663,306.4513,306.7824,L,11.57,0.4150,3,150.54
304.0,0.000,0.4064,306.8483,306.4419,306.7679,L,11.57,0.4144,3,150.95
305.0,0.000,0.3979,306.8305,306.4325,306.7535,L,11.57,0.4139,3,151.35
306.0,0.000,0.3895,306.8126,306.4232,306.7390,L,11.57,0.4133,3,151.73
307.0,0.000,0.3810,306.7949,306.4139,306.7246,L,11.57,0.4128,3,152.12
