t,DeltaT_ref,DeltaT,T_max,T_min,T_avg,flow_pattern,phi_b_kWm3,soc,n_switches,iae_cumulative
80.0,0.000,0.2768,300.6140,300.3372,300.5047,U,67.13,0.8889,1,7.83
81.0,0.000,0.2831,300.6423,300.3591,300.5304,U,67.12,0.8875,1,8.11
82.0,0.000,0.2895,300.6705,300.3809,300.5560,U,67.11,0.8861,1,8.40
83.0,0.000,0.2960,300.6986,300.4026,300.5815,U,67.09,0.8847,1,8.70
84.0,0.000,0.3025,300.7267,300.4242,300.6070,U,67.08,0.8833,1,9.00
85.0,0.000,0.3091,300.7548,300.4457,300.6324,U,67.07,0.8819,1,9.31
86.0,0.000,0.3157,300.7828,300.4670,300.6577,U,67.06,0.8806,1,9.63
87.0,0.000,0.3224,300.8107,300.4883,300.6829,U,67.05,0.8792,1,9.95
88.0,0.000,0.3291,300.8386,300.5094,300.7081,U,67.04,0.8778,1,10.28
89.0,0.000,0.3359,300.8664,300.5305,300.7332,U,67.03,0.8764,1,10.61
90.0,0.000,0.3428,300.8942,300.5514,300.7582,U,67.02,0.8750,1,10.96
91.0,0.000,0.3497,300.9219,300.5722,300.7831,U,67.01,0.8736,1,11.31
92.0,0.000,0.3566,300.9495,300.5929,300.8079,U,67.00,0.8722,1,11.66
93.0,0.000,0.3636,300.9772,300.6135,300.8327,U,66.99,0.8708,1,12.03
94.0,0.000,0.3707,301.0047,300.6340,300.8574,U,66.98,0.8694,1,12.40
95.0,0.000,0.3778,301.0322,300.6544,300.8820,U,66.97,0.8681,1,12.77
96.0,0.000,0.3849,301.0597,300.6747,300.9066,U,66.96,0.8667,1,13.16
97.0,0.000,0.3921,301.0871,300.6949,300.9310,U,66.95,0.8653,1,13.55
98.0,0.000,0.3994,301.1144,300.7150,300.9554,U,66.95,0.8639,1,13.95
99.0,0.000,0.4067,301.1417,300.7350,300.9798,U,66.94,0.8625,1,14.36
100.0,0.000,0.4140,301.1690,300.7549,301.0040,U,66.93,0.8611,1,14.77
101.0,0.000,0.4214,301.1962,300.7747,301.0282,U,66.92,0.8597,1,15.19
102.0,0.000,0.4289,301.2233,300.7944,301.0523,U,66.92,0.8583,1,15.62
103.0,0.000,0.4364,301.2504,300.8140,301.0763,U,66.91,0.8569,1,16.06
104.0,0.000,0.4439,301.2775,300.8335,301.1003,U,66.90,0.8556,1,16.50
105.0,0.000,0.4515,301.3045,300.8529,301.1242,U,66.90,0.8542,1,16.95
106.0,0.000,0.4592,301.3314,300.8722,301.1480,U,66.89,0.8528,1,17.41
107.0,0.000,0.4668,301.3583,300.8915,301.1718,U,66.89,0.8514,1,17.88
108.0,0.000,0.4746,301.3851,300.9106,301.1954,U,66.88,0.8500,1,18.35
109.0,0.000,0.4824,301.4119,300.9296,301.2190,U,66.88,0.8486,1,18.84
110.0,0.000,0.4902,301.4387,300.9485,301.2426,U,66.87,0.8472,1,19.33
111.0,0.000,0.4980,301.4654,300.9674,301.2661,U,66.87,0.8458,1,19.83
112.0,0.000,0.5059,301.4920,300.9861,301.2895,U,66.86,0.8444,1,20.33
113.0,0.000,0.5139,301.5186,301.0047,301.3128,U,66.86,0.8431,1,20.85
114.0,0.000,0.5219,301.5452,301.0233,301.3361,U,66.86,0.8417,1,21.37
115.0,0.000,0.5299,301.5717,301.0418,301.3593,U,66.85,0.8403,1,21.90
116.0,0.000,0.5380,301.5982,301.0601,301.3824,U,66.85,0.8389,1,22.43
117.0,0.000,0.5461,301.6246,301.0784,301.4054,U,66.85,0.8375,1,22.98
118.0,0.000,0.5543,301.6509,301.0966,301.4284,U,66.84,0.8361,1,23.54
119.0,0.000,0.5625,301.6772,301.1147,301.4514,U,66.84,0.8347,1,24.10
120.0,0.000,0.5708,301.7035,301.1328,301.4742,U,66.84,0.8333,1,24.67
121.0,0.000,0.5790,301.7297,301.1507,301.4970,U,66.84,0.8319,1,25.25
122.0,0.000,0.5874,301.7559,301.1685,301.5198,U,66.84,0.8306,1,25.84
123.0,0.000,0.5957,301.7820,301.1863,301.5424,U,66.84,0.8292,1,26.43
124.0,0.000,0.6042,301.8081,301.2040,301.5650,U,66.83,0.8278,1,27.03
125.0,0.000,0.6126,301.8342,301.2216,301.5876,U,66.83,0.8264,1,27.65
126.0,0.000,0.6211,301.8602,301.2391,301.6100,U,66.83,0.8250,1,28.27
127.0,0.000,0.6296,301.8861,301.2565,301.6324,U,66.83,0.8236,1,28.90
128.0,0.000,0.6382,301.9120,301.2738,301.6548,U,66.83,0.8222,1,29.54
129.0,0.000,0.6468,301.9379,301.2911,301.6771,U,66.83,0.8208,1,30.18
130.0,0.000,0.6554,301.9637,301.3082,301.6993,U,66.83,0.8194,1,30.84
131.0,0.000,0.6641,301.9894,301.3253,301.7214,U,66.83,0.8181,1,31.50
132.0,0.000,0.6728,302.0152,301.3423,301.7435,U,66.83,0.8167,1,32.18
133.0,0.000,0.6816,302.0408,301.3592,301.7656,U,66.83,0.8153,1,32.86
134.0,0.000,0.6904,302.0665,301.3761,301.7875,U,66.84,0.8139,1,33.55
135.0,0.000,0.6992,302.0920,301.3928,301.8094,U,66.84,0.8125,1,34.25
136.0,0.000,0.7081,302.1176,301.4095,301.8313,U,66.84,0.8111,1,34.95
137.0,0.000,0.7170,302.1431,301.4261,301.8531,U,66.84,0.8097,1,35.67
138.0,0.000,0.7259,302.1685,301.4426,301.8748,U,66.84,0.8083,1,36.40
139.0,0.000,0.7349,302.1940,301.4591,301.8965,U,66.85,0.8069,1,37.13
140.0,0.000,0.7439,302.2193,301.4754,301.9181,U,66.85,0.8056,1,37.88
141.0,0.000,0.7529,302.2447,301.4917,301.9396,U,66.85,0.8042,1,38.63
142.0,0.000,0.7620,302.2699,301.5079,301.9611,U,66.85,0.8028,1,39.39
143.0,0.000,0.7711,302.2952,301.5241,301.9825,U,66.86,0.8014,1,40.16
144.0,0.000,0.7802,302.3204,301.5401,302.0039,U,66.86,0.8000,1,40.94
145.0,0.000,0.7894,302.3455,301.5561,302.0252,U,66.86,0.7986,1,41.73
146.0,0.000,0.7986,302.3706,301.5720,302.0464,U,66.87,0.7972,1,42.53
147.0,0.000,0.8078,302.3957,301.5879,302.0676,U,66.87,0.7958,1,43.34
148.0,0.000,0.8171,302.4207,301.6036,302.0888,U,66.88,0.7944,1,44.16
149.0,0.000,0.8264,302.4457,301.6193,302.1098,U,66.88,0.7931,1,44.98
150.0,0.000,0.8358,302.4707,301.6349,302.1309,U,66.88,0.7917,1,45.82
151.0,0.000,0.8451,302.4956,301.6505,302.1518,U,66.89,0.7903,1,46.66
152.0,0.000,0.8545,302.5205,301.6659,302.1727,U,66.89,0.7889,1,47.52
153.0,0.000,0.8639,302.5453,301.6813,302.1936,U,66.90,0.7875,1,48.38
154.0,0.000,0.8734,302.5701,301.6967,302.2144,U,66.90,0.7861,1,49.25
155.0,0.000,0.8829,302.5948,301.7119,302.2351,U,66.91,0.7847,1,50.14
156.0,0.000,0.8924,302.6195,301.7271,302.2558,U,66.92,0.7833,1,51.03
157.0,0.000,0.9020,302.6442,301.7422,302.2764,U,66.92,0.7819,1,51.93
158.0,0.000,0.9115,302.6688,301.7573,302.2970,U,66.93,0.7806,1,52.84
159.0,0.000,0.9211,302.6934,301.7722,302.3175,U,66.93,0.7792,1,53.76
160.0,0.000,0.9308,302.7179,301.7871,302.3380,U,66.94,0.7778,1,54.70
161.0,0.000,0.9404,302.7424,301.8020,302.3584,U,66.95,0.7764,1,55.64
162.0,0.000,0.9501,302.7669,301.8167,302.3787,U,66.95,0.7750,1,56.59
163.0,0.000,0.9598,302.7913,301.8314,302.3990,U,66.96,0.7736,1,57.55
164.0,0.000,0.9696,302.8157,301.8461,302.4193,U,66.97,0.7722,1,58.52
165.0,0.000,0.9794,302.8400,301.8607,302.4395,U,66.97,0.7708,1,59.49
166.0,0.000,0.9892,302.8643,301.8752,302.4596,U,66.98,0.7694,1,60.48
167.0,0.000,0.9990,302.8886,301.8896,302.4797,U,66.99,0.7681,1,61.48
168.0,0.000,1.0088,302.9128,301.9040,302.4997,J,67.00,0.7667,2,62.49
169.0,0.000,0.9885,302.9174,301.9289,302.5170,J,67.00,0.7653,2,63.48
170.0,0.000,0.9682,302.9220,301.9539,302.5342,J,67.01,0.7639,2,64.45
171.0,0.000,0.9479,302.9266,301.9787,302.5514,J,67.02,0.7625,2,65.40
172.0,0.000,0.9276,302.9312,302.0036,302.5685,J,67.03,0.7611,2,66.32
173.0,0.000,0.9074,302.9357,302.0283,302.5856,J,67.04,0.7597,2,67.23
174.0,0.000,0.8872,302.9403,302.0531,302.6026,J,67.04,0.7583,2,68.12
175.0,0.000,0.8670,302.9448,302.0778,302.6196,J,67.05,0.7569,2,68.99
176.0,0.000,0.8469,302.9493,302.1024,302.6365,J,67.06,0.7556,2,69.83
177.0,0.000,0.8268,302.9538,302.1270,302.6534,J,67.07,0.7542,2,70.66
178.0,0.000,0.8067,302.9582,302.1516,302.6702,J,67.08,0.7528,2,71.47
179.0,0.000,0.7866,302.9627,302.1761,302.6870,J,67.09,0.7514,2,72.25
180.0,0.000,0.7666,302.9671,302.2005,302.7038,J,67.10,0.7500,2,73.02
181.0,0.000,0.7515,302.9764,302.2249,302.7205,J,67.11,0.7486,2,73.77
182.0,0.000,0.7387,302.9880,302.2493,302.7371,J,67.12,0.7472,2,74.51
183.0,0.000,0.7259,302.9995,302.2736,302.7537,J,67.13,0.7458,2,75.24
184.0,0.000,0.7131,303.0110,302.2979,302.7703,J,67.14,0.7444,2,75.95
185.0,0.000,0.7003,303.0224,302.3221,302.7868,J,67.15,0.7431,2,76.65
186.0,0.000,0.6875,303.0337,302.3463,302.8033,J,67.16,0.7417,2,77.34
187.0,0.000,0.6746,303.0451,302.3704,302.8197,J,67.17,0.7403,2,78.01
188.0,0.000,0.6618,303.0563,302.3945,302.8361,J,67.18,0.7389,2,78.67
189.0,0.000,0.6490,303.0676,302.4185,302.8524,J,67.19,0.7375,2,79.32
190.0,0.000,0.6362,303.0787,302.4426,302.8687,J,67.20,0.7361,2,79.96
191.0,0.000,0.6234,303.0899,302.4665,302.8849,J,67.21,0.7347,2,80.58
192.0,0.000,0.6105,303.1010,302.4904,302.9011,J,67.22,0.7333,2,81.19
193.0,0.000,0.5977,303.1120,302.5143,302.9173,J,67.23,0.7319,2,81.79
194.0,0.000,0.5849,303.1230,302.5381,302.9334,J,67.24,0.7306,2,82.37
195.0,0.000,0.5720,303.1339,302.5619,302.9495,J,67.25,0.7292,2,82.95
196.0,0.000,0.5592,303.1448,302.5856,302.9655,J,67.27,0.7278,2,83.51
197.0,0.000,0.5464,303.1557,302.6093,302.9815,J,67.28,0.7264,2,84.05
198.0,0.000,0.5335,303.1665,302.6330,302.9974,J,67.29,0.7250,2,84.59
199.0,0.000,0.5207,303.1773,302.6566,303.0133,J,67.30,0.7236,2,85.11
200.0,0.000,0.5079,303.1880,302.6801,303.0292,J,67.31,0.7222,2,85.61
201.0,0.000,0.4950,303.1987,302.7037,303.0450,J,67.32,0.7208,2,86.11
202.0,0.000,0.4822,303.2093,302.7271,303.0608,J,67.34,0.7194,2,86.59
203.0,0.000,0.4693,303.2199,302.7506,303.0765,J,67.35,0.7181,2,87.06
204.0,0.000,0.4565,303.2304,302.7739,303.0922,J,67.36,0.7167,2,87.52
205.0,0.000,0.4436,303.2409,302.7973,303.1078,J,67.37,0.7153,2,87.96
206.0,0.000,0.4308,303.2514,302.8206,303.1234,J,67.38,0.7139,2,88.39
207.0,0.000,0.4180,303.2618,302.8439,303.1390,J,67.40,0.7125,2,88.81
208.0,0.000,0.4051,303.2722,302.8671,303.1545,J,67.41,0.7111,2,89.21
209.0,0.000,0.3923,303.2825,302.8903,303.1700,J,67.42,0.7097,2,89.61
210.0,0.000,0.3794,303.2928,302.9134,303.1854,J,67.43,0.7083,2,89.99
211.0,0.000,0.3666,303.3031,302.9365,303.2008,J,67.45,0.7069,2,90.35
212.0,0.000,0.3538,303.3133,302.9595,303.2162,J,67.46,0.7056,2,90.71
213.0,0.000,0.3409,303.3235,302.9826,303.2315,J,67.47,0.7042,2,91.05
214.0,0.000,0.3281,303.3336,303.0055,303.2468,J,67.49,0.7028,2,91.38
215.0,0.000,0.3168,303.3453,303.0285,303.2620,J,67.50,0.7014,2,91.69
216.0,0.000,0.3063,303.3576,303.0513,303.2772,J,67.51,0.7000,2,92.00
217.0,0.000,0.2958,303.3700,303.0742,303.2924,J,67.52,0.6986,2,92.29
218.0,0.000,0.2853,303.3823,303.0970,303.3075,J,67.54,0.6972,2,92.58
219.0,0.000,0.2748,303.3945,303.1198,303.3226,J,67.55,0.6958,2,92.85
220.0,0.000,0.2742,303.4067,303.1326,303.3376,J,67.56,0.6944,2,93.13
221.0,0.000,0.2830,303.4195,303.1365,303.3526,J,67.58,0.6931,2,93.41
222.0,0.000,0.2931,303.4334,303.1403,303.3676,J,67.59,0.6917,2,93.70
223.0,0.000,0.3057,303.4498,303.1442,303.3825,J,67.60,0.6903,2,94.01
224.0,0.000,0.3189,303.4669,303.1480,303.3974,J,67.62,0.6889,2,94.33
225.0,0.000,0.3336,303.4855,303.1518,303.4122,J,67.63,0.6875,2,94.66
226.0,0.000,0.3485,303.5042,303.1556,303.4270,J,67.65,0.6861,2,95.01
227.0,0.000,0.3634,303.5228,303.1594,303.4418,J,67.66,0.6847,2,95.37
228.0,0.000,0.3782,303.5414,303.1632,303.4565,J,67.67,0.6833,2,95.75
229.0,0.000,0.3930,303.5600,303.1670,303.4712,J,67.69,0.6819,2,96.15
230.0,0.000,0.4077,303.5785,303.1708,303.4859,J,67.70,0.6806,2,96.55
231.0,0.000,0.4225,303.5970,303.1745,303.5005,J,67.72,0.6792,2,96.98
232.0,0.000,0.4372,303.6154,303.1783,303.5151,J,67.73,0.6778,2,97.41
233.0,0.000,0.4521,303.6341,303.1820,303.5296,J,67.74,0.6764,2,97.87
234.0,0.000,0.4686,303.6543,303.1858,303.5441,J,67.76,0.6750,2,98.33
235.0,0.000,0.4851,303.6745,303.1895,303.5586,J,67.77,0.6736,2,98.82
236.0,0.000,0.5015,303.6947,303.1932,303.5730,J,67.79,0.6722,2,99.32
237.0,0.000,0.5179,303.7148,303.1969,303.5874,J,67.80,0.6708,2,99.84
238.0,0.000,0.5343,303.7349,303.2006,303.6018,J,67.81,0.6694,2,100.37
239.0,0.000,0.5507,303.7549,303.2042,303.6161,J,67.83,0.6681,2,100.92
240.0,0.000,0.5670,303.7749,303.2079,303.6304,J,67.84,0.6667,2,101.49
241.0,0.000,0.5833,303.7949,303.2115,303.6447,J,67.86,0.6653,2,102.07
242.0,0.000,0.5996,303.8148,303.2152,303.6589,J,67.87,0.6639,2,102.67
243.0,0.000,0.6159,303.8347,303.2188,303.6731,J,67.89,0.6625,2,103.29
244.0,0.000,0.6321,303.8546,303.2224,303.6872,J,67.90,0.6611,2,103.92
245.0,0.000,0.6483,303.8744,303.2261,303.7013,J,67.92,0.6597,2,104.57
246.0,0.000,0.6645,303.8941,303.2297,303.7154,J,67.93,0.6583,2,105.23
247.0,0.000,0.6806,303.9139,303.2332,303.7294,J,67.94,0.6569,2,105.91
248.0,0.000,0.6967,303.9336,303.2368,303.7434,J,67.96,0.6556,2,106.61
249.0,0.000,0.7128,303.9532,303.2404,303.7574,J,67.97,0.6542,2,107.32
250.0,0.000,0.7289,303.9728,303.2440,303.7713,J,67.99,0.6528,2,108.05
251.0,0.000,0.7449,303.9924,303.2475,303.7852,J,68.00,0.6514,2,108.80
252.0,0.000,0.7609,304.0120,303.2511,303.7991,J,68.02,0.6500,2,109.56
253.0,0.000,0.7769,304.0315,303.2546,303.8129,J,68.03,0.6486,2,110.34
254.0,0.000,0.7928,304.0509,303.2581,303.8267,J,68.05,0.6472,2,111.13
255.0,0.000,0.8087,304.0704,303.2616,303.8405,J,68.06,0.6458,2,111.94
256.0,0.000,0.8246,304.0898,303.2651,303.8542,J,68.08,0.6444,2,112.76
257.0,0.000,0.8405,304.1091,303.2686,303.8679,J,68.09,0.6431,2,113.60
258.0,0.000,0.8563,304.1284,303.2721,303.8816,J,68.11,0.6417,2,114.46
259.0,0.000,0.8721,304.1477,303.2756,303.8952,U,68.12,0.6403,3,115.33
260.0,0.000,0.8585,304.1584,303.2998,303.9112,U,68.14,0.6389,3,116.19
261.0,0.000,0.8449,304.1689,303.3241,303.9272,U,68.15,0.6375,3,117.03
262.0,0.000,0.8313,304.1795,303.3483,303.9431,U,68.17,0.6361,3,117.87
263.0,0.000,0.8176,304.1900,303.3724,303.9590,U,68.18,0.6347,3,118.68
264.0,0.000,0.8040,304.2005,303.3965,303.9749,U,68.20,0.6333,3,119.49
265.0,0.000,0.7904,304.2110,303.4206,303.9907,U,68.21,0.6319,3,120.28
266.0,0.000,0.7768,304.2214,303.4446,304.0065,U,68.23,0.6306,3,121.05
267.0,0.000,0.7631,304.2318,303.4687,304.0222,U,68.24,0.6292,3,121.82
268.0,0.000,0.7495,304.2422,303.4926,304.0380,U,68.26,0.6278,3,122.57
269.0,0.000,0.7359,304.2525,303.5166,304.0537,U,68.27,0.6264,3,123.30
270.0,0.000,0.7223,304.2628,303.5405,304.0693,U,68.29,0.6250,3,124.03
271.0,0.000,0.7087,304.2730,303.5643,304.0850,U,68.30,0.6236,3,124.73
272.0,0.000,0.6951,304.2833,303.5882,304.1006,U,68.31,0.6222,3,125.43
273.0,0.000,0.6815,304.2935,303.6120,304.1161,U,68.33,0.6208,3,126.11
274.0,0.000,0.6679,304.3036,303.6357,304.1316,U,68.34,0.6194,3,126.78
275.0,0.000,0.6543,304.3138,303.6595,304.1471,U,68.36,0.6181,3,127.43
276.0,0.000,0.6407,304.3239,303.6832,304.1626,U,68.37,0.6167,3,128.07
277.0,0.000,0.6271,304.3339,303.7068,304.1780,U,68.39,0.6153,3,128.70
278.0,0.000,0.6135,304.3440,303.7305,304.1934,U,68.40,0.6139,3,129.31
279.0,0.000,0.5999,304.3540,303.7541,304.2088,U,68.42,0.6125,3,129.91
280.0,0.000,0.5863,304.3639,303.7776,304.2241,U,68.43,0.6111,3,130.50
281.0,0.000,0.5748,304.3759,303.8011,304.2394,U,68.45,0.6097,3,131.08
282.0,0.000,0.5635,304.3881,303.8246,304.2547,U,68.46,0.6083,3,131.64
283.0,0.000,0.5522,304.4003,303.8481,304.2699,U,68.48,0.6069,3,132.19
284.0,0.000,0.5410,304.4125,303.8715,304.2851,U,68.49,0.6056,3,132.73
285.0,0.000,0.5297,304.4246,303.8949,304.3003,U,68.51,0.6042,3,133.26
286.0,0.000,0.5184,304.4367,303.9182,304.3154,U,68.52,0.6028,3,133.78
287.0,0.000,0.5072,304.4487,303.9416,304.3305,U,68.54,0.6014,3,134.29
288.0,0.000,0.4959,304.4608,303.9648,304.3456,U,68.55,0.6000,3,134.78
289.0,0.000,0.4847,304.4727,303.9881,304.3606,U,68.57,0.5986,3,135.27
290.0,0.000,0.4734,304.4847,304.0113,304.3756,U,68.58,0.5972,3,135.74
291.0,0.000,0.4621,304.4966,304.0345,304.3906,U,68.59,0.5958,3,136.20
292.0,0.000,0.4522,304.5099,304.0576,304.4056,U,68.61,0.5944,3,136.66
293.0,0.000,0.4428,304.5235,304.0807,304.4205,U,68.62,0.5931,3,137.10
294.0,0.000,0.4333,304.5372,304.1038,304.4353,U,68.64,0.5917,3,137.53
295.0,0.000,0.4259,304.5527,304.1269,304.4502,U,68.65,0.5903,3,137.96
296.0,0.000,0.4198,304.5697,304.1499,304.4650,U,68.67,0.5889,3,138.38
297.0,0.000,0.4238,304.5866,304.1628,304.4798,U,68.68,0.5875,3,138.80
298.0,0.000,0.4373,304.6041,304.1669,304.4945,U,68.70,0.5861,3,139.24
299.0,0.000,0.4517,304.6227,304.1710,304.5093,U,68.71,0.5847,3,139.69
300.0,0.000,0.4661,304.6412,304.1751,304.5240,U,68.72,0.5833,3,140.16
301.0,0.000,0.4805,304.6597,304.1792,304.5386,U,68.74,0.5819,3,140.64
302.0,0.000,0.4949,304.6781,304.1832,304.5532,U,68.75,0.5806,3,141.13
303.0,0.000,0.5092,304.6965,304.1873,304.5678,U,68.77,0.5792,3,141.64
304.0,0.000,0.5235,304.7149,304.1914,304.5824,U,68.78,0.5778,3,142.16
305.0,0.000,0.5378,304.7332,304.1954,304.5969,U,68.79,0.5764,3,142.70
306.0,0.000,0.5521,304.7516,304.1994,304.6114,U,68.81,0.5750,3,143.25
307.0,0.000,0.5664,304.7698,304.2035,304.6259,U,68.82,0.5736,3,143.82
