t,y,error,u
1.020000,0.770956,0.229044,0.831976
1.030000,0.775753,0.224247,0.831689
1.040000,0.780476,0.219524,0.831534
1.050000,0.785125,0.214875,0.831508
1.060000,0.789702,0.210298,0.831609
1.070000,0.794206,0.205794,0.831835
1.080000,0.798638,0.201362,0.832181
1.090000,0.802999,0.197001,0.832646
1.100000,0.807289,0.192711,0.833225
1.110000,0.811510,0.188490,0.833914
1.120000,0.815661,0.184339,0.834712
1.130000,0.819743,0.180257,0.835613
1.140000,0.823758,0.176242,0.836614
1.150000,0.827705,0.172295,0.837711
1.160000,0.831585,0.168415,0.838900
1.170000,0.835399,0.164601,0.840178
1.180000,0.839148,0.160852,0.841539
1.190000,0.842832,0.157168,0.842981
1.200000,0.846453,0.153547,0.844500
1.210000,0.850009,0.149991,0.846091
1.220000,0.853504,0.146496,0.847752
1.230000,0.856936,0.143064,0.849477
1.240000,0.860307,0.139693,0.851265
1.250000,0.863618,0.136382,0.853111
1.260000,0.866869,0.133131,0.855011
1.270000,0.870061,0.129939,0.856964
1.280000,0.873195,0.126805,0.858965
1.290000,0.876271,0.123729,0.861012
1.300000,0.879290,0.120710,0.863101
1.310000,0.882252,0.117748,0.865230
1.320000,0.885160,0.114840,0.867396
1.330000,0.888012,0.111988,0.869597
1.340000,0.890810,0.109190,0.871830
1.350000,0.893555,0.106445,0.874092
1.360000,0.896248,0.103752,0.876382
1.370000,0.898888,0.101112,0.878698
1.380000,0.901477,0.098523,0.881036
1.390000,0.904016,0.095984,0.883396
1.400000,0.906505,0.093495,0.885775
1.410000,0.908945,0.091055,0.888171
1.420000,0.911336,0.088664,0.890583
1.430000,0.913679,0.086321,0.893008
1.440000,0.915976,0.084024,0.895446
1.450000,0.918226,0.081774,0.897895
1.460000,0.920430,0.079570,0.900353
1.470000,0.922589,0.077411,0.902819
1.480000,0.924704,0.075296,0.905291
1.490000,0.926775,0.073225,0.907767
1.500000,0.928803,0.071197,0.910248
1.510000,0.930789,0.069211,0.912731
1.520000,0.932733,0.067267,0.915215
1.530000,0.934636,0.065364,0.917699
1.540000,0.936498,0.063502,0.920182
1.550000,0.938321,0.061679,0.922663
1.560000,0.940105,0.059895,0.925141
1.570000,0.941850,0.058150,0.927614
1.580000,0.943557,0.056443,0.930082
1.590000,0.945226,0.054774,0.932544
1.600000,0.946860,0.053140,0.934999
1.610000,0.948457,0.051543,0.937445
1.620000,0.950018,0.049982,0.939883
1.630000,0.951545,0.048455,0.942312
1.640000,0.953037,0.046963,0.944730
1.650000,0.954496,0.045504,0.947137
1.660000,0.955921,0.044079,0.949532
1.670000,0.957314,0.042686,0.951914
1.680000,0.958675,0.041325,0.954284
1.690000,0.960005,0.039995,0.956639
1.700000,0.961303,0.038697,0.958981
1.710000,0.962571,0.037429,0.961307
1.720000,0.963810,0.036190,0.963618
1.730000,0.965019,0.034981,0.965913
1.740000,0.966199,0.033801,0.968192
1.750000,0.967351,0.032649,0.970453
1.760000,0.968476,0.031524,0.972698
1.770000,0.969573,0.030427,0.974924
1.780000,0.970644,0.029356,0.977133
1.790000,0.971688,0.028312,0.979323
1.800000,0.972706,0.027294,0.981494
1.810000,0.973700,0.026300,0.983646
1.820000,0.974668,0.025332,0.985779
1.830000,0.975613,0.024387,0.987892
1.840000,0.976533,0.023467,0.989985
1.850000,0.977430,0.022570,0.992058
1.860000,0.978304,0.021696,0.994111
1.870000,0.979156,0.020844,0.996142
1.880000,0.979986,0.020014,0.998154
1.890000,0.980794,0.019206,1.000144
1.900000,0.981581,0.018419,1.002113
1.910000,0.982347,0.017653,1.004061
1.920000,0.983093,0.016907,1.005987
1.930000,0.983819,0.016181,1.007893
1.940000,0.984525,0.015475,1.009776
1.950000,0.985213,0.014787,1.011638
1.960000,0.985881,0.014119,1.013479
1.970000,0.986532,0.013468,1.015297
1.980000,0.987164,0.012836,1.017094
1.990000,0.987779,0.012221,1.018869
2.000000,0.988376,0.011624,1.020622
2.010000,0.988957,0.011043,1.022354
2.020000,0.989521,0.010479,1.024063
2.030000,0.990069,0.009931,1.025751
2.040000,0.990601,0.009399,1.027417
2.050000,0.991118,0.008882,1.029061
2.060000,0.991620,0.008380,1.030684
2.070000,0.992107,0.007893,1.032285
2.080000,0.992579,0.007421,1.033865
2.090000,0.993037,0.006963,1.035422
2.100000,0.993482,0.006518,1.036959
2.110000,0.993912,0.006088,1.038474
2.120000,0.994330,0.005670,1.039968
2.130000,0.994735,0.005265,1.041441
2.140000,0.995127,0.004873,1.042892
2.150000,0.995507,0.004493,1.044323
2.160000,0.995874,0.004126,1.045733
2.170000,0.996230,0.003770,1.047122
2.180000,0.996575,0.003425,1.048490
2.190000,0.996908,0.003092,1.049838
2.200000,0.997230,0.002770,1.051166
2.210000,0.997541,0.002459,1.052473
2.220000,0.997842,0.002158,1.053761
2.230000,0.998133,0.001867,1.055028
2.240000,0.998414,0.001586,1.056276
2.250000,0.998685,0.001315,1.057504
2.260000,0.998947,0.001053,1.058713
2.270000,0.999199,0.000801,1.059902
2.280000,0.999442,0.000558,1.061073
2.290000,0.999677,0.000323,1.062224
2.300000,0.999902,0.000098,1.063356
2.310000,1.000120,-0.000120,1.064470
2.320000,1.000329,-0.000329,1.065566
2.330000,1.000531,-0.000531,1.066643
2.340000,1.000724,-0.000724,1.067702
2.350000,1.000910,-0.000910,1.068743
2.360000,1.001089,-0.001089,1.069767
2.370000,1.001261,-0.001261,1.070773
2.380000,1.001425,-0.001425,1.071761
2.390000,1.001583,-0.001583,1.072733
2.400000,1.001734,-0.001734,1.073687
2.410000,1.001879,-0.001879,1.074625
2.420000,1.002017,-0.002017,1.075546
2.430000,1.002149,-0.002149,1.076450
2.440000,1.002276,-0.002276,1.077339
2.450000,1.002396,-0.002396,1.078211
2.460000,1.002511,-0.002511,1.079067
2.470000,1.002621,-0.002621,1.079908
2.480000,1.002725,-0.002725,1.080733
2.490000,1.002824,-0.002824,1.081543
2.500000,1.002918,-0.002918,1.082338
2.510000,1.003007,-0.003007,1.083118
2.520000,1.003092,-0.003092,1.083884
2.530000,1.003172,-0.003172,1.084635
2.540000,1.003247,-0.003247,1.085371
2.550000,1.003318,-0.003318,1.086094
2.560000,1.003385,-0.003385,1.086802
2.570000,1.003448,-0.003448,1.087497
2.580000,1.003506,-0.003506,1.088178
2.590000,1.003562,-0.003562,1.088846
2.600000,1.003613,-0.003613,1.089500
2.610000,1.003660,-0.003660,1.090142
2.620000,1.003705,-0.003705,1.090771
2.630000,1.003746,-0.003746,1.091387
2.640000,1.003783,-0.003783,1.091990
2.650000,1.003817,-0.003817,1.092582
2.660000,1.003849,-0.003849,1.093161
2.670000,1.003877,-0.003877,1.093729
2.680000,1.003903,-0.003903,1.094284
2.690000,1.003925,-0.003925,1.094828
2.700000,1.003945,-0.003945,1.095361
2.710000,1.003963,-0.003963,1.095883
2.720000,1.003978,-0.003978,1.096393
2.730000,1.003990,-0.003990,1.096893
2.740000,1.004001,-0.004001,1.097382
2.750000,1.004008,-0.004008,1.097860
2.760000,1.004014,-0.004014,1.098329
2.770000,1.004018,-0.004018,1.098786
2.780000,1.004020,-0.004020,1.099234
2.790000,1.004019,-0.004019,1.099673
2.800000,1.004017,-0.004017,1.100101
2.810000,1.004013,-0.004013,1.100520
2.820000,1.004008,-0.004008,1.100930
2.830000,1.004000,-0.004000,1.101330
2.840000,1.003991,-0.003991,1.101721
2.850000,1.003981,-0.003981,1.102104
2.860000,1.003969,-0.003969,1.102477
2.870000,1.003956,-0.003956,1.102842
2.880000,1.003941,-0.003941,1.103199
2.890000,1.003925,-0.003925,1.103547
2.900000,1.003908,-0.003908,1.103888
2.910000,1.003890,-0.003890,1.104220
2.920000,1.003870,-0.003870,1.104544
2.930000,1.003849,-0.003849,1.104861
2.940000,1.003828,-0.003828,1.105170
2.950000,1.003805,-0.003805,1.105472
2.960000,1.003782,-0.003782,1.105766
2.970000,1.003757,-0.003757,1.106053
2.980000,1.003732,-0.003732,1.106333
2.990000,1.003706,-0.003706,1.106606
3.000000,1.003679,-0.003679,1.106873
3.010000,1.003652,-0.003652,1.107133
3.020000,1.003623,-0.003623,1.107386
3.030000,1.003595,-0.003595,1.107633
3.040000,1.003565,-0.003565,1.107873
3.050000,1.003535,-0.003535,1.108108
3.060000,1.003504,-0.003504,1.108336
3.070000,1.003473,-0.003473,1.108559
3.080000,1.003442,-0.003442,1.108776
3.090000,1.003410,-0.003410,1.108987
3.100000,1.003378,-0.003378,1.109192
3.110000,1.003345,-0.003345,1.109392
3.120000,1.003312,-0.003312,1.109587
3.130000,1.003278,-0.003278,1.109777
3.140000,1.003245,-0.003245,1.109961
3.150000,1.003211,-0.003211,1.110140
3.160000,1.003177,-0.003177,1.110315
3.170000,1.003142,-0.003142,1.110484
3.180000,1.003108,-0.003108,1.110649
3.190000,1.003073,-0.003073,1.110809
3.200000,1.003038,-0.003038,1.110965
3.210000,1.003003,-0.003003,1.111116
3.220000,1.002968,-0.002968,1.111263
3.230000,1.002933,-0.002933,1.111406
3.240000,1.002898,-0.002898,1.111545
3.250000,1.002862,-0.002862,1.111679
3.260000,1.002827,-0.002827,1.111810
3.270000,1.002792,-0.002792,1.111937
3.280000,1.002757,-0.002757,1.112059
3.290000,1.002721,-0.002721,1.112179
3.300000,1.002686,-0.002686,1.112294
3.310000,1.002651,-0.002651,1.112406
3.320000,1.002616,-0.002616,1.112515
3.330000,1.002581,-0.002581,1.112620
3.340000,1.002546,-0.002546,1.112722
3.350000,1.002511,-0.002511,1.112820
3.360000,1.002477,-0.002477,1.112916
3.370000,1.002442,-0.002442,1.113008
3.380000,1.002408,-0.002408,1.113097
3.390000,1.002374,-0.002374,1.113184
3.400000,1.002340,-0.002340,1.113267
3.410000,1.002306,-0.002306,1.113348
3.420000,1.002272,-0.002272,1.113426
3.430000,1.002239,-0.002239,1.113501
3.440000,1.002205,-0.002205,1.113574
3.450000,1.002172,-0.002172,1.113644
3.460000,1.002139,-0.002139,1.113712
3.470000,1.002107,-0.002107,1.113777
3.480000,1.002074,-0.002074,1.113840
3.490000,1.002042,-0.002042,1.113900
3.500000,1.002010,-0.002010,1.113959
3.510000,1.001979,-0.001979,1.114015
3.520000,1.001947,-0.001947,1.114069
3.530000,1.001916,-0.001916,1.114121
3.540000,1.001885,-0.001885,1.114171
3.550000,1.001855,-0.001855,1.114219
3.560000,1.001824,-0.001824,1.114265
3.570000,1.001794,-0.001794,1.114309
3.580000,1.001765,-0.001765,1.114351
3.590000,1.001735,-0.001735,1.114391
3.600000,1.001706,-0.001706,1.114430
3.610000,1.001677,-0.001677,1.114467
3.620000,1.001648,-0.001648,1.114503
3.630000,1.001620,-0.001620,1.114537
3.640000,1.001592,-0.001592,1.114569
3.650000,1.001564,-0.001564,1.114600
3.660000,1.001537,-0.001537,1.114629
3.670000,1.001510,-0.001510,1.114657
3.680000,1.001483,-0.001483,1.114684
3.690000,1.001457,-0.001457,1.114709
3.700000,1.001430,-0.001430,1.114733
3.710000,1.001405,-0.001405,1.114755
3.720000,1.001379,-0.001379,1.114777
3.730000,1.001354,-0.001354,1.114797
3.740000,1.001329,-0.001329,1.114816
3.750000,1.001304,-0.001304,1.114834
3.760000,1.001280,-0.001280,1.114851
3.770000,1.001256,-0.001256,1.114866
3.780000,1.001232,-0.001232,1.114881
3.790000,1.001209,-0.001209,1.114895
3.800000,1.001186,-0.001186,1.114908
3.810000,1.001163,-0.001163,1.114919
3.820000,1.001140,-0.001140,1.114930
3.830000,1.001118,-0.001118,1.114940
3.840000,1.001096,-0.001096,1.114950
3.850000,1.001075,-0.001075,1.114958
3.860000,1.001053,-0.001053,1.114966
3.870000,1.001033,-0.001033,1.114972
3.880000,1.001012,-0.001012,1.114978
3.890000,1.000992,-0.000992,1.114984
3.900000,1.000971,-0.000971,1.114988
3.910000,1.000952,-0.000952,1.114992
3.920000,1.000932,-0.000932,1.114996
3.930000,1.000913,-0.000913,1.114998
3.940000,1.000894,-0.000894,1.115001
3.950000,1.000876,-0.000876,1.115002
3.960000,1.000857,-0.000857,1.115003
3.970000,1.000839,-0.000839,1.115003
3.980000,1.000821,-0.000821,1.115003
3.990000,1.000804,-0.000804,1.115003
4.000000,1.000787,-0.000787,1.115002
4.010000,1.000770,-0.000770,1.115000
4.020000,1.000753,-0.000753,1.114998
4.030000,1.000737,-0.000737,1.114996
4.040000,1.000721,-0.000721,1.114993
4.050000,1.000705,-0.000705,1.114990
4.060000,1.000689,-0.000689,1.114986
4.070000,1.000674,-0.000674,1.114982
4.080000,1.000659,-0.000659,1.114978
4.090000,1.000644,-0.000644,1.114973
4.100000,1.000629,-0.000629,1.114968
4.110000,1.000615,-0.000615,1.114963
4.120000,1.000601,-0.000601,1.114958
4.130000,1.000587,-0.000587,1.114952
4.140000,1.000573,-0.000573,1.114946
4.150000,1.000560,-0.000560,1.114939
4.160000,1.000547,-0.000547,1.114933
4.170000,1.000534,-0.000534,1.114926
4.180000,1.000522,-0.000522,1.114919
4.190000,1.000509,-0.000509,1.114912
4.200000,1.000497,-0.000497,1.114904
4.210000,1.000485,-0.000485,1.114897
4.220000,1.000473,-0.000473,1.114889
4.230000,1.000462,-0.000462,1.114881
4.240000,1.000450,-0.000450,1.114873
4.250000,1.000439,-0.000439,1.114865
4.260000,1.000428,-0.000428,1.114856
4.270000,1.000418,-0.000418,1.114848
4.280000,1.000407,-0.000407,1.114839
4.290000,1.000397,-0.000397,1.114831
4.300000,1.000387,-0.000387,1.114822
4.310000,1.000377,-0.000377,1.114813
4.320000,1.000367,-0.000367,1.114804
4.330000,1.000358,-0.000358,1.114795
4.340000,1.000348,-0.000348,1.114786
4.350000,1.000339,-0.000339,1.114777
4.360000,1.000330,-0.000330,1.114767
4.370000,1.000321,-0.000321,1.114758
4.380000,1.000313,-0.000313,1.114749
4.390000,1.000304,-0.000304,1.114739
4.400000,1.000296,-0.000296,1.114730
4.410000,1.000288,-0.000288,1.114721
4.420000,1.000280,-0.000280,1.114711
4.430000,1.000272,-0.000272,1.114702
4.440000,1.000265,-0.000265,1.114692
4.450000,1.000257,-0.000257,1.114683
4.460000,1.000250,-0.000250,1.114673
4.470000,1.000243,-0.000243,1.114664
4.480000,1.000236,-0.000236,1.114654
4.490000,1.000229,-0.000229,1.114645
4.500000,1.000223,-0.000223,1.114636
4.510000,1.000216,-0.000216,1.114626
4.520000,1.000210,-0.000210,1.114617
4.530000,1.000203,-0.000203,1.114607
4.540000,1.000197,-0.000197,1.114598
4.550000,1.000191,-0.000191,1.114589
4.560000,1.000185,-0.000185,1.114579
4.570000,1.000180,-0.000180,1.114570
4.580000,1.000174,-0.000174,1.114561
4.590000,1.000169,-0.000169,1.114552
4.600000,1.000163,-0.000163,1.114543
4.610000,1.000158,-0.000158,1.114534
4.620000,1.000153,-0.000153,1.114525
4.630000,1.000148,-0.000148,1.114516
4.640000,1.000143,-0.000143,1.114507
4.650000,1.000139,-0.000139,1.114498
4.660000,1.000134,-0.000134,1.114489
4.670000,1.000129,-0.000129,1.114481
4.680000,1.000125,-0.000125,1.114472
4.690000,1.000121,-0.000121,1.114464
4.700000,1.000117,-0.000117,1.114455
4.710000,1.000112,-0.000112,1.114447
4.720000,1.000108,-0.000108,1.114438
4.730000,1.000105,-0.000105,1.114430
4.740000,1.000101,-0.000101,1.114422
4.750000,1.000097,-0.000097,1.114414
4.760000,1.000093,-0.000093,1.114406
4.770000,1.000090,-0.000090,1.114398
4.780000,1.000086,-0.000086,1.114390
4.790000,1.000083,-0.000083,1.114382
4.800000,1.000080,-0.000080,1.114374
4.810000,1.000077,-0.000077,1.114366
4.820000,1.000074,-0.000074,1.114359
4.830000,1.000071,-0.000071,1.114351
4.840000,1.000068,-0.000068,1.114344
4.850000,1.000065,-0.000065,1.114336
4.860000,1.000062,-0.000062,1.114329
4.870000,1.000059,-0.000059,1.114322
4.880000,1.000057,-0.000057,1.114315
4.890000,1.000054,-0.000054,1.114308
4.900000,1.000052,-0.000052,1.114301
4.910000,1.000049,-0.000049,1.114294
4.920000,1.000047,-0.000047,1.114287
4.930000,1.000045,-0.000045,1.114281
4.940000,1.000042,-0.000042,1.114274
4.950000,1.000040,-0.000040,1.114267
4.960000,1.000038,-0.000038,1.114261
4.970000,1.000036,-0.000036,1.114255
4.980000,1.000034,-0.000034,1.114248
4.990000,1.000032,-0.000032,1.114242
