time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,20.0000,0.0000,0.0000,25.0000,20.0000,2.0000
5.100,20.0000,0.4701,2.4636,25.0000,19.5299,3.9530
5.200,20.0000,2.2719,4.8793,25.0000,17.7281,5.7258
5.300,20.0000,2.1080,7.1645,25.0000,17.8920,7.5150
5.400,20.0000,2.4802,9.4398,25.0000,17.5198,9.2670
5.500,20.0000,3.4121,11.6497,25.0000,16.5879,10.9258
5.600,20.0000,4.8553,13.7402,-0.3819,15.1447,12.4402
5.700,20.0000,5.7766,13.1692,-18.9189,14.2234,13.8626
5.800,20.0000,5.8383,10.6918,-9.6311,14.1617,15.2788
5.900,20.0000,5.6866,9.1495,2.2174,14.3134,16.7101
6.000,20.0000,5.6376,8.8044,7.5095,14.3624,18.1463
6.100,20.0000,5.7116,8.9883,8.1355,14.2884,19.5752
6.200,20.0000,5.8484,9.2242,7.4955,14.1516,20.9903
6.300,20.0000,6.0099,9.3811,7.1160,13.9901,22.3893
6.400,20.0000,6.1870,9.4830,7.1199,13.8130,23.7706
6.500,20.0000,6.3811,9.5667,7.2677,13.6189,25.1325
6.600,20.0000,6.5928,9.6449,7.4191,13.4072,26.4732
6.700,20.0000,6.8203,9.7163,7.5563,13.1797,27.7912
6.800,20.0000,7.0609,9.7779,7.6997,12.9391,29.0851
6.900,20.0000,7.3119,9.8293,7.8625,12.6881,30.3539
7.000,20.0000,7.5715,9.8714,8.0451,12.4285,31.5968
7.100,20.0000,7.8379,9.9054,8.2434,12.1621,32.8130
7.200,20.0000,8.1095,9.9324,8.4536,11.8905,34.0020
7.300,20.0000,8.3850,9.9530,8.6733,11.6150,35.1635
7.400,20.0000,8.6632,9.9679,8.9009,11.3368,36.2972
7.500,20.0000,8.9429,9.9776,9.1349,11.0571,37.4029
7.600,20.0000,9.2231,9.9828,9.3740,10.7769,38.4806
7.700,20.0000,9.5029,9.9838,9.6168,10.4971,39.5303
7.800,20.0000,9.7816,9.9812,9.8624,10.2184,40.5522
7.900,20.0000,10.0585,9.9753,10.1096,9.9415,41.5463
8.000,20.0000,10.3330,9.9667,10.3576,9.6670,42.5130
8.100,20.0000,10.6045,9.9555,10.6056,9.3955,43.4526
8.200,20.0000,10.8726,9.9421,10.8528,9.1274,44.3653
