time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,10.0000,0.0000,0.0000,25.0000,10.0000,1.0000
5.100,10.0000,0.4701,2.4636,25.0000,9.5299,1.9530
5.200,10.0000,2.2719,4.8793,23.1445,7.7281,2.7258
5.300,10.0000,2.0332,6.9823,25.0000,7.9668,3.5225
5.400,10.0000,2.3537,9.2676,25.0000,7.6463,4.2871
5.500,10.0000,3.2408,11.4925,23.3184,6.7592,4.9630
5.600,10.0000,4.5866,13.4367,20.4850,5.4134,5.5044
5.700,10.0000,6.2352,14.9467,17.0957,3.7648,5.8808
5.800,10.0000,8.0408,15.9440,13.4305,1.9592,6.0768
5.900,10.0000,9.8669,16.3921,9.7521,0.1331,6.0901
6.000,10.0000,11.5872,16.2940,6.3093,-1.5872,6.2488
6.100,10.0000,13.0909,15.6896,3.3220,-3.0909,6.5579
6.200,10.0000,14.2886,14.6505,0.9661,-4.2886,6.9867
6.300,10.0000,15.1173,13.2740,-0.6359,-5.1173,7.4985
6.400,10.0000,15.5429,11.6743,-1.4204,-5.5429,8.0528
6.500,10.0000,15.5610,9.9738,-1.3834,-5.5610,8.6088
6.600,10.0000,15.1949,8.2945,-0.5768,-5.1949,9.1283
6.700,10.0000,14.4931,6.7496,0.8977,-4.4931,9.5776
6.800,10.0000,13.5236,5.4363,2.8995,-3.5236,9.9300
6.900,10.0000,12.3688,4.4299,5.2603,-2.3688,10.1669
7.000,10.0000,11.1188,3.7806,7.7975,-1.1188,10.2788
7.100,10.0000,9.8644,3.5110,10.3278,0.1356,10.2923
7.200,10.0000,8.6915,3.6164,12.6792,1.3085,10.4232
7.300,10.0000,7.6750,4.0671,14.7030,2.3250,10.6557
7.400,10.0000,6.8745,4.8115,16.2816,3.1255,10.9682
7.500,10.0000,6.3312,5.7814,17.3353,3.6688,11.3351
7.600,10.0000,6.0668,6.8972,17.8237,3.9332,11.7284
7.700,10.0000,6.0829,8.0743,17.7463,3.9171,12.1201
7.800,10.0000,6.3622,9.2289,17.1411,3.6378,12.4839
7.900,10.0000,6.8703,10.2833,16.0808,3.1297,12.7969
8.000,10.0000,7.5586,11.1715,14.6657,2.4414,13.0410
8.100,10.0000,8.3692,11.8427,13.0145,1.6308,13.2041
8.200,10.0000,9.2391,12.2644,11.2545,0.7609,13.2802
